dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,50,4,0.8542793079383485,0.8293155952983873,0.8607703466824385,0.8607703466824385,0.8458713346032701,0.8293155952983872,0.811806137707006,0.8610936891222686,0.8181856054666699,0.8181856054666699,0.8610244562096586,0.8557345829238295,0.8557345829238295,0.8557345829238298,0.8610936891222686,0.8559841902212502,0.809109009271116,0.8293155952983874,0.8310947721599471,0.8557345829238295,0.8557345829238298,0.8610936891222686,0.8334769039245948,0.8587441842681919,0.8607703466824385,0.8607703466824385,0.8070416392987477,0.8181856054666699,0.8557345829238295,0.8613409641023753,0.099368,0.091513,0.078811,0.081,0.090522,0.08782,0.08118,0.091865,0.08694,0.080869,0.090862,0.088033,0.080946,0.090534,0.088111,0.081979,0.089084,0.087323,0.079838,0.088701,0.087128,0.082155,0.088442,0.090643,0.08027,0.089526,0.088687,0.081123,0.089863,0.088046
T100k.D2k.L50.P0.O10.C6.data,w2v,50,4,0.8572378501205438,0.8572378501205438,0.8615466846888162,0.8671708293674657,0.8545584689990984,0.8615466846888162,0.7939558743330513,0.8572378501205438,0.859563559750326,0.8428014981226589,0.8572378501205438,0.8615466846888162,0.8098121945024962,0.8572378501205439,0.8623416009361725,0.8545584689990984,0.8282616704923175,0.8572378501205438,0.8428014981226588,0.8115027437534221,0.8555083962886358,0.8545584689990986,0.8671708293674657,0.859563559750326,0.8033356676032631,0.8545584689990984,0.8572378501205438,0.857237850120544,0.8572378501205438,0.8522030329881146,0.090669,0.08722,0.093147,0.094098,0.094577,0.094101,0.093226,0.094668,0.096711,0.095488,0.093743,0.094277,0.09328,0.093414,0.093789,0.094741,0.095062,0.093716,0.094581,0.093528,0.095482,0.094621,0.094689,0.094102,0.09685,0.094388,0.093776,0.093721,0.160639,0.101127
T100k.D2k.L50.P0.O20.C6.data,w2v,50,4,0.8667457882635106,0.8184527919562327,0.8475577825963839,0.8598301554386745,0.8157216014755281,0.8385727449456853,0.8544795757248465,0.8344149437684586,0.8344149437684586,0.8478318246707015,0.8385727449456853,0.8319416436574055,0.8244873226176618,0.8598301554386745,0.8336322046554017,0.8667457882635106,0.8385727449456853,0.8577800784976658,0.8319416436574055,0.8577800784976657,0.8667457882635106,0.8344149437684585,0.8655017958888797,0.8361765626403632,0.8385727449456853,0.858244899535273,0.8548192478450217,0.8385727449456853,0.8577800784976657,0.8319416436574055,0.101736,0.101304,0.100524,0.101267,0.099554,0.10047,0.101273,0.101475,0.101083,0.097911,0.100981,0.100644,0.099847,0.104469,0.106923,0.103845,0.100243,0.100947,0.101399,0.103678,0.101032,0.101428,0.100404,0.101585,0.099729,0.10171,0.102316,0.09969,0.102806,0.100359
T100k.D2k.L50.P0.O30.C6.data,w2v,50,4,0.8516440101989129,0.8360276625692693,0.8619039416954194,0.8619039416954194,0.833916997471093,0.8619039416954194,0.8619039416954194,0.8619039416954194,0.8360276625692692,0.8686448553331547,0.8596188635225452,0.8619039416954194,0.8524105938227776,0.833916997471093,0.8493679255129176,0.8686448553331547,0.8385622154333509,0.8686448553331547,0.8686448553331547,0.8495175495698177,0.8493679255129176,0.833916997471093,0.8630950931641285,0.8619039416954194,0.8493679255129176,0.8630950931641285,0.8689402864089916,0.8630950931641285,0.8630950931641285,0.8360276625692693,0.09022,0.083,0.080489,0.081446,0.078401,0.08339,0.080937,0.080441,0.081954,0.082027,0.080467,0.08079,0.080184,0.078699,0.080415,0.081478,0.08915,0.080901,0.081824,0.081235,0.081145,0.078203,0.081619,0.08323,0.081477,0.080704,0.081763,0.08107,0.080254,0.080303
T100k.D2k.L50.P10.O0.C6.data,w2v,50,4,0.8636041828996615,0.8612072028643508,0.8645525179993139,0.8636041828996616,0.861207202864351,0.864552517999314,0.864552517999314,0.8612072028643508,0.8636041828996615,0.861207202864351,0.8612072028643508,0.861207202864351,0.8636041828996615,0.864552517999314,0.864552517999314,0.864552517999314,0.861207202864351,0.8645525179993139,0.8612072028643507,0.8476562650774503,0.8645525179993139,0.861207202864351,0.861207202864351,0.8612072028643508,0.861207202864351,0.8612072028643507,0.8645525179993139,0.8612072028643507,0.861207202864351,0.8636041828996616,0.079001,0.084829,0.084901,0.084735,0.087824,0.085692,0.084973,0.082521,0.0841,0.085384,0.088276,0.08758,0.085076,0.084618,0.088038,0.085341,0.084788,0.084655,0.084527,0.088643,0.085091,0.083463,0.087921,0.090505,0.090087,0.088726,0.085252,0.084711,0.084302,0.087402
T100k.D2k.L50.P10.O10.C6.data,w2v,50,4,0.8622805428370065,0.8622805428370065,0.8622805428370062,0.8622805428370062,0.8622805428370065,0.8622805428370065,0.8522274071584025,0.8522274071584025,0.8389374693418643,0.8622805428370063,0.8522274071584025,0.8622805428370062,0.8581002736342567,0.8622805428370063,0.8522274071584025,0.8622805428370062,0.8622805428370065,0.8522274071584025,0.8622805428370065,0.8622805428370065,0.8581002736342567,0.8389374693418643,0.8622805428370062,0.8418551349708929,0.8389374693418644,0.8622805428370065,0.8622805428370062,0.8522274071584025,0.8622805428370062,0.8622805428370062,0.067706,0.079914,0.079709,0.077769,0.081243,0.082856,0.082651,0.083234,0.085398,0.079622,0.078004,0.080277,0.080044,0.079508,0.079982,0.077824,0.077805,0.083501,0.080258,0.080995,0.079572,0.079865,0.079804,0.080694,0.078038,0.080235,0.077868,0.080137,0.081082,0.079744
T100k.D2k.L50.P10.O20.C6.data,w2v,50,4,0.8568006640913982,0.8568006640913982,0.8538558971082877,0.8538558971082877,0.8568006640913982,0.8568006640913982,0.844948348790691,0.812797847126172,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8514468001484403,0.8514468001484404,0.8230227476305937,0.8230227476305937,0.844948348790691,0.8538558971082877,0.844948348790691,0.8568006640913982,0.8568006640913982,0.8538558971082877,0.844948348790691,0.844948348790691,0.8538558971082877,0.812797847126172,0.8538558971082877,0.8230227476305937,0.812797847126172,0.8538558971082877,0.079377,0.085232,0.08548,0.085378,0.083818,0.083414,0.095828,0.086096,0.085738,0.086383,0.086168,0.086036,0.086153,0.089092,0.089662,0.085756,0.085472,0.085368,0.085978,0.086735,0.083082,0.085827,0.086055,0.086053,0.083191,0.09027,0.0893,0.086732,0.089948,0.086511
T100k.D2k.L50.P10.O30.C6.data,w2v,50,4,0.8461450393971591,0.8564232361554566,0.8649469799748079,0.846145039397159,0.864946979974808,0.864946979974808,0.8649469799748079,0.8564232361554567,0.864946979974808,0.864946979974808,0.846244595092549,0.8564232361554566,0.8649469799748079,0.846145039397159,0.864946979974808,0.8461450393971588,0.864946979974808,0.864946979974808,0.846244595092549,0.846244595092549,0.846244595092549,0.8564232361554566,0.8564232361554566,0.8576743432697657,0.8564232361554566,0.846244595092549,0.8564232361554566,0.8649469799748079,0.8564232361554566,0.8564232361554566,0.077748,0.078846,0.076145,0.076175,0.076527,0.075601,0.076652,0.076873,0.075402,0.075832,0.078799,0.076276,0.075738,0.075965,0.074331,0.07409,0.075481,0.076179,0.076059,0.078991,0.076292,0.075791,0.078766,0.075559,0.076559,0.078264,0.076313,0.074594,0.079019,0.07604
T100k.D2k.L50.P20.O0.C6.data,w2v,50,4,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199348,0.8714381066199349,0.8615785799264073,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199348,0.8615785799264072,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.075632,0.082198,0.078722,0.078976,0.078737,0.078677,0.079005,0.078795,0.08174,0.08144,0.081229,0.078668,0.077043,0.076738,0.078875,0.079071,0.079358,0.078626,0.078895,0.078607,0.079511,0.076895,0.082325,0.079633,0.078678,0.079266,0.079264,0.076721,0.077121,0.078832
T100k.D2k.L50.P20.O10.C6.data,w2v,50,4,0.8594958707624932,0.8692293918578496,0.8411891890142936,0.8411891890142936,0.8411891890142937,0.8594958707624932,0.8400850766892168,0.8594958707624932,0.8594958707624932,0.8692293918578498,0.8692293918578498,0.8400850766892167,0.8411891890142936,0.8692293918578498,0.8594958707624932,0.8692293918578498,0.8411891890142937,0.8692293918578496,0.8411891890142936,0.8594958707624932,0.8411891890142936,0.8594958707624933,0.8594958707624932,0.8400850766892167,0.8594958707624933,0.8400850766892167,0.8594958707624933,0.8692293918578498,0.8400850766892167,0.8411891890142936,0.080493,0.085435,0.083963,0.081679,0.082311,0.079663,0.081775,0.079404,0.082603,0.08293,0.079505,0.084933,0.081586,0.082023,0.079874,0.079943,0.081933,0.082275,0.081781,0.080059,0.081756,0.081886,0.08291,0.082338,0.079269,0.08199,0.082373,0.082158,0.080005,0.079537
