dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,Glove,100,8,0.9375845719029707,0.9469028866060969,0.9385693673392063,0.9332863058781078,0.937579896684633,0.9537272518362604,0.9431287078085865,0.9377773942605104,0.9367925310275821,0.9332814783094692,0.9350534118719338,0.9330927143447034,0.9332852457,0.9330924355590324,0.9385914130469448,0.9332828268769165,0.9413319274863239,0.9358112828593163,0.9385915403898553,0.935045693200229,0.9477021218066124,0.9385693170363913,0.9350505004410281,0.9330935668650016,0.9385692782029669,0.9413192335201663,0.9387856696718071,0.9448406555920477,0.9367903555819136,0.9330929876046693,0.262785,0.246182,0.331305,0.298031,0.250676,0.430811,0.266038,0.261371,0.257736,0.259972,0.219215,0.277767,0.247381,0.305207,0.36296,0.266384,0.549526,0.245134,0.27121,0.270426,0.529981,0.322855,0.281003,0.344815,0.490601,0.309523,0.344283,0.252781,0.230277,0.254498
T100k.D2k.L50.P0.O10.C6.data,Glove,100,8,0.9280379434700287,0.928041677232985,0.9407398045098218,0.9358041382055038,0.9408793263616393,0.9280410100208839,0.9300976866681527,0.9280374863203779,0.9378967818174297,0.9398429335821709,0.9300876181468372,0.9407413181505575,0.9419488448338016,0.9470932253562541,0.9280374314738304,0.9407413181505575,0.9470915377300078,0.9407409947503714,0.934094986171713,0.9280365985539935,0.9358051174880085,0.9300932061203524,0.9340919096497334,0.9280378183392485,0.9340944906915168,0.9280370565848773,0.941948517449839,0.9280381363086967,0.9358083106020371,0.9381180042552666,0.277432,0.239582,0.621666,0.263044,0.261882,0.262556,0.409997,0.287117,0.408974,0.510871,0.320219,0.35462,0.592452,0.352586,0.306016,0.41622,0.262454,0.22913,0.245736,0.242835,0.307829,0.37497,0.281907,0.305982,0.277872,0.272768,0.388526,0.256353,0.309178,0.411781
T100k.D2k.L50.P0.O20.C6.data,Glove,100,8,0.9287784871730485,0.9561001211375353,0.9417739442894855,0.9447058578828391,0.9392062258350615,0.9363092658579245,0.9346420396960484,0.9287801714345982,0.9417531582120648,0.9363032018852819,0.9375561089809198,0.9508053983401004,0.9363032942067843,0.9363026244548283,0.9304035139381452,0.9346469754088264,0.9435355330043675,0.9375562290173022,0.9358936324688997,0.9316344347005453,0.9287760604156315,0.9304025638839634,0.9363097177140505,0.9287791855539389,0.9304051514491181,0.9363032018852819,0.9316336004628688,0.9358867770915617,0.9304014608810005,0.9435355330043675,0.454721,0.696147,0.324677,0.282278,0.242736,0.316967,0.341497,0.355686,0.353246,0.36228,0.346972,0.249363,0.308894,0.307386,0.357521,0.386374,0.348043,0.431756,0.387948,0.349161,0.336612,0.334406,0.272342,0.304605,0.280248,0.306831,0.313766,0.486045,0.331216,0.362769
T100k.D2k.L50.P0.O30.C6.data,Glove,100,8,0.927100036913646,0.9282497129354474,0.9332005559431755,0.9271001078640089,0.9270960731317709,0.9341784832800896,0.9282495921546874,0.929237025403885,0.9353278356331214,0.9332054110399092,0.9291909492727969,0.9332096437135997,0.9399190997035942,0.9373455118998903,0.9282491065673734,0.9332038967068418,0.9291925887002176,0.9292333873160454,0.9271001573954386,0.92710085299715,0.9291909013593121,0.9270999670604351,0.9270965221678742,0.9270950685413164,0.927100036913646,0.929193520510411,0.9332053049450877,0.9488251915515757,0.9353707083071326,0.9282489877787258,0.277213,0.293513,0.228796,0.333085,0.242916,0.256263,0.270016,0.213283,0.226713,0.2709,0.49183,0.247284,0.293552,0.220587,0.269171,0.243102,0.261888,0.419345,0.294798,0.233016,0.296821,0.269987,0.218265,0.237882,0.275935,0.235635,0.266726,0.243458,0.252391,0.306312
T100k.D2k.L50.P10.O0.C6.data,Glove,100,8,0.9495645738176235,0.9495570275078022,0.9282521161799209,0.9384595577631976,0.9282405873699192,0.9328770014324393,0.9334626403911739,0.9371860791499098,0.9325209916997574,0.942752576536246,0.9503536538581471,0.932526593767671,0.9282414683440909,0.9282558964380476,0.9337813844279712,0.9282521106220208,0.9331747745119384,0.9325207675566283,0.933781992540594,0.9319176255657837,0.9337974616975132,0.937523053845794,0.9371864078725058,0.932522411497949,0.9374937317587568,0.948739278094872,0.9505333930641633,0.933470185435795,0.9334687935360431,0.9334701854357949,0.290653,0.313407,0.616672,0.267151,0.366305,0.533461,0.259669,0.390269,0.592763,0.259696,0.291876,0.321491,0.377992,0.536601,0.379611,0.823852,0.323293,0.495622,0.363523,0.413178,0.48544,0.310945,0.339368,0.351914,0.349104,0.363312,0.265905,0.621466,0.384384,0.52535
T100k.D2k.L50.P10.O10.C6.data,Glove,100,8,0.9315989779602899,0.93160095236021,0.9315942487159159,0.9316957564811321,0.9315944719650971,0.9393585307659423,0.9333766846115273,0.9369569439839569,0.9435827533317482,0.9315949335237521,0.9417778888298277,0.9445757039227825,0.9344288104954391,0.9316921340908443,0.9293268227710525,0.9411629110946768,0.9316076017868461,0.9393592074382767,0.9422407713127701,0.9344362063104638,0.931685597483169,0.9422467541520879,0.9315951806664521,0.9293205510855734,0.9344331817602468,0.9411634916549734,0.9344377843852827,0.9422407359697754,0.9445788629942838,0.9316864719464988,0.472287,0.256002,0.239726,0.274052,0.310855,0.338125,0.388758,0.327556,0.288982,0.210966,0.340011,0.278925,0.312708,0.245867,0.25724,0.395323,0.314882,0.224817,0.213726,0.252542,0.286255,0.386096,0.2533,0.35402,0.325237,0.48776,0.279293,0.292272,0.333211,0.237262
T100k.D2k.L50.P10.O20.C6.data,Glove,100,8,0.9377919193358665,0.9377925428770921,0.9391140134386458,0.9372331903199309,0.9377815041495347,0.9400934567243502,0.9377851864547457,0.9391126139367068,0.9372332795437653,0.9385593260810327,0.9363267372041914,0.9350068142440974,0.9362570673115582,0.9498814900738252,0.9400983359093731,0.9416426017875295,0.9362605842722616,0.9523815460516939,0.9439746107128208,0.9377928430811023,0.9477199781041756,0.9363281274287295,0.9372295841737126,0.9350068142440974,0.9372327930444541,0.9372295841737125,0.9400935784304966,0.9350058822862684,0.9391142788098655,0.9385604014121824,0.329337,0.350911,0.394846,0.289306,0.236529,0.415217,0.307066,0.269906,0.264961,0.234642,0.407583,0.418822,0.274265,0.287868,0.334049,0.27857,0.272637,0.220456,0.360089,0.343907,0.445013,0.328177,0.320473,0.428569,0.301559,0.323115,0.37148,0.318249,0.436505,0.287603
T100k.D2k.L50.P10.O30.C6.data,Glove,100,8,0.9402132564377209,0.940331125021792,0.9456320861724964,0.9402130298091483,0.9311994307840402,0.9344284421591832,0.931200463201322,0.9312037160390553,0.9344301339561298,0.9322567839719464,0.9322514680589972,0.9402083516945566,0.9313315768528122,0.9322500182815598,0.9440601178464638,0.9313198436926414,0.9507303444043456,0.9354864117382786,0.9402087104581401,0.9354841473760099,0.93549022294932,0.9392696907823584,0.9313221905790893,0.932251141775304,0.9313248974743816,0.9311994307840401,0.945674146101711,0.9439308051071702,0.9392657908008942,0.9392625462871941,0.296306,0.247162,0.332605,0.261726,0.295238,0.207186,0.22052,0.275164,0.206799,0.258549,0.264459,0.292603,0.213917,0.22389,0.226407,0.238742,0.231412,0.227166,0.192959,0.251096,0.256518,0.251004,0.226826,0.269394,0.241152,0.359114,0.187082,0.238225,0.20217,0.211376
T100k.D2k.L50.P20.O0.C6.data,Glove,100,8,0.9374789805752992,0.9254074244836062,0.9254051646345046,0.9325439871843312,0.925408388132231,0.9421358161103849,0.9417399873569741,0.9254070314252281,0.9360259484641209,0.9254006655494195,0.9325443080774506,0.9291933795547712,0.9329154572669951,0.9325443583354303,0.9360260690215988,0.9291933455721557,0.9329156638581273,0.9291930882035186,0.9291928084499471,0.9360259484641211,0.9329154302566826,0.9378434218584558,0.9378433923349622,0.925399879490636,0.9374682892591666,0.9378521023761884,0.9254052193258876,0.9374753094991217,0.9325439122406011,0.9291933525021021,0.29988,0.243417,0.300214,0.304365,0.259955,0.271891,0.276161,0.297239,0.54617,0.399367,0.251156,0.275939,0.412799,0.264904,0.243583,0.254771,0.214296,0.229811,0.327361,0.373512,0.339667,0.27955,0.230757,0.324912,0.23974,0.32266,0.346431,0.285666,0.330007,0.268797
T100k.D2k.L50.P20.O10.C6.data,Glove,100,8,0.9364545271295033,0.9297496648835132,0.9399867060210284,0.9478756939585962,0.9297491009980511,0.9364520283900439,0.9259539371834254,0.9297517452451385,0.925949537243407,0.931999697395556,0.9466009866914658,0.9259490072757314,0.9297497657844015,0.9297492871595624,0.9349750642036864,0.9349842053423025,0.9332306980881335,0.9259501176113768,0.9403640870197094,0.9332304815400401,0.9332291505466196,0.9364524878722102,0.939984926083539,0.9259499513659748,0.9438988809778868,0.9297487763531312,0.9259477934332208,0.9520728868937318,0.9336017063323319,0.9349797347159504,0.317981,0.31011,0.228614,0.217985,0.266323,0.249385,0.275085,0.310747,0.264871,0.248926,0.24098,0.257844,0.263221,0.293989,0.41394,0.508502,0.259913,0.252583,0.233206,0.26348,0.285655,0.227409,0.304263,0.330885,0.282502,0.270853,0.273025,0.394329,0.209753,0.215331
