dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,Glove,200,4,0.826862184749529,0.8583553254113461,0.8583553254113461,0.826862184749529,0.8557345829238298,0.826862184749529,0.8557345829238295,0.8583553254113462,0.856871799512759,0.8293155952983873,0.8557345829238295,0.8583553254113461,0.8501904988906,0.856871799512759,0.856871799512759,0.8293155952983873,0.826862184749529,0.8557345829238295,0.8583553254113461,0.8293155952983873,0.8541346727008621,0.826862184749529,0.8293155952983873,0.8583553254113461,0.8557345829238295,0.8583553254113461,0.8293155952983873,0.8583553254113461,0.8401647839028991,0.8401647839028991,0.258658,0.273514,0.273976,0.303118,0.271742,0.271117,0.275651,0.270136,0.272147,0.273087,0.27316,0.272153,0.28267,0.285779,0.274971,0.276069,0.267458,0.26809,0.280967,0.268059,0.292071,0.267508,0.267939,0.267497,0.266452,0.265434,0.269408,0.266896,0.266178,0.265332
T100k.D2k.L50.P0.O10.C6.data,Glove,200,4,0.8519776597143948,0.8614640067739666,0.8614640067739665,0.851977659714395,0.8614640067739666,0.8614640067739665,0.8614640067739666,0.8428014981226589,0.8519776597143948,0.8519776597143949,0.8519776597143949,0.8476105638927945,0.8615466846888163,0.8614640067739666,0.8541576903208362,0.8519776597143948,0.8519776597143948,0.8614640067739665,0.8476105638927945,0.8614640067739666,0.8519776597143948,0.8614640067739665,0.8614640067739666,0.8519776597143949,0.8541576903208362,0.8614640067739666,0.8476105638927945,0.8476105638927945,0.8614640067739665,0.8614640067739665,0.262117,0.285121,0.281491,0.285755,0.280342,0.283398,0.281097,0.278633,0.281741,0.279327,0.278042,0.279697,0.290924,0.281232,0.282782,0.277699,0.278807,0.287261,0.280835,0.279155,0.276646,0.279918,0.276547,0.276898,0.281934,0.279317,0.278838,0.281402,0.279716,0.279747
T100k.D2k.L50.P0.O20.C6.data,Glove,200,4,0.8559134342697502,0.8577933291107719,0.8684207206336685,0.8548192478450217,0.8577800784976656,0.8548192478450217,0.8645686356998296,0.844524146877324,0.8645686356998296,0.8334409614539839,0.8655017958888799,0.8577933291107719,0.8559134342697502,0.8645686356998296,0.8655017958888799,0.8577933291107719,0.8655017958888797,0.8577933291107719,0.8645686356998293,0.8548192478450216,0.8577933291107719,0.8334409614539839,0.8548192478450217,0.8218236582047089,0.8655017958888799,0.8559134342697502,0.8684207206336685,0.8559134342697502,0.8548192478450217,0.8559134342697501,0.290286,0.316735,0.312173,0.30255,0.317707,0.307562,0.310213,0.298244,0.299807,0.290579,0.303924,0.30084,0.299982,0.300406,0.299447,0.30117,0.299294,0.297806,0.300085,0.30157,0.301415,0.290589,0.299014,0.29578,0.308575,0.301122,0.303714,0.302407,0.297438,0.300361
T100k.D2k.L50.P0.O30.C6.data,Glove,200,4,0.8663268145926514,0.8630397527134733,0.8630397527134733,0.8630397527134733,0.8581088251836845,0.8581088251836845,0.8493679255129176,0.8663268145926514,0.8240557017326664,0.8630397527134733,0.8663268145926514,0.8630397527134733,0.8240557017326664,0.8630397527134733,0.8630397527134733,0.8581088251836845,0.8630397527134733,0.8630397527134733,0.8630397527134733,0.8630397527134733,0.8663268145926514,0.8630397527134733,0.8630397527134733,0.8663268145926512,0.8663268145926514,0.8630397527134733,0.8663268145926514,0.8581088251836845,0.8663268145926514,0.8630397527134733,0.248805,0.276454,0.276801,0.281829,0.278202,0.280468,0.276183,0.279378,0.283856,0.276873,0.274579,0.283542,0.273595,0.276845,0.285822,0.277485,0.276778,0.288016,0.277591,0.279839,0.281313,0.27976,0.280805,0.270028,0.275015,0.274755,0.273279,0.276349,0.275522,0.307412
T100k.D2k.L50.P10.O0.C6.data,Glove,200,4,0.8553988551729705,0.8687781359476098,0.8687781359476098,0.8687781359476099,0.8686103847050344,0.8476498515489416,0.8687781359476099,0.8687781359476098,0.8687781359476099,0.8687781359476098,0.8687781359476098,0.8687781359476099,0.8398661247492712,0.8476498515489416,0.8687781359476099,0.8687781359476098,0.8550896297666805,0.8687781359476099,0.8636041828996615,0.8640924577697713,0.8687781359476098,0.8687781359476099,0.8687781359476099,0.8550896297666802,0.8628021466456661,0.8476498515489416,0.8398661247492711,0.8686103847050344,0.86877813594761,0.8476498515489417,0.271821,0.299408,0.28531,0.289379,0.290919,0.297388,0.290911,0.2873,0.287985,0.288629,0.286168,0.285344,0.295316,0.286675,0.286286,0.29651,0.295963,0.28824,0.305981,0.287871,0.288024,0.287108,0.287656,0.285328,0.297587,0.289137,0.306855,0.28688,0.290175,0.294513
T100k.D2k.L50.P10.O10.C6.data,Glove,200,4,0.8622805428370065,0.8597709696320941,0.865770452682816,0.8657704526828158,0.865770452682816,0.8622805428370062,0.865770452682816,0.8657704526828159,0.8293690598976857,0.8622805428370065,0.8455168222071798,0.865770452682816,0.8657704526828159,0.8522274071584025,0.865770452682816,0.8622805428370065,0.8657704526828159,0.8655680453912865,0.865770452682816,0.8581002736342567,0.8626409053055587,0.865770452682816,0.8622805428370065,0.865770452682816,0.865770452682816,0.865770452682816,0.8657704526828158,0.865770452682816,0.865770452682816,0.865770452682816,0.254618,0.280664,0.271989,0.273104,0.270575,0.280902,0.270597,0.269085,0.270015,0.2849,0.284335,0.27472,0.270081,0.27167,0.275329,0.279865,0.269166,0.280323,0.271562,0.275178,0.272931,0.278367,0.283307,0.273547,0.279003,0.272015,0.27191,0.272337,0.27181,0.270377
T100k.D2k.L50.P10.O20.C6.data,Glove,200,4,0.8320430053451983,0.8320430053451984,0.8544039434689791,0.8320430053451986,0.8529500110050979,0.8551609391681061,0.8320430053451984,0.8320430053451984,0.8320430053451984,0.8551609391681061,0.8320430053451984,0.855160939168106,0.8320430053451986,0.8568006640913982,0.8566544500354785,0.8255956682774088,0.8551609391681061,0.8544039434689791,0.8320430053451984,0.8587099441380247,0.8267963063304578,0.854403943468979,0.8320430053451984,0.8551609391681061,0.8566544500354785,0.8568006640913982,0.8544039434689791,0.8544039434689791,0.8585663453701163,0.8320430053451986,0.277495,0.300725,0.302281,0.290833,0.303168,0.290944,0.290779,0.293915,0.297473,0.292797,0.295478,0.290303,0.293941,0.293607,0.295221,0.304061,0.295256,0.304054,0.294121,0.300814,0.290116,0.292991,0.295126,0.291692,0.304063,0.29142,0.292901,0.29528,0.291826,0.290001
T100k.D2k.L50.P10.O30.C6.data,Glove,200,4,0.8463531107080547,0.8463531107080547,0.8614535943945947,0.8614535943945947,0.8463531107080547,0.8463531107080547,0.8463531107080547,0.8578033364237744,0.8463531107080547,0.8614535943945949,0.8564992600231489,0.8614535943945947,0.8463531107080547,0.8614535943945947,0.8578033364237745,0.8650560666148011,0.8463531107080547,0.8578033364237744,0.8515265998528849,0.8614535943945947,0.8650560666148011,0.8463531107080547,0.8205522772069337,0.8614535943945949,0.847549474740535,0.8463531107080547,0.8614535943945947,0.8564992600231489,0.8646528317282607,0.8614535943945947,0.241511,0.264634,0.272163,0.278163,0.259089,0.259407,0.258857,0.261443,0.259685,0.262431,0.261489,0.261569,0.266692,0.258334,0.260535,0.258504,0.266041,0.269767,0.278167,0.272332,0.261169,0.270054,0.262567,0.26364,0.26485,0.263615,0.261312,0.264628,0.274952,0.263005
T100k.D2k.L50.P20.O0.C6.data,Glove,200,4,0.8707807930086284,0.8707807930086285,0.8707807930086285,0.8317906554316412,0.8707807930086284,0.8317906554316412,0.8317906554316412,0.8707807930086285,0.8707807930086284,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8441839887177421,0.8707807930086285,0.8707807930086285,0.8441839887177424,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8707807930086284,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8707807930086285,0.8441839887177424,0.8707807930086285,0.8707807930086285,0.261873,0.274941,0.274622,0.285371,0.273737,0.277664,0.276108,0.280871,0.267426,0.269996,0.27949,0.269365,0.27146,0.269634,0.26929,0.270808,0.267848,0.268239,0.270629,0.268126,0.272475,0.271717,0.272197,0.269474,0.268028,0.269614,0.269056,0.268435,0.269058,0.269759
T100k.D2k.L50.P20.O10.C6.data,Glove,200,4,0.8695990295104631,0.8520510899399454,0.8695990295104628,0.8695990295104631,0.8100801099184395,0.8695990295104629,0.8520510899399454,0.8572895729357435,0.8572895729357435,0.849645357601021,0.8572895729357435,0.8466531359697422,0.8582490901036195,0.849645357601021,0.8572895729357434,0.8466531359697423,0.8695990295104628,0.8520510899399454,0.8695990295104629,0.8695990295104629,0.8644350252049382,0.8695990295104631,0.8470198778825915,0.8572895729357434,0.8466531359697423,0.8520510899399454,0.8466531359697423,0.8695990295104629,0.8695990295104629,0.8572895729357434,0.262897,0.278639,0.280408,0.282692,0.277534,0.272574,0.278722,0.272339,0.272204,0.279121,0.274073,0.279717,0.28078,0.278597,0.278428,0.273086,0.273601,0.271575,0.273142,0.270447,0.27173,0.27313,0.279754,0.290523,0.281035,0.279717,0.27091,0.272502,0.273626,0.27924
