dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,200,16,0.7859500083824711,0.7849021791107222,0.8142062156989983,0.8069359982993368,0.7866654912966099,0.7924351237700871,0.7989602011713813,0.8031810928269388,0.8022279347681024,0.7881531313135328,0.7915188275247238,0.7890977322827728,0.7849113789732968,0.7868398776979383,0.8011335208039145,0.7923667014745197,0.7966400492046141,0.7941211539828136,0.8050649166346561,0.7898992428114068,0.8073560885849287,0.7931004026010794,0.7948668564258096,0.7882905534206948,0.8041861419938042,0.8057625810080862,0.7916050598469716,0.7877554670759613,0.7877330081648806,0.7988523424876596,0.950055,1.341133,1.270323,0.846469,0.9546,1.135025,0.816055,0.95076,0.745152,1.0241,0.703178,1.024078,1.231216,1.081189,0.894002,0.795163,0.760921,0.907223,0.874581,1.021062,0.810195,0.794402,1.376336,0.79682,1.258472,0.952669,0.973483,0.886493,1.016609,1.07114
T100k.D2k.L50.P0.O10.C6.data,w2v,200,16,0.7853242856990176,0.7906301807471819,0.7895738374492087,0.787938627405931,0.7952138760998545,0.7836571544791145,0.7857569349448316,0.791506060808234,0.7980510826778541,0.7875444724578243,0.8081713598333422,0.8119571879211973,0.7973391881108811,0.7865885673769016,0.7873160010741088,0.7886081030230402,0.7909290260455609,0.7847210539042305,0.786812218578346,0.7872543919449246,0.7889318854542959,0.7915563058372634,0.7977120837550429,0.788753389409414,0.7884236559939731,0.7819284019188936,0.788838615351269,0.799018691127198,0.7885620260692799,0.787939330717114,0.80987,1.118013,1.053257,0.974568,1.099418,0.727743,0.819089,0.75012,1.212282,0.819607,1.023851,0.710287,0.987331,1.45804,0.966011,1.085072,0.892122,0.899457,0.939317,1.441102,0.985546,0.802299,1.073467,0.947092,1.36332,1.042651,0.788791,0.761974,1.066076,1.007083
T100k.D2k.L50.P0.O20.C6.data,w2v,200,16,0.7820051542275689,0.7866859059318762,0.790622550609439,0.790167937733296,0.7821045524314556,0.7873287286955709,0.7873935952987681,0.7935603577629581,0.782814840344242,0.7943794704169039,0.786571752008125,0.78967615760088,0.7873446954084361,0.7833708178932232,0.7898301743380035,0.782988290489332,0.78580586630537,0.7880009895635743,0.7833612062830823,0.786696344431121,0.7856973429095953,0.7833673033540584,0.7844509915322639,0.7889341606704402,0.7918894502299698,0.809600794690588,0.792264065388825,0.7915703024813967,0.7863649098331548,0.8015944461288697,1.080345,1.246572,0.978966,1.797036,1.286158,1.285289,0.928233,0.969133,1.612885,1.101131,0.829539,0.837663,1.531649,0.933269,0.976909,1.077629,0.96793,0.862914,1.116623,1.137974,1.627842,0.868465,0.975457,0.932018,1.044701,1.090366,1.091305,0.95744,1.420042,1.05539
T100k.D2k.L50.P0.O30.C6.data,w2v,200,16,0.7919848383906153,0.7871125718184787,0.7843105050730298,0.7867061497766566,0.7882847131603619,0.7823102939539355,0.7821817337195811,0.7844905200544541,0.7945601673794329,0.7895051835083746,0.78489894778824,0.7924444683765892,0.7798677263945724,0.7904184974226736,0.7851649350536714,0.7930269119162374,0.7858898217331204,0.792705290742016,0.7902436310737823,0.7833761786260498,0.7833539762009755,0.7874414869225516,0.788033109723374,0.7890000493873931,0.7954861126022998,0.7862129432579994,0.7866279419068061,0.7856468611737407,0.7826259164846151,0.8028050421281772,0.90104,0.913979,1.251761,0.789522,0.928396,0.949709,0.929439,1.129828,0.911084,0.841357,0.963024,0.906874,0.879475,1.14024,1.077637,0.79987,0.806902,1.205692,1.362445,0.941076,0.84866,0.8586,0.768534,1.024728,0.787973,1.36197,1.090759,0.967006,1.099275,0.787052
T100k.D2k.L50.P10.O0.C6.data,w2v,200,16,0.7988781711201963,0.7838879396820463,0.7833279109148733,0.7915209347678657,0.787041647927836,0.807201976546247,0.7953671791176047,0.802257994823522,0.7981459880459929,0.7866229461090647,0.7957039816752786,0.7898658287955217,0.7982046302224634,0.7987443696818837,0.7847167775073864,0.7864922920731903,0.7942277273927931,0.7812264631299544,0.7834334415593258,0.7865016669874375,0.7838119765050191,0.7986877438322442,0.7883477997795635,0.7882385138689589,0.7864976067068827,0.7954725025377548,0.7888066175897537,0.7836337834951097,0.7853877299186187,0.7882119924519072,0.751109,1.004812,0.743257,1.206795,0.991402,0.753848,1.366024,1.052351,0.803926,1.265492,0.807085,0.899671,1.228057,0.80176,0.820198,0.944992,0.976634,1.531525,1.091453,0.85788,1.466807,0.907726,1.633686,0.824943,1.126128,0.744407,0.840615,1.20316,0.984005,1.311842
T100k.D2k.L50.P10.O10.C6.data,w2v,200,16,0.7842134123523624,0.7971926419746445,0.7856120299930469,0.7959094787309449,0.7948941713090494,0.789250982689871,0.787073676058956,0.7941863523666765,0.7903276430589875,0.7854962950032348,0.7965716221718901,0.7851765400085345,0.793743785297002,0.7918779403294901,0.7937602523697013,0.7965653105920512,0.7865275336335524,0.7966395288647684,0.7936158007346096,0.7988875637335675,0.7879918337537745,0.7974074045533031,0.7872247525583632,0.797459639387962,0.7870028914668762,0.7987275226115054,0.7948457384627585,0.7953514903793835,0.7998355693966351,0.8042578472947574,0.778767,1.406438,0.92051,0.94254,0.867072,0.781395,0.818402,0.855169,0.843667,0.908343,0.846698,1.356534,0.864084,0.830898,0.857723,0.948117,1.047173,0.833378,0.902025,0.877306,0.799289,1.290867,0.937859,0.737651,0.930744,0.793359,0.905344,0.999874,1.023164,0.882135
T100k.D2k.L50.P10.O20.C6.data,w2v,200,16,0.7946926668316299,0.7942236520920195,0.7994434966741675,0.7942017997711285,0.8108611147055851,0.8052296254022977,0.7932128462119933,0.7864973795293863,0.7897324428837317,0.791892254683249,0.7905050146796341,0.7885053894695067,0.7977161432508892,0.7967303343255334,0.8006421863572062,0.8057706748815576,0.8117541848287105,0.7972861891389205,0.8062649104815599,0.790154198901949,0.7946424540109851,0.7958475728908425,0.8006082691333953,0.7948343019655805,0.8055904663218615,0.8039069508793785,0.7967130509392395,0.8035056860204692,0.7887145700552516,0.8002608801361617,0.908743,1.138066,1.094981,0.979341,1.070302,1.04791,0.873528,1.245529,1.224956,0.868696,0.852713,1.349496,0.983318,1.219726,0.951157,1.043641,1.343506,1.694851,1.098366,1.003384,0.91505,0.916304,1.075088,0.851637,0.893859,0.95346,0.929133,1.360151,0.900539,1.084706
T100k.D2k.L50.P10.O30.C6.data,w2v,200,16,0.7951577337032377,0.8007280592550382,0.7949278983315777,0.8105347467509578,0.7922898329935558,0.7961565063374726,0.7910200986488389,0.7987254714793138,0.7980945126718495,0.7879915884053039,0.817018573192183,0.8070199657379916,0.8000541477646078,0.7908493930833854,0.7863831687165324,0.786917140837784,0.7930555815690806,0.7894329249047435,0.7933125239026422,0.799964818118845,0.8017766088416476,0.7920848063655593,0.794298954261709,0.8063624151069886,0.79231454272219,0.7900975535836751,0.7983907390039615,0.7916318665142603,0.8011089876860945,0.7998982095320293,0.703393,0.77191,1.265878,0.845452,0.699946,0.727725,0.725428,0.73302,1.011143,0.768592,0.924477,0.939877,1.020951,1.007364,0.74242,0.793066,0.948544,0.878084,0.998908,0.797749,0.71981,0.819883,1.085369,1.113849,0.783399,0.869073,0.817406,0.878987,0.755688,0.944106
T100k.D2k.L50.P20.O0.C6.data,w2v,200,16,0.7915836237479245,0.7837577137284979,0.7896742400203794,0.784958571217673,0.7837231227878202,0.7994505268254204,0.8036851640590765,0.7971739126352684,0.7926137087788285,0.797223645740622,0.7992550188632459,0.805541910803601,0.7890423764794516,0.792410463509247,0.794499074151788,0.7824158642202816,0.7902999523291332,0.797422041209117,0.7894346718461904,0.7936078461441253,0.7822798994454107,0.7890803411931486,0.7835683399569133,0.7853239417524176,0.789869131491683,0.7852611064747484,0.8004663308946844,0.7846539219950457,0.7848098170004922,0.7891848509640927,1.101296,0.829754,1.066769,1.183831,1.125496,1.284906,1.552261,1.22093,1.625612,1.047543,1.029695,0.875454,1.071401,1.465224,0.908838,0.921955,0.927871,1.219426,0.985019,0.888814,1.012806,1.306499,1.03444,1.027382,0.91265,1.184157,1.022563,0.945021,0.899665,0.908577
T100k.D2k.L50.P20.O10.C6.data,w2v,200,16,0.7902147357394699,0.7983538127435227,0.7949277088440058,0.7970015423078916,0.7835983516098354,0.800152142441304,0.7937442408058519,0.7864365676808939,0.7888564603627057,0.7885556481142132,0.7957658948482836,0.7970806053776995,0.8157116927916835,0.7925221887314349,0.7899703456901082,0.7945543638055981,0.796077907727464,0.7959709519757227,0.7906032138380414,0.8042214225183341,0.8041906759334508,0.7916764763898168,0.7937674248637033,0.7962333090541116,0.7960355737388661,0.7918857443033013,0.8179247011252261,0.7972165116221057,0.8067707603431346,0.797395810035629,1.152765,1.046737,0.805707,0.969109,1.050817,0.87011,1.07622,0.945551,1.41828,0.990216,1.247804,1.070137,0.878906,0.907397,0.90952,0.981645,0.967419,0.927816,0.920958,1.016551,0.902534,0.917423,1.038802,1.104241,0.877899,1.18855,1.372579,1.000021,0.807657,1.27194
