dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,200,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.281101,0.280315,0.280873,0.280175,0.283034,0.280645,0.279601,0.281062,0.282561,0.280814,0.280388,0.280664,0.281384,0.281943,0.280615,0.280025,0.280614,0.282148,0.283326,0.281563,0.281602,0.281226,0.280151,0.290054,0.290319,0.291487,0.295338,0.279383,0.280911,0.279682
T100k.D2k.L50.P0.O10.C6.data,w2v,200,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9097395080703636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.290473,0.288714,0.290826,0.291086,0.289103,0.289782,0.29028,0.289954,0.288633,0.289233,0.332141,0.291606,0.290896,0.290071,0.291203,0.289751,0.292357,0.292578,0.288897,0.290559,0.289968,0.289956,0.289223,0.288878,0.289531,0.288376,0.291094,0.289915,0.289383,0.289613
T100k.D2k.L50.P0.O20.C6.data,w2v,200,6,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.312628,0.313229,0.312045,0.312309,0.313227,0.312511,0.313379,0.312257,0.310501,0.310923,0.311934,0.309812,0.314103,0.310661,0.311031,0.309628,0.312682,0.311949,0.312529,0.31055,0.310805,0.311029,0.317443,0.311884,0.311332,0.312038,0.31186,0.311062,0.311442,0.311404
T100k.D2k.L50.P0.O30.C6.data,w2v,200,6,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.284449,0.311549,0.299676,0.294543,0.284057,0.284644,0.285897,0.300593,0.286562,0.286279,0.28606,0.282936,0.286002,0.285937,0.285631,0.285377,0.285245,0.283769,0.283835,0.284218,0.28405,0.286756,0.283767,0.284058,0.284704,0.28446,0.284545,0.284759,0.28418,0.284331
T100k.D2k.L50.P10.O0.C6.data,w2v,200,6,0.911678394825426,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9110493443198775,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.35968,0.300032,0.2991,0.29956,0.300394,0.300856,0.299146,0.299737,0.29843,0.300828,0.301162,0.300064,0.299683,0.2992,0.299025,0.380793,0.298944,0.30079,0.299369,0.299803,0.308413,0.29946,0.300764,0.300157,0.297763,0.3013,0.299218,0.299475,0.299521,0.298607
T100k.D2k.L50.P10.O10.C6.data,w2v,200,6,1.0,1.0,1.0,0.9043604408685577,1.0,0.8994970452971752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.283669,0.28433,0.285541,0.330681,0.284657,0.340836,0.288141,0.286634,0.290025,0.28783,0.288835,0.288266,0.291238,0.299456,0.299158,0.298667,0.306493,0.300636,0.300413,0.299649,0.30027,0.311572,0.306145,0.299136,0.299237,0.299402,0.302326,0.285114,0.284971,0.284543
T100k.D2k.L50.P10.O20.C6.data,w2v,200,6,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8957686468884638,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.8971756153365207,1.0000000000000002,1.0,1.0,1.0000000000000002,0.309175,0.309401,0.309827,0.309171,0.384226,0.311119,0.30998,0.310052,0.309558,0.309721,0.318936,0.305581,0.305427,0.304576,0.304809,0.305197,0.304583,0.304905,0.306516,0.306167,0.340259,0.332914,0.306611,0.30698,0.307169,0.359379,0.305888,0.306294,0.308085,0.306063
T100k.D2k.L50.P10.O30.C6.data,w2v,200,6,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108345,0.9999359264108343,0.9999359264108345,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9104810822579077,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108342,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108343,0.9999359264108345,0.270963,0.271348,0.271661,0.271515,0.272273,0.27116,0.271553,0.271191,0.271223,0.271153,0.272027,0.271913,0.272346,0.272694,0.272264,0.272964,0.271518,0.341325,0.272441,0.270367,0.272128,0.271811,0.271407,0.273374,0.271261,0.271567,0.27266,0.273069,0.271579,0.27146
T100k.D2k.L50.P20.O0.C6.data,w2v,200,6,0.9997566413817621,0.9997566413817622,0.9997566413817621,0.999756641381762,0.9997566413817621,0.9997566413817622,0.9997566413817622,0.9997566413817621,0.9997566413817622,0.899587223507986,0.8973035490657931,0.9997566413817621,0.9997566413817622,0.9997566413817622,0.9065144886553044,0.9997566413817622,0.9065196123413918,0.999756641381762,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9997566413817621,0.9997566413817622,0.9997566413817622,0.999756641381762,0.9997566413817622,0.999756641381762,0.9997566413817622,0.291952,0.290334,0.289061,0.290061,0.289638,0.289026,0.289806,0.289287,0.302652,0.421152,0.354156,0.294139,0.28926,0.288914,0.360329,0.290315,0.347797,0.288438,0.289281,0.287713,0.288268,0.289244,0.288553,0.294019,0.288517,0.288809,0.289893,0.288193,0.290546,0.288655
T100k.D2k.L50.P20.O10.C6.data,w2v,200,6,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645914,0.9997585236645916,0.9997585236645915,0.8984052772646167,0.9108951913849732,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.8960443268865375,0.9031171244111811,0.9997585236645914,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645914,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9031247887855884,0.9997585236645916,0.9997585236645914,0.9997585236645915,0.289982,0.289039,0.289336,0.290328,0.289298,0.290117,0.359798,0.341463,0.288778,0.289628,0.290046,0.304089,0.338634,0.361527,0.28596,0.285859,0.290436,0.285469,0.28498,0.2861,0.286451,0.306057,0.285691,0.285315,0.290397,0.285773,0.320604,0.285429,0.286278,0.285864
