dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,200,4,0.8501904988906,0.8306933794803893,0.8293155952983873,0.8310947721599473,0.8293155952983874,0.8557345829238295,0.8613409641023753,0.8541346727008621,0.8541346727008619,0.8293155952983873,0.8557345829238295,0.8293155952983873,0.8613409641023753,0.8541346727008621,0.826862184749529,0.854134672700862,0.8557345829238295,0.8541346727008621,0.8587441842681917,0.8607703466824385,0.8334769039245948,0.8613409641023753,0.8556424336772872,0.8310947721599473,0.8293155952983873,0.826862184749529,0.8595410034893616,0.8186185913814035,0.854134672700862,0.8334769039245948,0.219212,0.247575,0.241451,0.241331,0.237392,0.243932,0.242931,0.240868,0.243173,0.238352,0.242086,0.241291,0.243708,0.23974,0.242102,0.241493,0.236501,0.240675,0.249018,0.241263,0.239016,0.242566,0.25162,0.238682,0.238006,0.269661,0.270119,0.250862,0.243031,0.244525
T100k.D2k.L50.P0.O10.C6.data,w2v,200,4,0.8665544603742892,0.8572378501205438,0.8615466846888161,0.857237850120544,0.8615466846888162,0.8615466846888163,0.8478676013825357,0.8615466846888162,0.8572378501205439,0.8572378501205438,0.8572378501205439,0.8282616704923175,0.8615466846888163,0.8572378501205439,0.8644824848163327,0.8665544603742892,0.8510764145325111,0.8428014981226589,0.8615466846888161,0.8615466846888162,0.8572378501205438,0.8555083962886358,0.8330212490365342,0.8615466846888162,0.8665544603742892,0.8665544603742892,0.8665544603742892,0.8572378501205438,0.8426335359424393,0.8615466846888162,0.246615,0.260359,0.259403,0.266822,0.255886,0.255082,0.257119,0.256264,0.256224,0.253519,0.258799,0.255936,0.250898,0.257324,0.254284,0.253231,0.257735,0.25252,0.250542,0.254599,0.250817,0.252058,0.253213,0.252682,0.25308,0.25066,0.251535,0.251885,0.252308,0.260041
T100k.D2k.L50.P0.O20.C6.data,w2v,200,4,0.8385727449456853,0.8610866100746484,0.8544795757248466,0.8385727449456853,0.8344149437684586,0.8344149437684585,0.8655017958888799,0.8319416436574054,0.8475577825963839,0.8184527919562327,0.8344149437684586,0.8344149437684585,0.8184527919562327,0.8218236582047089,0.8667457882635106,0.822095194329943,0.8385727449456853,0.8385727449456853,0.858244899535273,0.8667457882635106,0.844524146877324,0.8385727449456853,0.8505169420070352,0.8385727449456853,0.8475577825963839,0.8220951943299432,0.8344149437684586,0.8026956933004954,0.8184527919562327,0.8667457882635106,0.258352,0.270576,0.271621,0.266281,0.268364,0.2728,0.270906,0.26809,0.273259,0.268176,0.269796,0.268968,0.268225,0.270771,0.271042,0.278948,0.271264,0.268566,0.273243,0.27233,0.272763,0.269389,0.268868,0.270863,0.272566,0.280864,0.267755,0.269605,0.263273,0.271416
T100k.D2k.L50.P0.O30.C6.data,w2v,200,4,0.8619039416954194,0.833916997471093,0.833916997471093,0.8630950931641285,0.8493679255129176,0.8630950931641285,0.8619039416954194,0.8619039416954194,0.8493679255129176,0.8385622154333509,0.8385622154333509,0.8493679255129176,0.8619039416954194,0.8590588409076588,0.8174212632596264,0.8619039416954194,0.8360276625692693,0.8493679255129176,0.8524105938227774,0.8686448553331547,0.8630950931641285,0.8619039416954194,0.8493679255129176,0.8686448553331547,0.8686448553331547,0.8360276625692693,0.8630950931641285,0.8619039416954194,0.8360276625692692,0.8619039416954194,0.24779,0.25576,0.255394,0.253377,0.252346,0.253199,0.255975,0.255937,0.255737,0.254981,0.253906,0.253096,0.254719,0.262697,0.254535,0.252545,0.253071,0.258968,0.25179,0.251694,0.248326,0.24945,0.254424,0.24699,0.247715,0.247222,0.248065,0.247007,0.240486,0.247706
T100k.D2k.L50.P10.O0.C6.data,w2v,200,4,0.861207202864351,0.8636041828996616,0.8636041828996615,0.8645480083327618,0.8636041828996616,0.8475860923130365,0.861207202864351,0.8636041828996616,0.8645480083327618,0.861207202864351,0.8612072028643508,0.8623029120182646,0.861207202864351,0.861207202864351,0.8636041828996615,0.8405668210445062,0.861207202864351,0.861207202864351,0.8636041828996615,0.861207202864351,0.8566139670241655,0.8645480083327618,0.8636041828996615,0.8397072914525195,0.8636041828996616,0.8612072028643508,0.8645480083327618,0.8636041828996616,0.8636041828996616,0.8566139670241655,0.23804,0.260637,0.261528,0.269064,0.264098,0.265359,0.257618,0.258783,0.258516,0.264313,0.278834,0.267115,0.256575,0.2578,0.257058,0.257461,0.258705,0.258818,0.258031,0.257504,0.257042,0.26441,0.260443,0.256038,0.257281,0.257659,0.266593,0.258457,0.258367,0.257315
T100k.D2k.L50.P10.O10.C6.data,w2v,200,4,0.8622805428370062,0.8622805428370065,0.8389374693418644,0.8581002736342567,0.848018144192917,0.8622805428370062,0.8622805428370062,0.8389374693418643,0.8622805428370065,0.8522274071584025,0.8522274071584025,0.8389374693418644,0.8522274071584025,0.8622805428370063,0.8622805428370062,0.8389374693418644,0.8622805428370062,0.8389374693418643,0.8581002736342567,0.848018144192917,0.8622805428370062,0.8389374693418643,0.8389374693418643,0.8622805428370065,0.8622805428370062,0.8622805428370065,0.8581002736342567,0.8622805428370063,0.8581002736342567,0.8418551349708929,0.219077,0.249897,0.242487,0.25455,0.254023,0.248796,0.247045,0.244592,0.238818,0.244103,0.245998,0.243724,0.24321,0.253086,0.244528,0.243325,0.244994,0.242992,0.245778,0.244176,0.243874,0.24599,0.238687,0.243366,0.239061,0.245758,0.242472,0.245276,0.256045,0.245148
T100k.D2k.L50.P10.O20.C6.data,w2v,200,4,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8449483487906909,0.8514468001484403,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8230227476305937,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8514468001484404,0.844948348790691,0.8230227476305937,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8541624154460299,0.8538558971082877,0.812797847126172,0.8568006640913982,0.8230227476305937,0.812797847126172,0.844948348790691,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.8538558971082877,0.243575,0.273008,0.263557,0.263902,0.263871,0.264314,0.263678,0.272621,0.279657,0.264874,0.264126,0.264771,0.274692,0.273216,0.263483,0.263756,0.258772,0.265738,0.265629,0.264122,0.265094,0.266567,0.264492,0.263685,0.264729,0.258569,0.258513,0.263573,0.264916,0.272929
T100k.D2k.L50.P10.O30.C6.data,w2v,200,4,0.8564232361554566,0.8650178448853352,0.8462886255162883,0.8564232361554566,0.8462886255162883,0.8650178448853355,0.846145039397159,0.8650178448853354,0.846145039397159,0.8650178448853352,0.846145039397159,0.8650178448853355,0.8650178448853354,0.8650178448853354,0.846145039397159,0.8564232361554567,0.8564232361554566,0.8462886255162884,0.8461450393971588,0.8650178448853354,0.8650178448853354,0.8650178448853355,0.8461450393971588,0.8650178448853355,0.8564232361554566,0.8462445950925487,0.8650178448853352,0.846145039397159,0.8564232361554566,0.846244595092549,0.216943,0.231794,0.228483,0.235691,0.238873,0.234148,0.234976,0.238675,0.233352,0.23265,0.233234,0.233865,0.233196,0.233824,0.233239,0.234103,0.245999,0.23217,0.228735,0.240854,0.233773,0.233991,0.233093,0.233628,0.239255,0.233224,0.23257,0.233841,0.238561,0.238341
T100k.D2k.L50.P20.O0.C6.data,w2v,200,4,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8613750237023201,0.8714381066199349,0.8714381066199349,0.8714381066199348,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199348,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199348,0.8714381066199349,0.822730586470591,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8714381066199349,0.8613750237023201,0.86137502370232,0.8714381066199349,0.237755,0.23891,0.243269,0.242879,0.243734,0.243165,0.243786,0.251085,0.243052,0.243139,0.243615,0.243357,0.238884,0.242956,0.2453,0.244863,0.238737,0.238918,0.243118,0.250232,0.244337,0.243978,0.242939,0.244362,0.250642,0.238915,0.239383,0.244289,0.269905,0.239023
T100k.D2k.L50.P20.O10.C6.data,w2v,200,4,0.8413467113694428,0.8596257671063922,0.8413467113694428,0.8401510593995005,0.8596257671063922,0.8401510593995005,0.8691820516844828,0.8413467113694428,0.8691820516844827,0.8691820516844827,0.8413467113694428,0.8691820516844827,0.8691820516844828,0.8596257671063922,0.8420093370397498,0.8401510593995004,0.8401510593995005,0.8620081230522434,0.8596257671063922,0.859625767106392,0.8401510593995004,0.8596257671063922,0.8691820516844827,0.8413467113694428,0.8596257671063922,0.8413467113694427,0.8596257671063922,0.8401510593995005,0.8596257671063922,0.8691820516844827,0.242883,0.253055,0.252422,0.256914,0.248434,0.246793,0.252264,0.252654,0.25288,0.25811,0.25145,0.263139,0.253495,0.247407,0.248306,0.253648,0.246358,0.252032,0.254948,0.246216,0.247018,0.253436,0.253701,0.25166,0.253822,0.254189,0.252754,0.246402,0.285389,0.257809
