dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P20.O20.C6.data,w2v,50,8,0.9238618093320475,0.9378959039852337,0.926753949934168,0.9238972700097808,0.9267573751169764,0.9238975193746721,0.942641957148967,0.9238814886735021,0.9267559575382426,0.9447901194052275,0.9404530322728359,0.9290001521654513,0.926714590228423,0.9428071708668513,0.834101788744778,0.9448339563157812,0.9289496661742301,0.9258131820744013,0.9258501297798777,0.9289977917002091,0.928947204502237,0.9478230521206265,0.9309333591061709,0.939647575140459,0.9433897593551828,0.925810106275149,0.9378551957606939,0.9289795828506353,0.9379762108167876,0.9309391238878514,0.154173,0.203211,0.150144,0.145471,0.155717,0.142795,0.167645,0.155427,0.147865,0.152848,0.148264,0.165638,0.150754,0.178807,0.162725,0.147606,0.149251,0.143584,0.152427,0.161171,0.175195,0.146633,0.164231,0.163851,0.144819,0.147752,0.147309,0.142715,0.260907,0.177443
T100k.D2k.L50.P20.O30.C6.data,w2v,50,8,0.9410642389178416,0.938980969747365,0.9329560388473018,0.9389974201110703,0.9352604495025525,0.9384805146823557,0.9459537400551133,0.9303975236288584,0.9352813404937598,0.9389884143595811,0.9434248307224667,0.9304137361043705,0.9384913555244545,0.9459474084959474,0.9411544236076758,0.9352519476103738,0.9513625405242704,0.9366385030875963,0.9414800007234814,0.9352754883730582,0.9347772559505634,0.9415371592303877,0.9372363717152883,0.9434173667668334,0.9409862735316904,0.9415295978479524,0.9304299571642154,0.9410457244307306,0.9347383397737671,0.9366372063849792,0.147515,0.147069,0.143292,0.152723,0.150955,0.159361,0.188897,0.155055,0.142462,0.210442,0.159666,0.152277,0.15276,0.195787,0.210902,0.142829,0.158861,0.182081,0.150952,0.153789,0.155256,0.150745,0.261618,0.159504,0.267543,0.165546,0.169681,0.147202,0.150248,0.151742
T100k.D2k.L50.P30.O0.C6.data,w2v,50,8,0.936804503251384,0.9414890365859058,0.9367647261513301,0.9375810970917987,0.9368000185462816,0.9367881104981417,0.94067076124562,0.934323241611312,0.9351445873060087,0.9383830089892058,0.9354140737144794,0.9342757311525439,0.9391882033206319,0.9437048704652242,0.9342759200857151,0.9368278350416951,0.9342927882277294,0.9407611049007822,0.9489004761336001,0.9384865466360466,0.9489418696288442,0.9354199553182385,0.9453177655490637,0.8446163120180775,0.9376262576811923,0.947421204959631,0.9471939351761183,0.9343884013839053,0.9354178626485641,0.939329767979297,0.19304,0.180042,0.182441,0.191733,0.17854,0.226208,0.183788,0.189534,0.196419,0.203066,0.232703,0.192545,0.237804,0.184348,0.179174,0.200166,0.180994,0.181997,0.217955,0.192083,0.232609,0.215292,0.187747,0.204182,0.207563,0.251902,0.267791,0.185284,0.19509,0.186319
T100k.D2k.L50.P30.O10.C6.data,w2v,50,8,0.9357441374752664,0.9436232945900828,0.9400165534648509,0.9400209845051462,0.9356487990156702,0.9303252831830731,0.9357428645913529,0.9303248942921182,0.9337033559285253,0.9390253595989511,0.944096485258258,0.9337107853550748,0.9416983176142364,0.9338246840560984,0.9357305855541279,0.9336876230453881,0.9437552388331328,0.9356597633606872,0.9365474419581729,0.9436235363866035,0.9337695122346982,0.9336877858500343,0.9400187070060892,0.9338257622307935,0.9366056850616136,0.9356723554024213,0.941639326947439,0.9338202631682871,0.941630947392368,0.9336925001826907,0.165939,0.200411,0.156804,0.158065,0.16857,0.162316,0.153434,0.196418,0.174152,0.143576,0.157646,0.156313,0.147673,0.167648,0.154206,0.151008,0.148417,0.141564,0.16348,0.180654,0.165612,0.145084,0.152066,0.167162,0.158168,0.147061,0.153666,0.156797,0.172926,0.165995
T100k.D2k.L50.P30.O20.C6.data,w2v,50,8,0.9357743056032543,0.938909532056532,0.9357728185426695,0.9328387122175356,0.9378422965921108,0.9339243896127593,0.9381482625093506,0.9381371318312154,0.9339265592271631,0.9328544153654718,0.9364619069291521,0.9339218977825664,0.9354449796147063,0.9397143461030273,0.9354565053721501,0.9427738205522905,0.9389477605891481,0.93581153379388,0.9381278776883935,0.9354579288815802,0.9407861164351127,0.9328537392847464,0.9328387970361564,0.9427234967788887,0.9364542846572443,0.9328374071159365,0.9328552276820244,0.9389327491982088,0.9431990620896211,0.9381286601256257,0.159459,0.142637,0.144183,0.165488,0.152832,0.14582,0.171939,0.149342,0.149418,0.144205,0.152381,0.144827,0.168639,0.149193,0.141794,0.144205,0.149544,0.14631,0.150428,0.162528,0.167497,0.185178,0.184164,0.138333,0.149023,0.18863,0.159203,0.153498,0.151517,0.160342
T100k.D2k.L50.P30.O30.C6.data,w2v,50,8,0.9180445751639883,0.9320522114872224,0.9492539699821357,0.9266687306904673,0.9286195665508806,0.9519517893896161,0.917984166699764,0.926567815312665,0.9456517282855799,0.9180549257272899,0.9492335470847881,0.9405432440086703,0.9349019273075135,0.9267246048175081,0.9456517337966045,0.929316134691665,0.9492023304181231,0.9180757553209699,0.9286284256922147,0.9181519478251606,0.9320553112324137,0.9343038971491918,0.9517315309142893,0.9429265658573021,0.9515758153926751,0.9320539059670757,0.9320396321942719,0.929267563995839,0.932036087751827,0.9429266445858417,0.164711,0.155694,0.155467,0.168785,0.185171,0.18177,0.160126,0.14278,0.163252,0.16021,0.184564,0.162679,0.23043,0.154063,0.155917,0.156336,0.178166,0.167152,0.16173,0.153257,0.148798,0.161173,0.181296,0.157382,0.226979,0.16292,0.159644,0.147787,0.161236,0.161209
T100k.D2k.L50.P40.O0.C6.data,w2v,50,8,0.9339335663857256,0.9360331348047597,0.9285221552417069,0.9254163434927908,0.9340103014171559,0.9273374993783423,0.9325497170929268,0.9432185293235532,0.9321380069012238,0.9388460462149241,0.9359498682702548,0.9422820343268968,0.9325900251091426,0.9325795292229397,0.9312976661059523,0.9339342090774845,0.9321352106647363,0.9285382442448896,0.9356702327793348,0.9285091924024529,0.9273752999424858,0.9253749042861585,0.9305872251113193,0.9367741058019218,0.9381288349661558,0.9368992775772503,0.9367833948530422,0.9254170470284244,0.9305142717185761,0.9273927491001016,0.163423,0.150637,0.186467,0.165665,0.169861,0.159559,0.170264,0.215004,0.166704,0.177221,0.163921,0.176498,0.162594,0.150498,0.157374,0.162768,0.168564,0.163711,0.217255,0.17873,0.170015,0.15042,0.175126,0.164681,0.249568,0.183225,0.230415,0.168793,0.170748,0.17303
T100k.D2k.L50.P40.O10.C6.data,w2v,50,8,0.9282202631621282,0.9326022876464717,0.9243787297841495,0.9377157963366503,0.9304663462597356,0.9171661294869652,0.9305027851937497,0.93762112419909,0.9341243542926391,0.9341612663067312,0.9171456562519347,0.9171576816155931,0.9376539097834552,0.9257467895420095,0.9305588931476141,0.9171831629732647,0.9330911058288026,0.9257246658045637,0.9244702114071524,0.9254146908694285,0.9245952858144915,0.925434831287787,0.9172518957901196,0.9281208742350243,0.9257494458914832,0.9257349973806417,0.9341932523861073,0.9197104047594162,0.925425598089289,0.9376787496624802,0.170706,0.177023,0.193524,0.180892,0.193788,0.172771,0.235607,0.180784,0.312712,0.178811,0.186168,0.210321,0.183899,0.197476,0.237558,0.195078,0.179824,0.1689,0.181486,0.184179,0.18102,0.19096,0.206927,0.301051,0.20529,0.193402,0.252201,0.169545,0.190565,0.182228
T100k.D2k.L50.P40.O20.C6.data,w2v,50,8,0.9295366086020803,0.9267602468349074,0.921923369949329,0.9213099663008374,0.9263776419290614,0.9260523228789663,0.918353175589068,0.9349447170065539,0.926037893198377,0.9300900393019328,0.9294605283045553,0.9183998900877755,0.926394832257415,0.9294724189346772,0.9259111372975243,0.9262918751630997,0.9313988963400957,0.9260868514817938,0.926734445367932,0.9217334164961256,0.9349625580773971,0.9217648964356732,0.9402841937615215,0.9262969717313875,0.9297080779717858,0.9276291702715054,0.9298261446763761,0.9183061795133137,0.9264047109480031,0.9294645769290761,0.153101,0.225435,0.151415,0.183809,0.150626,0.152271,0.197929,0.163107,0.143241,0.242362,0.166881,0.148788,0.17233,0.175212,0.16785,0.154782,0.324207,0.177634,0.194695,0.159209,0.198723,0.270431,0.196458,0.159837,0.198176,0.158622,0.175675,0.207672,0.177891,0.187089
T100k.D2k.L50.P40.O30.C6.data,w2v,50,8,0.9213675931093628,0.9237143534347778,0.918065457070762,0.9228000215624692,0.9180592467188547,0.9181594301630599,0.9237127875468413,0.9161247735501653,0.9181917959100077,0.9208249855165526,0.9207904875689734,0.9180566644535709,0.9168842770028245,0.9264822238153846,0.9161286133941726,0.9260772571504924,0.9260779210440134,0.9237027651878212,0.9237027651878211,0.918056664453571,0.9213661388210791,0.9138237485361815,0.918157794157229,0.9237109362035429,0.916132221341002,0.9161275865396307,0.921331083131529,0.9161470018497547,0.916872137629965,0.9180597645059502,0.167499,0.22488,0.254442,0.193308,0.289365,0.20613,0.166356,0.163618,0.171555,0.191423,0.209938,0.267079,0.167542,0.317281,0.223255,0.1714,0.169631,0.223324,0.180692,0.21714,0.163524,0.160561,0.193447,0.188952,0.177411,0.266909,0.178237,0.174131,0.164411,0.240566
T100k.D2k.L50.P50.O0.C6.data,w2v,50,8,0.9052382784708704,0.9228967396476716,0.9193389448090009,0.924868163750001,0.905422732359248,0.9173618514435175,0.9230694134555827,0.9163019464222272,0.919314450812842,0.9191654988143412,0.9172370224185463,0.9133076908738139,0.9192667583654879,0.9101496584284985,0.9251559159557512,0.9053296036398847,0.9193572700886404,0.9151111056513332,0.913292805086694,0.9098381933956547,0.9191854067261476,0.9053876397780721,0.9101690179237348,0.9132951810405657,0.9228505169497883,0.9163563482606618,0.9052159804315386,0.9248035326533163,0.9150538472906841,0.9228480474038393,0.185569,0.218167,0.181952,0.279821,0.206907,0.181796,0.204773,0.188095,0.168446,0.243376,0.234671,0.204707,0.17464,0.227679,0.158474,0.171036,0.188485,0.178098,0.178436,0.183264,0.27643,0.17618,0.185147,0.216377,0.190044,0.178543,0.180718,0.470865,0.236581,0.202097
T100k.D2k.L50.P50.O10.C6.data,w2v,50,8,0.8807780028496995,0.8823339772248954,0.8807427558663978,0.8807745068201367,0.8959137535087777,0.8807457256941191,0.889780438894403,0.8823035984729941,0.8908323315335741,0.882309048522954,0.8807339826948705,0.8807678536215908,0.8334968302118386,0.880811982474929,0.8909098916542435,0.8823198364354193,0.8170440934552053,0.8908974714344442,0.8908872498320358,0.8807800085201267,0.8891163159976105,0.8823488774167886,0.8807569074523356,0.8089650715694319,0.8090433742544128,0.880312399255041,0.8890132666179573,0.888433303330156,0.8823294680336091,0.8823267027747282,0.167676,0.150951,0.158044,0.147333,0.196714,0.202455,0.15695,0.146725,0.157699,0.15887,0.15894,0.226978,0.210084,0.146556,0.171017,0.154446,0.159982,0.173672,0.164839,0.158062,0.241152,0.159263,0.267881,0.157099,0.174462,0.152791,0.309543,0.163302,0.152908,0.158693
T100k.D2k.L50.P50.O20.C6.data,w2v,50,8,0.8675633695404836,0.8660804563436362,0.8713864258408652,0.8712162144376736,0.8660428279974478,0.8684360671488526,0.8681877873496723,0.8613233849243112,0.8675815975694492,0.8681985697950162,0.8645603518036107,0.8667053164418586,0.8660210431605667,0.8661122687077218,0.8687256972117318,0.8765139006334287,0.8684162427214878,0.8674242137277492,0.868530939131041,0.8666893631270216,0.8645673648173856,0.8717988847121914,0.8660960123761462,0.8675815975694493,0.8712387812129768,0.8714396199834282,0.8674627792494127,0.8812623360545573,0.8645673648173857,0.8687327303954208,0.253624,0.147202,0.266634,0.18488,0.156236,0.261294,0.176414,0.170346,0.260988,0.15953,0.162708,0.238861,0.166317,0.147209,0.186079,0.316338,0.208352,0.242421,0.203272,0.266487,0.352914,0.196768,0.148913,0.308284,0.201144,0.193291,0.158516,0.245541,0.349827,0.1973
T100k.D2k.L50.P50.O30.C6.data,w2v,50,8,0.8845300826363699,0.8801961507453391,0.8796762344553848,0.8866444224057409,0.8864921025744016,0.886687561954343,0.8881572633602633,0.8884663416801524,0.8801701921364709,0.8838372652180645,0.8981482984213554,0.8867698380289482,0.88042268957881,0.8888718358401032,0.8922872477255815,0.8796412741788865,0.8082171069021143,0.8891812634508868,0.8888546813006338,0.8795422602377451,0.8748254545210626,0.884474294272813,0.8787909158315451,0.8788532002274251,0.8889206900401222,0.874859906742881,0.8982623650696219,0.8802524930151228,0.8788353667662214,0.8888670227871797,0.200271,0.191335,0.182236,0.24343,0.187492,0.181683,0.18174,0.195329,0.18889,0.162317,0.248184,0.182385,0.190281,0.196281,0.270629,0.187577,0.185716,0.199741,0.20417,0.165301,0.183873,0.175503,0.171782,0.174147,0.174569,0.171853,0.215717,0.208645,0.182737,0.182298
