dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P20.O20.C6.data,Glove,200,8,0.9307893241408722,0.9259753023433979,0.9259749554584293,0.9461674141350266,0.9280698482490164,0.9242126796875672,0.9242108346656379,0.9426614610651423,0.9269118138932224,0.9269111967004434,0.9280680426093147,0.9382366843542257,0.9384344420124504,0.9280698890815945,0.9290072953745344,0.9280702123752985,0.9259748237182798,0.9242107512852954,0.939868299705455,0.9397496542056364,0.9290089933325109,0.9307912273451413,0.9280679438076527,0.943754859635837,0.9382366843542257,0.9259757926189321,0.9307891926914937,0.9259757141197298,0.9455929271665439,0.9280676913158041,0.403212,0.421538,0.53726,0.42223,0.380003,0.507138,0.412031,0.434328,0.426542,0.519723,0.476641,0.668475,0.398757,0.461522,0.393627,0.378994,0.434832,0.467192,0.436121,0.393844,0.414859,0.371329,0.487654,0.481183,0.497552,0.522325,0.401551,0.46936,0.519708,0.519938
T100k.D2k.L50.P20.O30.C6.data,Glove,200,8,0.9412912583135497,0.9367061099874806,0.9305403245272594,0.9374165577517846,0.9411552650052238,0.9349332114464284,0.9354297428666,0.9305414059204596,0.934933680929851,0.9385508507705015,0.9435215985212447,0.9349346592713127,0.9436739030300133,0.9354301254421685,0.9390491259071615,0.9367092640810585,0.9305420199406429,0.9305401647025007,0.9349345693547768,0.9305414594448044,0.9385503490040762,0.9367063042956097,0.9331031783291377,0.947074311694225,0.9305404075818987,0.9416629439995421,0.9411600342609279,0.9367086011731186,0.945545277449116,0.930541662083788,0.397042,0.425849,0.431754,0.413258,0.516498,0.42803,0.430561,0.374469,0.433733,0.458825,0.424287,0.482425,0.411469,0.537371,0.464323,0.459721,0.470623,0.416567,0.477867,0.408598,0.44768,0.453169,0.434622,0.844026,0.483475,0.456088,0.47397,0.399663,0.432351,0.475192
T100k.D2k.L50.P30.O0.C6.data,Glove,200,8,0.9439658726752037,0.9477096631182432,0.9427733524311246,0.9343017116597339,0.943965931534988,0.9439665336019422,0.9418656045657332,0.9351942636335094,0.9343008460610702,0.9363654212630647,0.9477099023001129,0.9374746909344792,0.9450886501577178,0.9466905986281045,0.9389744075672378,0.9378676663150471,0.9369684481569558,0.9363663551068999,0.9477014725555544,0.9491142570546113,0.9412579797620725,0.9418652580989404,0.9380738069861236,0.941257912185947,0.9418656415640922,0.9528280245136685,0.9427741812059446,0.9418657672267987,0.9351940000392398,0.938974443502585,0.647363,0.531757,0.502951,0.465516,0.606622,0.745672,0.625828,0.441225,0.487849,0.431483,0.664255,0.431723,0.573812,0.851411,0.458795,0.456083,0.501859,0.446137,0.532803,0.507959,0.45324,0.619936,0.449573,0.650159,0.669224,0.451048,0.789719,0.830665,0.422623,0.449262
T100k.D2k.L50.P30.O10.C6.data,Glove,200,8,0.9370980390957866,0.9315148475826249,0.9349669530588136,0.9447377843587058,0.950431579962832,0.9370998519551414,0.9405935369770316,0.9372784287994446,0.9388427280606537,0.9454865031832361,0.9370987353381233,0.9447420037947287,0.9315148266094279,0.9347872595249368,0.9390233308702651,0.93727866938901,0.937877596493239,0.9347866631955555,0.9542246296675753,0.938842312801225,0.9405936051770917,0.9349670576139283,0.9347867275836331,0.9347871972734378,0.9349679450191428,0.9450751498771778,0.9315136722541469,0.944737757592811,0.9413780433103557,0.9349670677352584,0.372874,0.395852,0.384473,0.567689,0.371809,0.375889,0.424701,0.415291,0.420957,0.430226,0.39519,0.716286,0.519944,0.403707,0.460318,0.404262,0.397512,0.403262,0.541963,0.443368,0.451362,0.430755,0.406299,0.418741,0.385778,0.548804,0.402159,0.589334,0.404909,0.40125
T100k.D2k.L50.P30.O20.C6.data,Glove,200,8,0.9374479784231745,0.9417021971416857,0.9339554237699914,0.9365631154576166,0.9393888205013263,0.9366764541535902,0.9417006865777672,0.9456131257497248,0.9366837144804362,0.9401977535298435,0.943660953996735,0.9366774055117111,0.939063999591036,0.9393893564973019,0.9456087392949615,0.9390641423731759,0.9393895670262447,0.9381780447857375,0.9339551726620424,0.9421526174010284,0.9393892224414703,0.9381765174259621,0.9366822773890269,0.9421489834257177,0.9374480925625406,0.9393934702054184,0.9456131257497248,0.9365659338248798,0.9436635385249188,0.9365622287364656,0.406177,0.433155,0.369471,0.391784,0.370981,0.473424,0.351797,0.667203,0.350828,0.399586,0.449467,0.422602,0.393678,0.434605,0.374055,0.379057,0.464696,0.386621,0.383172,0.429554,0.394424,0.390282,0.425857,0.380005,0.409698,0.371863,0.787192,0.488278,0.414189,0.384806
T100k.D2k.L50.P30.O30.C6.data,Glove,200,8,0.918917491322647,0.9269040247386411,0.9269006509152621,0.918916598562909,0.9296253402600116,0.9393950143684073,0.9354495951421286,0.9328286923617161,0.9437234117523366,0.926904648039171,0.9189154495263681,0.9189188891986403,0.9268991300042924,0.929493825337682,0.9299063480082971,0.9296183597049119,0.9189203001043577,0.9189154243079775,0.9438557546844308,0.9268998273546657,0.929891555984469,0.9355835175162739,0.9189165865104968,0.9328263724255074,0.9296223874474214,0.9354352244418792,0.9393974939536403,0.9328289120591438,0.9328259350073652,0.9189160048172327,0.400144,0.391866,0.383356,0.408525,0.460783,0.528416,0.414355,0.452058,0.432998,0.410946,0.498329,0.416032,0.407304,0.452524,0.548526,0.431609,0.397054,0.416863,0.412504,0.40192,0.619122,0.424684,0.399398,0.424235,0.412976,0.394901,0.967237,0.375391,0.409682,0.424795
T100k.D2k.L50.P40.O0.C6.data,Glove,200,8,0.934553503272695,0.9303363081767293,0.9364516703984104,0.9329215550389793,0.9410809879613135,0.9345530795981224,0.9507091350438784,0.9410782373587074,0.9538167913673824,0.9390993316333016,0.9364513615444416,0.934551179532371,0.939105481891746,0.9364524925036599,0.9364532711770287,0.9329988625787996,0.9410817444998117,0.9329170351864442,0.9329939299968656,0.9329955578905559,0.9480659865553203,0.9329206955501324,0.9364540509941165,0.9346308892537515,0.9407539507549497,0.9364543525084695,0.9439096040235332,0.941078698921074,0.9364519739933276,0.9372349209315095,0.431135,0.381508,0.386306,0.443993,0.437202,0.381464,0.547391,0.404592,0.832224,0.472456,0.404519,0.456267,0.381395,0.41599,0.451032,0.467037,0.431976,0.439539,0.633732,0.432499,0.637101,0.406316,0.409859,0.40351,0.411748,0.387081,0.979209,0.428547,0.38091,0.398894
T100k.D2k.L50.P40.O10.C6.data,Glove,200,8,0.925738571016839,0.925728576885078,0.9367206964918295,0.9257285768850781,0.9367793610950765,0.9283990995952441,0.935228289159825,0.9346493680617888,0.9284090376519626,0.9366949200172537,0.9257385710168389,0.9345989697207739,0.9367793610950761,0.9345999031742759,0.9283997495475951,0.9257285768850781,0.9340992200975642,0.934599436273498,0.9257382638620306,0.9366949200172541,0.936694920017254,0.9367793610950762,0.9346484391737162,0.9340983569623477,0.9367793610950765,0.936694920017254,0.9257385065363101,0.9284095050370386,0.9367793610950763,0.9367793610950762,0.550096,0.610878,0.439112,0.532019,1.38604,0.467727,0.61151,0.605561,0.50186,1.517094,0.535362,0.558695,0.845462,0.619978,0.534767,0.570053,0.532651,0.515798,0.612282,0.830281,0.991962,0.61962,0.468824,0.584101,0.546585,1.432161,0.578725,0.619622,0.60862,1.170035
T100k.D2k.L50.P40.O20.C6.data,Glove,200,8,0.9351347906671568,0.9326253905654968,0.9526052507922385,0.9431347995090256,0.9417027136037375,0.9427267437184582,0.9326247676906192,0.9352624402726173,0.9357917051385884,0.9357952473052334,0.9352639428245545,0.9352618293549498,0.9431347995090256,0.9366222763336786,0.9357954174266476,0.9366183762620461,0.9399301248720546,0.9357935821933375,0.9484232217504831,0.9427264531662645,0.94183344629831,0.9366169425556671,0.9352628556961261,0.9357943539262153,0.9411675709924433,0.9366194331433602,0.9391038014675956,0.9326254399619514,0.9326249816112467,0.9351356506727917,0.382926,0.411157,0.637669,0.724744,0.406986,0.388347,0.390891,0.407391,0.400129,0.385689,0.386071,0.410129,0.426983,0.370858,0.384092,0.393186,0.432173,0.401102,0.444293,0.358651,0.399922,0.385356,0.377971,0.414092,0.44582,0.373591,0.357959,0.37561,0.353037,0.36971
T100k.D2k.L50.P40.O30.C6.data,Glove,200,8,0.9403689261481964,0.9412452442247621,0.9326611374841003,0.9321062052517848,0.9398012133291085,0.9327877937918706,0.9419343191250236,0.940373783665568,0.9398080234389676,0.935059011943193,0.9428070062018006,0.9421160737607956,0.9321031162569862,0.9327852520931516,0.9398054309958498,0.9545173814649455,0.9326607351447184,0.9321076227910896,0.9403732351831459,0.9350619107744584,0.9350577075111999,0.9321052044598314,0.9321064754451384,0.9321053407326787,0.9396434992590504,0.9398018624958486,0.932789180044462,0.9398019010476308,0.9510240960831663,0.9396776091205001,0.453508,0.457729,0.482027,0.466914,0.417982,0.404872,0.403396,0.467953,0.398992,0.388066,0.423903,0.40799,0.393154,0.48165,0.426413,0.478639,0.485751,0.42729,0.458124,0.407787,0.401023,0.385082,0.395557,0.391614,0.631462,0.383474,0.441978,0.399012,0.619167,0.509544
T100k.D2k.L50.P50.O0.C6.data,Glove,200,8,0.9207794126756125,0.9311495544240117,0.9459189556190941,0.9346080039190349,0.9346092547459488,0.9311498965831578,0.9391604403642447,0.9287121948268312,0.934830220661668,0.9396507767992234,0.9391507857946709,0.9311548886276152,0.9311487906791213,0.9396441249863852,0.9265878455500136,0.9346126101693933,0.9268936676588347,0.9412835736906516,0.9202975169083354,0.9348275236517107,0.9207792056193793,0.9348282283485599,0.935352086479651,0.9202999956817538,0.9266350843623051,0.9593421287411077,0.9412862724575006,0.9592085161084741,0.9265415135863411,0.9207790262976927,0.400372,0.439422,0.448114,0.449135,0.437416,0.433557,0.430522,0.427129,0.424919,0.419027,0.42774,0.411461,0.437959,0.432326,0.409739,0.441521,0.425336,0.456934,0.437306,0.449868,0.422359,0.44751,0.439101,0.440179,0.432414,0.613099,0.430074,1.18422,0.431218,0.447317
T100k.D2k.L50.P50.O10.C6.data,Glove,200,8,0.935769136656156,0.9235599181636307,0.9248164161295424,0.9342382500452864,0.9248169856918278,0.923557053119745,0.9248106951847801,0.9223076870643367,0.9307126910344156,0.9235641329104478,0.9407009728995019,0.9342388620742398,0.9496230996347175,0.9248249111873046,0.9223127628681651,0.9248184363597889,0.9235574384483295,0.9248175938715069,0.9307113881810236,0.9367823385791073,0.9235570436432299,0.9379888540262477,0.9400173393830793,0.9223104428906554,0.9318221910832725,0.9235611827280424,0.9420856011507555,0.9356169599257531,0.9318226364997425,0.9223135946086398,0.490465,0.369014,0.364924,0.370447,0.354641,0.378233,0.363957,0.337996,0.350414,0.366803,0.388297,0.381713,0.439831,0.364543,0.362472,0.389697,0.363462,0.376401,0.340798,0.387361,0.352122,0.408038,0.512383,0.35488,0.387578,0.363292,0.354825,0.393104,0.379161,0.377407
T100k.D2k.L50.P50.O20.C6.data,Glove,200,8,0.9346195776463911,0.9251800399341492,0.9252353621230196,0.9407937590292871,0.9358379917570008,0.9358396028372423,0.9330334568821709,0.9392875298893447,0.925239147947627,0.9330297596594813,0.9454911175047551,0.9432989327305714,0.9236702410781156,0.928557318911854,0.9391836364053977,0.925238612545485,0.9509519464042825,0.9391843811321149,0.961120879690888,0.9252361220449774,0.9296724566303333,0.934619552443229,0.9296710266871323,0.9285568694904291,0.9391834271465593,0.9285011818091862,0.9296681846391053,0.9408414298980114,0.9355086914854522,0.9359468716396186,0.367102,0.378457,0.364713,0.370001,0.369104,0.362906,0.366187,0.369062,0.377333,0.38569,0.354946,0.535449,0.369706,0.397184,0.421403,0.379562,0.541606,0.36618,0.559918,0.387057,0.377857,0.385785,0.373094,0.39106,0.36972,0.432548,0.359382,0.36881,0.83691,0.377956
T100k.D2k.L50.P50.O30.C6.data,Glove,200,8,0.9288102642786479,0.9324111055000838,0.9334752482660827,0.9320836344338955,0.9302047290524382,0.9320863647630151,0.929274863382016,0.9302135480558249,0.9334722103596529,0.9292745308674194,0.9386511875696192,0.9378663351930219,0.9381337179739848,0.9334856191780078,0.9486362682322933,0.9386612227848434,0.9288076629640121,0.9324115151282913,0.9320878402787748,0.9324129607022819,0.9241981859598382,0.9302044487169876,0.9357033817665995,0.9324135362650992,0.9357024696147511,0.9288135134863924,0.9381286381538892,0.9292737292445903,0.9301983691699633,0.9241955895596893,0.393169,0.409997,0.419058,0.415081,0.421257,0.429845,0.433086,0.398838,0.41796,0.387659,0.414423,0.43416,0.458243,0.402639,0.629846,0.431172,0.407352,0.417651,0.404965,0.410341,0.426853,0.425839,0.543499,0.420776,0.553089,0.441196,0.411594,0.469328,0.436052,0.444444
