dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P20.O20.C6.data,w2v,100,6,0.9996835268077807,0.9996835268077807,0.9996835268077808,0.9996835268077808,0.9016434978160955,0.9996835268077807,0.9996835268077807,0.9996835268077807,0.9996835268077807,0.9006943883133977,0.9016410599356308,0.9996835268077808,0.9996835268077807,0.9996835268077807,0.9016528297565409,0.9996835268077807,0.9996835268077807,0.903666278766797,0.9996835268077808,0.9996835268077807,0.9996835268077807,0.9996835268077807,0.9996835268077807,0.9006891770333262,0.9016434342754853,0.9054303118164612,0.9996835268077808,0.9996835268077807,0.9016410979738108,0.9006801362659669,0.168904,0.182387,0.169104,0.168868,0.20921,0.168438,0.168829,0.168624,0.168845,0.207227,0.318603,0.173223,0.169923,0.169298,0.200429,0.179254,0.169503,0.205208,0.170628,0.169938,0.170051,0.177663,0.169183,0.196675,0.200443,0.209537,0.169021,0.170486,0.200668,0.205723
T100k.D2k.L50.P20.O30.C6.data,w2v,100,6,0.9998161071975844,0.9046804414302465,0.9998161071975846,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.9998161071975846,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.9052168938666594,0.9998161071975844,0.9998161071975846,0.9027127228873713,0.9998161071975846,0.9998161071975846,0.9998161071975844,0.9052279989141238,0.9998161071975844,0.9998161071975846,0.905226808368368,0.8961774964614733,0.9998161071975846,0.9998161071975846,0.9998161071975846,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.172847,0.207673,0.1811,0.172383,0.172228,0.172538,0.172491,0.17224,0.172712,0.172378,0.19966,0.172417,0.171487,0.203871,0.171961,0.172643,0.17219,0.194088,0.171819,0.171752,0.193226,0.207939,0.171581,0.173299,0.17265,0.172338,0.179686,0.172798,0.172621,0.175858
T100k.D2k.L50.P30.O0.C6.data,w2v,100,6,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837476,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837476,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837474,0.9992044078837474,0.9992044078837474,0.9992044078837474,0.9992044078837475,0.9992044078837475,0.8954901110966588,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837476,0.9992044078837475,0.9027811549349056,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.9992044078837475,0.19646,0.197072,0.196532,0.206825,0.200457,0.201368,0.199875,0.211524,0.200646,0.201412,0.199119,0.199363,0.197291,0.197822,0.198312,0.198168,0.194211,0.197948,0.243131,0.194143,0.197352,0.198387,0.199066,0.198174,0.231423,0.197587,0.195057,0.194048,0.19462,0.198475
T100k.D2k.L50.P30.O10.C6.data,w2v,100,6,0.9984124088762527,0.9984124088762527,0.9052696306108026,0.9984124088762528,0.9084546919881616,0.9017328079600668,0.9984124088762528,0.9017742660088699,0.9984124088762528,0.9984124088762528,0.9984124088762528,0.9984124088762527,0.9984124088762527,0.9084528162686537,0.9984124088762528,0.9984124088762528,0.9018004458057097,0.9984124088762528,0.9984124088762528,0.9018008547957972,0.9017994336107104,0.9052635245714433,0.9984124088762528,0.9017728659538777,0.9017059360687536,0.9017335880896249,0.9984124088762527,0.9984124088762528,0.9984124088762527,0.9984124088762527,0.172453,0.168973,0.192605,0.172527,0.204092,0.219265,0.171688,0.202992,0.17246,0.172007,0.172008,0.171836,0.172394,0.193981,0.171659,0.172144,0.202101,0.171766,0.172062,0.210239,0.19436,0.244133,0.172668,0.212988,0.206377,0.253648,0.172098,0.179406,0.172088,0.17189
T100k.D2k.L50.P30.O20.C6.data,w2v,100,6,0.9984950284037872,0.9984950284037871,0.9000043735508954,0.9984950284037871,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9000362023138198,0.9984950284037872,0.9000385564690644,0.9012730523886844,0.9057875298784704,0.9037599227106454,0.9984950284037871,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.9000381624775802,0.9984950284037872,0.9984950284037872,0.9984950284037872,0.898205401824727,0.9984950284037872,0.9984950284037871,0.8982193221768233,0.9984950284037871,0.171805,0.175152,0.214183,0.171748,0.170645,0.170766,0.171868,0.170191,0.171007,0.170601,0.242114,0.172609,0.225342,0.246469,0.239142,0.197971,0.168224,0.171046,0.170836,0.167225,0.170947,0.216281,0.16748,0.170912,0.171614,0.197788,0.170775,0.171713,0.216531,0.171351
T100k.D2k.L50.P30.O30.C6.data,w2v,100,6,0.9986073630188815,0.8830621290529218,0.9986073630188816,0.9986073630188815,0.9986073630188814,0.9986073630188816,0.9986073630188815,0.9986073630188815,0.9986073630188814,0.9986073630188816,0.9986073630188816,0.9986073630188816,0.9986073630188814,0.9986073630188814,0.9986073630188816,0.9986073630188816,0.9986073630188816,0.9986073630188816,0.9986073630188816,0.8916798946715634,0.9986073630188815,0.9986073630188816,0.9010496822821238,0.9986073630188816,0.9986073630188816,0.9986073630188814,0.9986073630188815,0.9986073630188815,0.9986073630188816,0.9986073630188815,0.182149,0.216922,0.181196,0.191791,0.180642,0.180601,0.181545,0.18201,0.181666,0.181401,0.181622,0.181318,0.181671,0.192623,0.182564,0.182386,0.181986,0.181998,0.182029,0.207256,0.182536,0.186484,0.304252,0.182579,0.181387,0.181103,0.181242,0.178467,0.17857,0.177787
T100k.D2k.L50.P40.O0.C6.data,w2v,100,6,0.9938885898114563,0.9938885898114561,0.9938885898114563,0.9938885898114564,0.88476149742493,0.9938885898114563,0.9938885898114563,0.8867332580634024,0.9938885898114563,0.9938885898114561,0.9938885898114563,0.9938885898114564,0.9938885898114564,0.9938885898114563,0.9938885898114564,0.9938885898114563,0.9938885898114564,0.9938885898114561,0.9938885898114564,0.9938885898114564,0.9938885898114563,0.9938885898114561,0.8848123241962165,0.9938885898114563,0.9938885898114563,0.8898283271092018,0.9938885898114563,0.9938885898114563,0.9938885898114563,0.9938885898114563,0.182034,0.183533,0.182661,0.185363,0.212299,0.182169,0.191399,0.219711,0.181165,0.187564,0.182328,0.182062,0.181317,0.182432,0.182506,0.181601,0.182207,0.181724,0.185693,0.181413,0.181488,0.181959,0.227297,0.180991,0.182222,0.223257,0.196692,0.186251,0.181661,0.181319
T100k.D2k.L50.P40.O10.C6.data,w2v,100,6,0.9900960942303886,0.9900960942303885,0.9900960942303884,0.9900960942303885,0.8870414242869389,0.9900960942303886,0.9011153601754675,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303885,0.8870390173743145,0.9900960942303885,0.9900960942303884,0.9900960942303886,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.8870221868822286,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.887066308718402,0.9011656698921453,0.203225,0.20406,0.203102,0.203968,0.275343,0.209357,0.256404,0.203015,0.20874,0.203184,0.203853,0.203472,0.203194,0.203044,0.208598,0.209704,0.233798,0.206688,0.202061,0.201369,0.242886,0.201741,0.217429,0.221476,0.200945,0.200748,0.201582,0.206988,0.244326,0.230441
T100k.D2k.L50.P40.O20.C6.data,w2v,100,6,0.9868184558869282,0.8857750145923875,0.8820590244955048,0.9868184558869282,0.8857949434816721,0.9868184558869282,0.8857991399365642,0.8820942730370559,0.9868184558869284,0.986788806192142,0.9868184558869285,0.9868184558869283,0.9868184558869282,0.9868184558869283,0.9868184558869283,0.9868184558869284,0.9868184558869283,0.9868184558869283,0.9868184558869283,0.9868184558869283,0.885050294777539,0.9868184558869283,0.9868184558869283,0.8850502947775389,0.9868184558869285,0.9868184558869284,0.9868184558869283,0.9868184558869283,0.9868184558869283,0.9868184558869284,0.177407,0.218352,0.225902,0.180986,0.21147,0.177088,0.238425,0.218693,0.230379,0.181588,0.181201,0.19169,0.180285,0.181585,0.17774,0.17827,0.192706,0.184945,0.181927,0.180581,0.250078,0.18154,0.191903,0.251704,0.182346,0.177226,0.187718,0.182136,0.180922,0.175904
T100k.D2k.L50.P40.O30.C6.data,w2v,100,6,0.9824391896139031,0.9823861819791503,0.8885096483949334,0.9823901598904643,0.8885182169864235,0.8885096483949334,0.9824140416944753,0.9823901598904644,0.8810047700831309,0.9824140416944754,0.8809965075085587,0.9823889282339793,0.9824391896139031,0.9824391896139032,0.88932062215307,0.8810131242803728,0.9824391896139031,0.982405874752865,0.8809912442198433,0.8810053637725889,0.8885117465737387,0.8810047700831309,0.889391550549081,0.8809762516966295,0.9823901598904644,0.8809666195427535,0.9824058747528649,0.9823901598904644,0.9824391896139031,0.8809739731713863,0.189271,0.184856,0.277554,0.188977,0.273991,0.286327,0.189271,0.184932,0.301254,0.189307,0.217729,0.189351,0.188874,0.18954,0.208559,0.220209,0.187857,0.188973,0.226413,0.248221,0.26507,0.236818,0.230995,0.261086,0.189321,0.258276,0.184392,0.189601,0.188023,0.250572
T100k.D2k.L50.P50.O0.C6.data,w2v,100,6,0.9765836377553061,0.9765624410499257,0.976567637699131,0.9765836377553062,0.976567637699131,0.976565013418979,0.976589874213046,0.9765950701904094,0.9765836377553062,0.875652984885638,0.9765924462461649,0.976616228206466,0.9765836377553062,0.9765624410499257,0.9765836377553062,0.976565013418979,0.8756431284402056,0.9765950701904093,0.9765950701904094,0.976565013418979,0.8756831400028702,0.9765650134189789,0.875656147495037,0.8861932457385522,0.8756589297219498,0.976565013418979,0.976616228206466,0.9765898742130461,0.9765624410499257,0.9765898742130462,0.199078,0.260706,0.201393,0.209425,0.281705,0.280003,0.200297,0.204876,0.247158,0.271719,0.195732,0.203831,0.198972,0.19957,0.19879,0.199983,0.230054,0.199313,0.199471,0.205314,0.251931,0.198724,0.222014,0.249939,0.240069,0.198974,0.19969,0.195007,0.20421,0.19963
T100k.D2k.L50.P50.O10.C6.data,w2v,100,6,0.8761503657657715,0.8761464385864323,0.9557449692181242,0.9557219683326321,0.8761490677558965,0.8875835983322715,0.8809862918354385,0.8875942640267677,0.8761135939632301,0.8761188760089814,0.8875786100994926,0.8760646675436887,0.887617744441424,0.8875786100994925,0.9557449692181241,0.8761758166103035,0.8798743766040812,0.8799729913221335,0.8760986510657798,0.8875974353106179,0.879911099616333,0.9557210771806656,0.9557219683326321,0.8809782394473678,0.7515937409677124,0.8875974353106177,0.9556980760374046,0.955721968332632,0.8761506471632381,0.8798721210831527,0.206436,0.213483,0.176276,0.1934,0.243655,0.206283,0.232583,0.262217,0.204962,0.190679,0.212168,0.21697,0.211821,0.227613,0.189258,0.210396,0.189636,0.203307,0.207714,0.315496,0.192431,0.183253,0.184758,0.199008,0.309188,0.224841,0.179422,0.211261,0.210429,0.206219
T100k.D2k.L50.P50.O20.C6.data,w2v,100,6,0.9406506652525399,0.8505362763550337,0.94065066525254,0.8466995454759106,0.94065066525254,0.9406293919506635,0.8503266833721284,0.940568884425782,0.9406550801097548,0.9406550801097548,0.940678306910286,0.94065066525254,0.8466937266084624,0.8467161354124169,0.940698204082425,0.940610269092207,0.8466961949829465,0.9406315992756652,0.8470354222440837,0.9406387945173009,0.8501531729176092,0.9406102690922072,0.8466732103483523,0.9406203770152012,0.8466628571281376,0.9406203770152012,0.9405887220011002,0.940620377015201,0.8501023200237686,0.8466592389540929,0.298311,0.210458,0.187039,0.235916,0.191932,0.186171,0.207202,0.182711,0.178232,0.201935,0.190063,0.219969,0.23189,0.200186,0.182301,0.247997,0.229094,0.177762,0.20109,0.221076,0.210977,0.204814,0.233078,0.294364,0.240672,0.337055,0.190711,0.424886,0.225894,0.224702
T100k.D2k.L50.P50.O30.C6.data,w2v,100,6,0.9434256725997081,0.8519325224934778,0.9434000167151531,0.9433855385587915,0.9433347350594996,0.9433881285076569,0.943400016715153,0.8564132574490517,0.9434256725997081,0.8565517901884303,0.8575217935829811,0.9434371880940131,0.9434662285620667,0.8574444720325416,0.9434517054371554,0.9434000167151532,0.9433577198228009,0.9434316902537815,0.8519523907164587,0.9434692743815668,0.9434256725997079,0.9433855385587915,0.8519920403717981,0.9434692743815668,0.8518800718265546,0.9434256725997081,0.943400016715153,0.9433812591621134,0.8519477882421732,0.8564006988261074,0.198604,0.233088,0.208982,0.214716,0.211221,0.200564,0.205135,0.247698,0.200783,0.217268,0.238642,0.205574,0.204748,0.247399,0.255988,0.223801,0.234343,0.204475,0.238342,0.232406,0.202176,0.211104,0.232371,0.206303,0.228964,0.20462,0.20935,0.205959,0.259616,0.221599
