dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,Glove,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019835565509068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092365,0.091185,0.091146,0.091451,0.091681,0.093168,0.09217,0.091598,0.092441,0.131403,0.092589,0.091248,0.091796,0.092472,0.092324,0.091771,0.091934,0.091633,0.091224,0.092295,0.090986,0.090957,0.091677,0.091245,0.092054,0.091873,0.091956,0.091389,0.092326,0.09167
T100k.D2k.L50.P0.O10.C6.data,Glove,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9097687399274331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.095737,0.096397,0.096048,0.095996,0.096432,0.097092,0.096425,0.0963,0.098043,0.096404,0.095607,0.096734,0.09665,0.097685,0.097676,0.096782,0.096542,0.096776,0.12302,0.097241,0.09643,0.096257,0.096136,0.096586,0.096976,0.096237,0.095907,0.096758,0.096135,0.096299
T100k.D2k.L50.P0.O20.C6.data,Glove,50,6,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9103629607128778,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,0.104814,0.104908,0.104876,0.104875,0.105266,0.10473,0.132956,0.103538,0.10317,0.104372,0.103223,0.112011,0.104243,0.104275,0.103698,0.103996,0.105396,0.104428,0.1045,0.103534,0.103658,0.1048,0.103758,0.104579,0.10392,0.104721,0.104138,0.103826,0.104131,0.105498
T100k.D2k.L50.P0.O30.C6.data,Glove,50,6,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9092190726674539,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.094774,0.093598,0.09363,0.093821,0.09405,0.093493,0.094033,0.09367,0.094561,0.093581,0.094039,0.093733,0.095001,0.094654,0.09367,0.094668,0.127084,0.094053,0.093842,0.094999,0.094632,0.09362,0.094648,0.09337,0.094526,0.093454,0.094149,0.094725,0.09381,0.093345
T100k.D2k.L50.P10.O0.C6.data,Glove,50,6,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9117113027034582,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9110799140361177,0.099081,0.099758,0.098773,0.09918,0.099288,0.099786,0.09833,0.099651,0.098468,0.098828,0.098706,0.099619,0.099861,0.099402,0.100211,0.099792,0.099501,0.191795,0.098521,0.099565,0.146131,0.1036,0.103173,0.099242,0.099345,0.099693,0.099318,0.099839,0.09973,0.216555
T100k.D2k.L50.P10.O10.C6.data,Glove,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09317,0.094512,0.093869,0.093711,0.093179,0.094392,0.094404,0.094292,0.093966,0.092865,0.09309,0.093976,0.094287,0.093651,0.093649,0.093818,0.094658,0.093768,0.093343,0.093566,0.093854,0.093797,0.093321,0.09398,0.093845,0.094303,0.093294,0.094924,0.093808,0.093449
T100k.D2k.L50.P10.O20.C6.data,Glove,50,6,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9013144874070427,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.8985101747777084,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.101867,0.101709,0.100798,0.101951,0.102223,0.101916,0.10213,0.10147,0.105932,0.101489,0.100882,0.102083,0.101172,0.101758,0.209079,0.101556,0.10111,0.101425,0.102628,0.100601,0.101589,0.102606,0.101618,0.101573,0.126723,0.105083,0.101804,0.101155,0.101344,0.101908
T100k.D2k.L50.P10.O30.C6.data,Glove,50,6,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,0.9999999999999999,0.088236,0.08736,0.087459,0.087768,0.087771,0.088013,0.088442,0.088028,0.087184,0.087527,0.087121,0.087387,0.087701,0.087836,0.088562,0.087842,0.087627,0.087148,0.087863,0.087434,0.087945,0.087678,0.088155,0.087587,0.087178,0.087731,0.087278,0.088163,0.087362,0.087829
T100k.D2k.L50.P20.O0.C6.data,Glove,50,6,0.9088007107022784,0.999938282025073,0.9128918440188915,0.999938282025073,0.999938282025073,0.9999382820250731,0.999938282025073,0.9999382820250731,0.9999382820250731,0.9999382820250731,0.999938282025073,0.9999382820250731,0.9999382820250732,0.999938282025073,0.9999382820250731,0.9999382820250731,0.9999382820250731,0.9999382820250731,0.999938282025073,0.9165021482359098,0.9999382820250731,0.999938282025073,0.9036388684648131,0.9999382820250732,0.999938282025073,0.999938282025073,0.9999382820250731,0.9999382820250732,0.999938282025073,0.999938282025073,0.143948,0.094212,0.146421,0.093318,0.094308,0.093991,0.093771,0.093213,0.093879,0.094106,0.093851,0.09446,0.094466,0.094204,0.093757,0.092877,0.094141,0.09368,0.093371,0.123975,0.093652,0.093857,0.130466,0.094005,0.093178,0.094054,0.093607,0.094545,0.093749,0.0944
T100k.D2k.L50.P20.O10.C6.data,Glove,50,6,0.9998184557652753,0.9998184557652753,0.9998184557652753,0.9998184557652751,0.999818455765275,0.999818455765275,0.999818455765275,0.9998184557652751,0.9998184557652753,0.999818455765275,0.9998184557652753,0.9998184557652751,0.9998184557652753,0.9998184557652751,0.9998184557652753,0.9998184557652753,0.9998184557652751,0.909379062393627,0.9998184557652751,0.9998184557652753,0.9998184557652751,0.9998184557652753,0.9998184557652751,0.9998184557652753,0.999818455765275,0.9998184557652751,0.9998184557652753,0.9002487635055825,0.9998184557652751,0.9998184557652753,0.094035,0.094127,0.094883,0.094675,0.094804,0.094846,0.094385,0.093879,0.093738,0.095059,0.09384,0.09426,0.095143,0.09406,0.093998,0.09501,0.093956,0.124549,0.100067,0.094661,0.092904,0.094759,0.093773,0.093889,0.095018,0.094755,0.09324,0.138042,0.094804,0.094192
T100k.D2k.L50.P20.O20.C6.data,Glove,50,6,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.999937674670025,0.9999376746700249,0.8997470385941705,0.999937674670025,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9171643573961462,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.9999376746700249,0.999937674670025,0.9999376746700249,0.9999376746700249,0.999937674670025,0.9999376746700249,0.9999376746700249,0.098577,0.091609,0.090507,0.091341,0.092093,0.092154,0.119616,0.091719,0.090368,0.092144,0.091942,0.117552,0.092397,0.091044,0.090993,0.092099,0.091317,0.091449,0.091274,0.091441,0.091383,0.091849,0.091654,0.090853,0.091571,0.091714,0.092234,0.091878,0.091111,0.091992
T100k.D2k.L50.P20.O30.C6.data,Glove,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,0.8991365180987265,1.0,1.0,0.9999999999999999,0.091477,0.0912,0.091341,0.092121,0.091214,0.091479,0.091032,0.091822,0.091899,0.090957,0.092102,0.09224,0.092334,0.091363,0.091432,0.09207,0.091242,0.09177,0.090998,0.092237,0.091327,0.091672,0.091525,0.091846,0.091609,0.091854,0.121963,0.091634,0.091671,0.091891
T100k.D2k.L50.P30.O0.C6.data,Glove,50,6,0.9997364815922761,0.9997364815922761,0.9997364815922759,0.9997364815922761,0.9997364815922759,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922758,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922758,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922758,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.8995748800924216,0.9997364815922761,0.9997364815922761,0.9997364815922758,0.9997364815922761,0.9997364815922761,0.10716,0.107539,0.106281,0.106578,0.107563,0.106597,0.107121,0.107016,0.106528,0.10684,0.107403,0.106997,0.107105,0.106298,0.107298,0.107359,0.106421,0.109726,0.107113,0.106511,0.106715,0.106157,0.107421,0.107344,0.151938,0.107286,0.107454,0.107479,0.107455,0.106926
T100k.D2k.L50.P30.O10.C6.data,Glove,50,6,0.9999380011671886,0.9999380011671883,0.9999380011671885,0.9999380011671883,0.9999380011671883,0.9999380011671883,0.9999380011671885,0.9999380011671883,0.9999380011671886,0.9999380011671883,0.9999380011671883,0.9999380011671883,0.9999380011671883,0.9999380011671885,0.9999380011671885,0.9999380011671886,0.9999380011671886,0.9999380011671885,0.9999380011671886,0.9999380011671886,0.9999380011671886,0.9999380011671885,0.9999380011671883,0.9999380011671885,0.9999380011671885,0.9999380011671886,0.9999380011671886,0.9999380011671886,0.9999380011671886,0.9999380011671883,0.091338,0.090623,0.090866,0.091592,0.09105,0.090669,0.091584,0.091382,0.091779,0.090645,0.090966,0.091613,0.092017,0.0926,0.091839,0.090765,0.091861,0.091621,0.091142,0.09101,0.091456,0.091537,0.090645,0.091721,0.091593,0.091525,0.092145,0.091754,0.091257,0.091234
T100k.D2k.L50.P30.O20.C6.data,Glove,50,6,0.9997479641651645,0.9997479641651644,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651644,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651644,0.9997479641651645,0.9997479641651643,0.9997479641651644,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651646,0.9997479641651644,0.9997479641651645,0.9997479641651645,0.9997479641651645,0.9997479641651644,0.9997479641651644,0.9997479641651644,0.9997479641651644,0.9009461688323204,0.0887,0.089447,0.089013,0.089284,0.089703,0.088727,0.088057,0.089093,0.089303,0.088707,0.08938,0.088442,0.089797,0.088167,0.088974,0.089068,0.088923,0.088486,0.088509,0.089361,0.090128,0.089089,0.088736,0.088864,0.088906,0.089597,0.089788,0.088407,0.089004,0.111433
T100k.D2k.L50.P30.O30.C6.data,Glove,50,6,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.8936430892320326,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608255,0.9998797804608254,0.9998797804608254,0.095731,0.094872,0.096029,0.094661,0.096917,0.095738,0.095551,0.095572,0.096138,0.095899,0.09575,0.096595,0.095924,0.120009,0.095963,0.095667,0.095465,0.095646,0.095822,0.095155,0.094834,0.096548,0.095859,0.107705,0.095909,0.095564,0.095247,0.103299,0.095589,0.094898
T100k.D2k.L50.P40.O0.C6.data,Glove,50,6,0.9989704408671339,0.9989704408671338,0.9989704408671339,0.9989704408671338,0.9989704408671339,0.9106784546751406,0.9989704408671339,0.8873701410667948,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.998970440867134,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.998970440867134,0.9989704408671339,0.998970440867134,0.9989704408671339,0.998970440867134,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.998970440867134,0.9989704408671339,0.097919,0.097505,0.097301,0.097474,0.097354,0.130377,0.097366,0.115644,0.097352,0.09758,0.097358,0.097137,0.097794,0.097654,0.098163,0.097151,0.097334,0.096931,0.097785,0.096697,0.096945,0.097157,0.098159,0.097276,0.097271,0.097532,0.096942,0.097295,0.097249,0.097197
T100k.D2k.L50.P40.O10.C6.data,Glove,50,6,0.9021947581265691,0.9988389664698037,0.998838966469804,0.9988389664698037,0.9988389664698037,0.998838966469804,0.9988389664698036,0.998838966469804,0.998838966469804,0.9988389664698041,0.998838966469804,0.998838966469804,0.998838966469804,0.9009504261377451,0.998838966469804,0.998838966469804,0.9988389664698037,0.9988389664698036,0.998838966469804,0.9988389664698037,0.9988389664698041,0.998838966469804,0.998838966469804,0.998838966469804,0.9988389664698037,0.998838966469804,0.998838966469804,0.998838966469804,0.9988389664698036,0.998838966469804,0.142634,0.108784,0.109735,0.10932,0.113111,0.109831,0.109007,0.109804,0.109316,0.10965,0.109792,0.109218,0.109927,0.171729,0.109491,0.109704,0.109857,0.113392,0.108856,0.109506,0.10998,0.113611,0.109236,0.112499,0.108884,0.110553,0.110169,0.109025,0.109425,0.109478
