dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097074,0.10673,0.104544,0.097571,0.106175,0.104482,0.097677,0.106329,0.104389,0.0972,0.10607,0.105244,0.097335,0.106271,0.104888,0.09773,0.106728,0.104613,0.098336,0.106114,0.104414,0.097574,0.106087,0.104065,0.097226,0.106504,0.104047,0.098116,0.106151,0.104936
T100k.D2k.L50.P0.O10.C6.data,w2v,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.127835,0.112313,0.112346,0.112158,0.111769,0.111792,0.112076,0.111701,0.112083,0.111717,0.112732,0.111811,0.11218,0.112473,0.112043,0.112302,0.112083,0.111365,0.112264,0.113551,0.112236,0.111226,0.11215,0.112062,0.111682,0.111791,0.112198,0.111597,0.112603,0.112532
T100k.D2k.L50.P0.O20.C6.data,w2v,50,6,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,0.120008,0.119782,0.119315,0.119734,0.119132,0.120517,0.119128,0.120108,0.119626,0.119375,0.119298,0.119609,0.120466,0.120523,0.119514,0.119111,0.11942,0.119473,0.119258,0.119673,0.119318,0.119712,0.120571,0.119656,0.120411,0.120041,0.119444,0.119786,0.118885,0.12062
T100k.D2k.L50.P0.O30.C6.data,w2v,50,6,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.9102345021936423,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.098208,0.098565,0.098989,0.099187,0.098291,0.099576,0.098426,0.098582,0.098543,0.098443,0.098362,0.098743,0.098369,0.09855,0.098151,0.098576,0.098312,0.118128,0.098018,0.098039,0.098697,0.098086,0.097728,0.098042,0.099154,0.104294,0.09882,0.098789,0.097992,0.09937
T100k.D2k.L50.P10.O0.C6.data,w2v,50,6,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9155874799388121,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.105089,0.104755,0.104655,0.104725,0.105594,0.104846,0.105233,0.103827,0.104124,0.104653,0.104083,0.104379,0.104557,0.105297,0.104097,0.104525,0.104484,0.104759,0.103796,0.104336,0.104835,0.104274,0.10454,0.104059,0.104422,0.104034,0.124806,0.103623,0.104531,0.104231
T100k.D2k.L50.P10.O10.C6.data,w2v,50,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.907659448054569,1.0,0.098652,0.099981,0.09916,0.098483,0.098587,0.100001,0.099613,0.098471,0.098307,0.098984,0.099263,0.099319,0.099663,0.099796,0.099702,0.098298,0.09776,0.099657,0.098095,0.098557,0.098812,0.098649,0.099805,0.099574,0.098749,0.09772,0.100462,0.099112,0.115149,0.098423
T100k.D2k.L50.P10.O20.C6.data,w2v,50,6,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.105847,0.10573,0.106041,0.105181,0.106418,0.105257,0.104719,0.105502,0.105232,0.106286,0.106346,0.104667,0.105276,0.105769,0.104911,0.105722,0.10508,0.105592,0.106865,0.104423,0.106197,0.105692,0.105758,0.105834,0.10639,0.105402,0.105997,0.105569,0.105732,0.108396
T100k.D2k.L50.P10.O30.C6.data,w2v,50,6,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614007,0.9999358307614006,0.9999358307614006,0.9999358307614008,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.9999358307614008,0.9999358307614006,0.9999358307614006,0.9999358307614007,0.9999358307614007,0.9999358307614005,0.9999358307614006,0.9999358307614006,0.9999358307614005,0.9999358307614008,0.9999358307614007,0.9999358307614005,0.9999358307614006,0.9999358307614006,0.9999358307614006,0.093436,0.093415,0.094284,0.094265,0.094009,0.094979,0.093675,0.094342,0.093129,0.093796,0.094183,0.09464,0.093816,0.093085,0.093816,0.093879,0.094067,0.093648,0.093383,0.09435,0.093582,0.093458,0.094852,0.094212,0.093081,0.093251,0.094216,0.09412,0.093178,0.094205
T100k.D2k.L50.P20.O0.C6.data,w2v,50,6,0.9997566413817621,0.9997566413817622,0.9151111832314055,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9151244824854392,0.9997566413817622,0.9997566413817621,0.9997566413817622,0.9048079057014559,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9997566413817621,0.9997566413817622,0.9997566413817625,0.9997566413817621,0.9997566413817625,0.9997566413817622,0.9997566413817622,0.9997566413817621,0.9997566413817621,0.9997566413817621,0.9997566413817622,0.9997566413817622,0.9997566413817622,0.9025594058493324,0.9997566413817622,0.097566,0.09788,0.121391,0.09782,0.098077,0.097674,0.113757,0.097285,0.098041,0.097908,0.127138,0.097869,0.097769,0.097026,0.097327,0.098005,0.09704,0.100355,0.098048,0.097926,0.097826,0.098325,0.099684,0.097887,0.098831,0.097488,0.097883,0.097996,0.124549,0.097858
T100k.D2k.L50.P20.O10.C6.data,w2v,50,6,0.9997585236645915,0.9997585236645916,0.9997585236645915,0.9997585236645915,0.9096280064234266,0.9997585236645916,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645916,0.9997585236645915,0.9997585236645915,0.9997585236645916,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9108965246694072,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645916,0.9997585236645915,0.9997585236645915,0.9997585236645914,0.9997585236645915,0.9997585236645915,0.9997585236645915,0.9997585236645916,0.9997585236645915,0.098412,0.098686,0.098211,0.098689,0.109128,0.098516,0.099029,0.098455,0.102992,0.098352,0.098424,0.099143,0.098569,0.098853,0.099188,0.099124,0.130449,0.099421,0.098217,0.097877,0.098804,0.098541,0.0988,0.09836,0.098125,0.098974,0.098768,0.098131,0.098674,0.098205
