dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
T100k.D2k.L50.P0.O0.C6.data,w2v,50,16,0.788280644928396,0.7882687791753321,0.7907419653668327,0.7948317758453602,0.7887057890950004,0.7899115464441812,0.7898406892486761,0.7850959300880145,0.7860349070173547,0.7892093910008449,0.7905348624787037,0.8040998445648485,0.792125557316767,0.7867375221707115,0.7895112046100072,0.7844799387550916,0.7970081371059227,0.7907030154712005,0.7987401034413827,0.7924545524732326,0.7891117022930078,0.7860040806774733,0.787828028292982,0.7844852139740752,0.7884620655599703,0.7898742435942526,0.7905571667130012,0.7931553560572484,0.8012345949790312,0.7905623901074968,0.332923,0.346361,0.35969,0.372528,0.405411,0.406442,0.329576,0.498584,0.449977,0.444874,0.527165,0.422718,0.440272,0.562804,0.331366,0.562703,0.597826,0.346473,0.487868,0.421368,0.544623,0.564538,0.506222,0.594679,0.321415,0.451767,0.401163,0.455199,0.346612,0.484677
T100k.D2k.L50.P0.O10.C6.data,w2v,50,16,0.7904842313639167,0.8045229378003248,0.792246776169542,0.796657852422723,0.7883039496392282,0.7917470368766618,0.791455942872746,0.7847523040318015,0.7886731981383304,0.7856355465425007,0.7871939918057845,0.7929188875318405,0.7861321034303473,0.8001619933426891,0.7841782512200531,0.784180258288665,0.7832277707560699,0.7929922374414073,0.7842624352688337,0.7820516587464468,0.7876488957750145,0.7841822969626958,0.7842602235598578,0.784160382213313,0.7886397961811125,0.8145403048215625,0.7867492318592112,0.788759028841582,0.7960614656273648,0.7832532163118435,0.349821,0.397503,0.352651,0.468478,0.360996,0.395686,0.484347,0.353302,0.411304,0.44958,0.413427,0.347374,0.387757,0.371646,0.58832,0.423191,0.525786,0.368474,0.505767,0.32402,0.31069,0.457145,0.414233,0.497678,0.530551,0.438843,0.328152,0.381994,0.423278,0.379191
T100k.D2k.L50.P0.O20.C6.data,w2v,50,16,0.8045381633583427,0.7947701447919306,0.7856226642488657,0.7919004982011058,0.7944491378415898,0.7821219666255521,0.7914768128157057,0.7828059045401287,0.7871997251040472,0.7827484974762632,0.7879087152898522,0.7828193683294284,0.7861800814412585,0.7839196674245256,0.7878117649978235,0.7889148909847443,0.7833537651165939,0.7958850555057922,0.7895238533998754,0.7901481236491705,0.8071410706613718,0.782151853903594,0.7893577321035918,0.7884220481648255,0.7905139174668651,0.793176210189159,0.7888838730642191,0.7850107321456767,0.7837197816134738,0.801918017911791,0.393188,0.445586,0.438733,0.545044,0.570129,0.368738,0.330374,0.483714,0.329932,0.463701,0.530326,0.413404,0.542539,0.462596,0.423982,0.476765,0.410547,0.342552,0.40627,0.429298,0.432838,0.581081,0.324505,0.428856,0.359888,0.338514,0.525334,0.424898,0.492832,0.370006
T100k.D2k.L50.P0.O30.C6.data,w2v,50,16,0.7834201200938573,0.7799405853587861,0.7879645997815974,0.7862229753930856,0.7950806022510062,0.7896320113424465,0.7879640347900186,0.7856036695130034,0.7906814801570736,0.7834289990145419,0.7827552624991361,0.7827441467609454,0.7898653464930439,0.7822319804848832,0.7857526334591294,0.7901826465358072,0.7842532663057193,0.7842257728036846,0.7870708587242394,0.7852738278761102,0.7821607079919602,0.7846333441444991,0.7888758131767228,0.7916193596626286,0.7830856071872204,0.789344664473051,0.7821609674974012,0.8019286096917271,0.7834228860549407,0.7828636279696328,0.480166,0.460232,0.396751,0.360645,0.503035,0.339904,0.452358,0.401639,0.60664,0.298405,0.616825,0.600111,0.380462,0.375572,0.467684,0.395305,0.368664,0.382901,0.343347,0.391683,0.439885,0.283255,0.317274,0.406065,0.392302,0.388031,0.358735,0.418195,0.365222,0.325735
T100k.D2k.L50.P10.O0.C6.data,w2v,50,16,0.7834463870386061,0.789137155778104,0.7896523204206258,0.8084353157513452,0.7854361554648734,0.7905336050639618,0.7908162498734116,0.8021405796771944,0.788946779357316,0.7811553359825648,0.7886187200378341,0.7902222470131971,0.7861093264250019,0.7854014417079159,0.7905605200201636,0.7903943459296469,0.7834422370265435,0.7836485513196976,0.7815276603909673,0.7925401821298785,0.796353521560155,0.7868980996893045,0.7833301207651414,0.7845249430058611,0.7873033828262056,0.80491842294932,0.800755836989391,0.7908472629237937,0.7861153708168017,0.7866024392463435,0.333976,0.357166,0.478835,0.4161,0.372132,0.32364,0.421314,0.47911,0.33575,0.34714,0.395429,0.274553,0.415,0.376443,0.349075,0.408745,0.521951,0.314822,0.394663,0.393499,0.438344,0.503677,0.360969,0.333633,0.36377,0.35188,0.511477,0.311662,0.369254,0.330405
T100k.D2k.L50.P10.O10.C6.data,w2v,50,16,0.7948103729883916,0.7942565519257494,0.789350151867424,0.79212342331762,0.792463656741196,0.7965307546895634,0.7963301125875532,0.7851375230524382,0.7855716118422609,0.7990377922182482,0.79662754443875,0.7877264041915354,0.7966756643219577,0.7951109213668479,0.7861553470514234,0.7939427578635768,0.7865406638119861,0.7883197869913168,0.7886305448137969,0.7870013570318048,0.7856016544189828,0.7959025007770042,0.8014590033925164,0.789491316330861,0.7933891264969866,0.7877611037371056,0.7858951515712385,0.7895769536098955,0.801508248674625,0.809399542127886,0.352843,0.337992,0.333799,0.304382,0.425884,0.621937,0.334439,0.296388,0.380029,0.379416,0.536927,0.313904,0.357578,0.329546,0.328161,0.300998,0.350631,0.309673,0.457774,0.447604,0.367919,0.427772,0.32357,0.59544,0.350538,0.369031,0.391505,0.335392,0.467844,0.326433
T100k.D2k.L50.P10.O20.C6.data,w2v,50,16,0.7905380826925569,0.7957158368905732,0.788992516214485,0.7889858186169558,0.7889590696271661,0.7857461578605767,0.7876477592993268,0.7898983428954767,0.794348937553857,0.7912922232809732,0.7864476592777924,0.7989239331201096,0.7941581411025805,0.7954947889708784,0.7886468084744913,0.7954334420896519,0.7889159353032338,0.8066393028399849,0.809334358069127,0.8031444902260736,0.7897504017862249,0.8035608368805065,0.8037869042026424,0.7871082402336135,0.7888625009278717,0.7947740167351768,0.7990330833062745,0.7857374880814473,0.7946973409260725,0.7899357677646609,0.390543,0.346335,0.302002,0.370717,0.443668,0.526123,0.364878,0.402576,0.403563,0.646539,0.358227,0.695777,0.3676,0.311593,0.30152,0.420849,0.319804,0.366207,0.361646,0.397395,0.39086,0.358539,0.412858,0.358733,0.358979,0.461786,0.417726,0.331119,0.383129,0.390085
T100k.D2k.L50.P10.O30.C6.data,w2v,50,16,0.78904952652051,0.7890315298318067,0.7916610292005513,0.7906947570560209,0.7861267088133159,0.7872848873207421,0.7967890252696508,0.7957953216446757,0.7922076893195495,0.7851083693296306,0.7886971381158161,0.8026232960541814,0.7827713668364719,0.7950119819750805,0.7879913917451662,0.785726436038682,0.7934673752784651,0.7858157847547097,0.7872633147972623,0.7924876579784299,0.7910252419416451,0.7952992042267096,0.8332423577712601,0.7946907398698382,0.7913642919884691,0.7897942443901579,0.78961111185991,0.8015375763145743,0.7928586082387886,0.7927568732552155,0.286742,0.378228,0.267797,0.333406,0.343576,0.261689,0.31576,0.339537,0.345707,0.306037,0.356331,0.285124,0.316035,0.32085,0.322602,0.262585,0.297707,0.305319,0.306008,0.286966,0.347421,0.387139,0.325358,0.303499,0.338541,0.342405,0.33418,0.349051,0.365681,0.302836
T100k.D2k.L50.P20.O0.C6.data,w2v,50,16,0.7848251487202047,0.7978548840118613,0.7917548819326903,0.8126996115082277,0.78944599960352,0.8057094356292158,0.7823016077182187,0.7910874610793464,0.7919180723557836,0.8195627629697101,0.7884849772957695,0.782509642014026,0.7969364363055467,0.7904864874292993,0.792411902106884,0.7849288836396301,0.788995730907244,0.784900201894485,0.7829209750518925,0.8056119999141783,0.7905731720297667,0.7910503055307663,0.7836289562050824,0.7941521895697443,0.7975224409362003,0.806860231022591,0.7837528681553785,0.7954735640820351,0.7873541380420607,0.7932641199263012,0.36837,0.401859,0.343809,0.434763,0.402134,0.338412,0.556408,0.479732,0.336146,0.3864,0.726484,0.443372,0.38659,0.597179,0.369885,0.412295,0.390716,0.420342,0.382257,0.36234,0.318877,0.404879,0.441546,0.318992,0.419549,0.511864,0.332843,0.389906,0.414248,0.358529
T100k.D2k.L50.P20.O10.C6.data,w2v,50,16,0.8084287736847388,0.7950752352494254,0.7943904423380336,0.7876795018852367,0.792847915263254,0.7988507128948257,0.8216042745395692,0.809820598477272,0.7849455316839833,0.8129519751148812,0.7925691908653058,0.794430937755807,0.795423955457941,0.7829824623412066,0.7859405171671339,0.7972205030536931,0.7856286595570392,0.7877359964621713,0.7949508541362333,0.7911316214750804,0.8020156344113847,0.788864767685134,0.7851614419102935,0.789980768055671,0.7871531123256761,0.7950868209405647,0.7915379794074111,0.788501512905113,0.7947040844213316,0.7940626829950488,0.34235,0.281876,0.363573,0.44427,0.313898,0.47989,0.442136,0.480832,0.39321,0.382493,0.287622,0.374021,0.571291,0.319347,0.402737,0.521013,0.505259,0.523025,0.528301,0.327361,0.381219,0.521382,0.506044,0.335385,0.30161,0.524593,0.448107,0.778076,0.477509,0.358002
T100k.D2k.L50.P20.O20.C6.data,w2v,50,16,0.778531618272452,0.7969200412444662,0.7880030752475801,0.7821599098288944,0.7940493508092747,0.7840605082671395,0.7795162408421507,0.7870687601481474,0.785771389804507,0.780943543890294,0.7931515149716104,0.7790285657570312,0.781917334309944,0.7863062692765956,0.7865821104281845,0.787015695935935,0.7832275935010051,0.7845670021676802,0.7908369575565898,0.779488098840406,0.7762786738019668,0.7892336128373054,0.7785187525026867,0.7832027779819667,0.7877276848257025,0.7811154691491871,0.7777472013278602,0.7989103872016488,0.7832299510256959,0.7821392789787593,0.434921,0.325073,0.397889,0.32273,0.413133,0.561169,0.328496,0.403016,0.38232,0.424285,0.464516,0.296249,0.391965,0.383683,0.342881,0.412909,0.371286,0.436413,0.345649,0.360681,0.433964,0.445481,0.286163,0.36381,0.371917,0.440886,0.328516,0.340308,0.370126,0.282714
T100k.D2k.L50.P20.O30.C6.data,w2v,50,16,0.8065343321803735,0.8062768089461844,0.7925261547268679,0.7850733315589956,0.7872700272121984,0.7895650025678279,0.7860527561885963,0.7879462207154772,0.8077539347159645,0.7890354128709363,0.7853250949231735,0.7949819475671751,0.79005302941473,0.7991405845987197,0.8012437108015458,0.8041454198569643,0.8187870784034382,0.8003108936546823,0.7859485628050253,0.8020545993902491,0.7876676857319386,0.8126772511265423,0.7872530920535856,0.8066726706807327,0.7942813623053085,0.7864926761070968,0.796882982136998,0.7872407436902544,0.791140184284343,0.7963429901305359,0.406499,0.366026,0.395165,0.387916,0.454779,0.635798,0.540116,0.366584,0.309686,0.344527,0.506242,0.410955,0.295047,0.40163,0.437766,0.450492,0.432256,0.36341,0.336889,0.420568,0.38678,0.317449,0.49006,0.286393,0.316212,0.335314,0.358008,0.348207,0.635003,0.346563
T100k.D2k.L50.P30.O0.C6.data,w2v,50,16,0.7866726760900555,0.7995864992679962,0.7995042163177375,0.8031859339099626,0.7903135564580754,0.8016393850482211,0.7922617715525208,0.8057320745638803,0.8002142325728314,0.7882252420728104,0.7961169734302396,0.7894841852475829,0.8093049955909469,0.8046143270169297,0.7895047533071552,0.7922209022358777,0.7894642486539134,0.796727380436063,0.7906669813828856,0.7955445601233755,0.8051758175922735,0.8009372120132989,0.7992193630354494,0.7896499480076445,0.8001567768970761,0.8030729778255805,0.8056148104517808,0.7942149114548464,0.7979688967247546,0.7865900315950539,0.633742,0.390004,0.519856,0.509386,0.38768,0.442662,0.373701,0.565966,0.387892,0.588929,0.517721,0.525555,0.473032,0.707216,0.350421,0.462073,0.376738,0.428079,0.469601,0.356679,0.526489,0.421756,0.393767,0.367307,0.603408,0.55429,0.449588,0.563069,0.622399,0.431992
