dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
adult.D97.N48842.C2.num,Glove,200,16,0.09101929614507388,0.09252369875284366,0.0901321910122884,0.09018148335369344,0.09068284254620883,0.08877078787830432,0.08984757959098119,0.09023584285214137,0.09386961786041301,0.09223086224396805,0.0892998534981665,0.09205014140883291,0.09207729127640485,0.08886868644872435,0.0941359864848985,0.09119209539018808,0.09746017021159058,0.09235409001334062,0.09344893853611062,0.09116243477927412,0.09860453127649907,0.09117149024802333,0.09065986476370227,0.09182225741629538,0.08713600925669827,0.08981979124696879,0.09261129769770192,0.09077513713303914,0.09106006674890293,0.08838993579401613,0.323146,0.490691,0.307809,0.388615,0.313252,0.451206,0.534465,0.419843,0.623867,0.390327,0.422277,0.361807,0.302951,0.314163,0.363766,0.556001,0.317662,0.446498,0.389841,0.414682,0.423124,0.31682,0.527363,0.363661,0.441834,0.336995,0.540826,0.551086,0.36542,0.39613
anneal.D73.N898.C6.num,Glove,200,16,0.10124541361820688,0.1119873522123267,0.09359329021680192,0.10036558079055492,0.10361293548819876,0.12182775555515317,0.10633729471193051,0.10995792158603664,0.10445983716060013,0.11805478130528263,0.10985738029505793,0.1175418452762054,0.12284042751610737,0.09894209198371554,0.11796104794818026,0.11097575434121172,0.1024462091666721,0.1071683886822951,0.10874949954549999,0.10870876980202368,0.09967586342426607,0.10905025999334009,0.09664618374705942,0.11794383244726958,0.1237237811893612,0.10315972553783342,0.10452400892949648,0.10814762601779251,0.1031174814651056,0.11931671335749992,0.013426,0.010806,0.007655,0.008714,0.010589,0.009496,0.012797,0.00942,0.009518,0.007209,0.009955,0.01041,0.013534,0.009854,0.01109,0.012809,0.012477,0.008297,0.010967,0.010224,0.010216,0.008377,0.008129,0.008077,0.011377,0.010778,0.00812,0.00957,0.007229,0.007631
breast.D20.N699.C2.num,Glove,200,16,0.3244204110996608,0.32021337926338855,0.3185810943758766,0.32362784843952047,0.32305231871823986,0.320715423784947,0.3179464014124828,0.32233134275275993,0.3202919966311691,0.3194758461629044,0.31863888169118365,0.31865485763767315,0.32060930903294027,0.3202521239918986,0.3233948005089308,0.3263569805012809,0.3191364285699402,0.3263821047344312,0.32035910993855937,0.3263407119258679,0.3191970862177041,0.3213706748876957,0.3263569805012809,0.32555932761974066,0.32035910993855937,0.32025212399189856,0.3213946168851804,0.3263407119258679,0.3202919966311691,0.3203203035273462,0.005499,0.005451,0.005478,0.005433,0.00572,0.005883,0.012688,0.00622,0.006317,0.006308,0.004953,0.005592,0.00499,0.004969,0.004994,0.004992,0.00562,0.005306,0.004958,0.004989,0.004976,0.005002,0.004948,0.004989,0.004999,0.004967,0.005269,0.004959,0.005012,0.00498
chessKRvK.D58.N28056.C18.num,Glove,200,16,0.09772732414925842,0.09085965299739959,0.09622103351012458,0.09372354331548462,0.0964096815646999,0.09169844684848168,0.09108542644682202,0.0891116289256643,0.09079712734397463,0.09121992292027586,0.09344408675880361,0.09741401928248948,0.09244093205868245,0.09916790107169997,0.09632935012261926,0.09758428450288142,0.09616994815351576,0.08916637839434095,0.09115624845349937,0.092813350806242,0.09340949055558544,0.09517426761643918,0.10046945861345342,0.09607097127656224,0.09722689036625498,0.09623130896326013,0.09554073449004286,0.09274570955542834,0.0959096678277262,0.08949509902133163,0.31002,0.409026,0.377074,0.446796,0.412583,0.287782,0.299275,0.271793,0.295968,0.258693,0.263025,0.286534,0.265023,0.42633,0.271471,0.403613,0.253376,0.32397,0.35201,0.239808,0.394028,0.263229,0.366319,0.302893,0.357215,0.289655,0.319883,0.309319,0.621916,0.318944
connect4.D129.N67557.C3.num,Glove,200,16,0.0022733297725644045,0.002306127053759353,0.002146322247665106,0.002150259273001285,0.002164967279982085,0.0021455471938813986,0.0022978513470483628,0.0022961669338967166,0.002255163547437318,0.002252362698271481,0.0024105610552987065,0.0019360379607473621,0.0022963365818486,0.0019357778847383944,0.002252067383989472,0.0022907712648421084,0.001896401447809026,0.0019563792372332524,0.0019908644548788804,0.002287626190410575,0.0023017811211860505,0.0023043072003291697,0.0023187019098021575,0.002287745190504836,0.0018683703707593,0.002256985621871288,0.0020650774913717968,0.0021563873990256177,0.0019201085559016507,0.0021443791087486985,0.823328,0.874902,1.636863,1.864793,0.867588,1.132066,1.027397,1.059613,1.028058,1.348924,1.001334,0.820127,1.620246,1.09956,0.944497,1.092707,0.652757,1.088739,0.936821,1.644557,0.790597,0.795756,1.118837,1.692971,0.674814,1.103885,1.19984,2.624061,1.015047,1.021223
heart.D52.N303.C5.num,Glove,200,16,0.15250214903554737,0.18824745190525274,0.19450603238200284,0.1912603342970363,0.16864332811942245,0.16985732057778016,0.18534508203298328,0.1847445486802889,0.17180572946188405,0.19114577052052106,0.18060520233441238,0.1943097793475808,0.18748939047710328,0.1773296448518267,0.1776072786769117,0.18580598376872215,0.19308233942080322,0.18162935312525505,0.17137823552028897,0.1869524744154849,0.1748788798183484,0.1827755605757101,0.16053983733777621,0.18399625777995338,0.16811847283314565,0.19736893562901697,0.1882232465950423,0.16777569925590247,0.16778310616515232,0.2012319590909374,0.007729,0.006127,0.00586,0.006781,0.005492,0.004918,0.006382,0.009534,0.006297,0.006595,0.005524,0.006984,0.005889,0.005527,0.00582,0.005493,0.006347,0.005451,0.005562,0.005527,0.005182,0.006124,0.006674,0.006095,0.007838,0.005549,0.006393,0.005797,0.007234,0.005239
ionosphere.D157.N351.C2.num,Glove,200,16,0.08304756135660532,0.09259759179522828,0.08385089995180318,0.0890024410913206,0.08803771477296438,0.09132923002472855,0.0853385119651885,0.08995456078598886,0.08549452589660196,0.08715341806003636,0.08241089728444591,0.08471626795790468,0.08779901856100199,0.08661138688057356,0.08621382308391172,0.08575013861304263,0.08516131205911757,0.0822528082979953,0.08494925081914942,0.08327775742586684,0.09038122629840094,0.08370697819338128,0.08489153129057599,0.0901614445405586,0.08840665562701507,0.08694817768824867,0.07707376336103776,0.08444105457008512,0.09015945408801597,0.08366981102398931,0.005218,0.006075,0.005832,0.007798,0.008253,0.006332,0.005737,0.006387,0.005533,0.006049,0.006547,0.006602,0.005182,0.005794,0.005785,0.0055,0.007081,0.00635,0.006339,0.005459,0.006625,0.006575,0.005771,0.007091,0.00666,0.00692,0.006003,0.006456,0.006103,0.008291
iris.D19.N150.C3.num,Glove,200,16,0.5646909484869985,0.5769558426404334,0.5620905308670924,0.5529987359031531,0.5569601464588435,0.5662414481099793,0.5607814591262356,0.5522698867129574,0.5464627672639055,0.5422716734898503,0.581861959001541,0.5642517489111539,0.5635381655821815,0.5568919666124511,0.5765045162516668,0.5570920651934839,0.5739497543661697,0.587156839773661,0.5727368089781341,0.5530368484546533,0.5642998462965714,0.5806120370917758,0.5337184269449398,0.5552800696409819,0.5663283151335017,0.569211025782974,0.5703399959861534,0.5593533877965254,0.5842522189272819,0.5627074632700774,0.003935,0.003664,0.003682,0.003897,0.003909,0.003674,0.003694,0.00368,0.003686,0.003685,0.00389,0.003903,0.003689,0.003894,0.003689,0.003687,0.003887,0.003919,0.003678,0.003895,0.003907,0.003692,0.003903,0.003893,0.003905,0.003904,0.003678,0.003676,0.003691,0.003682
led7.D24.N3200.C10.num,Glove,200,16,0.45812263308192314,0.4589393820463694,0.45727802036531395,0.45030918850142243,0.46900566917023634,0.4621267585789517,0.4603708805082256,0.4774277233500651,0.460676108547034,0.46366829050303293,0.4653096388887353,0.4698477444934533,0.45604373757057404,0.4553206083719144,0.44380867164880283,0.4625878363602179,0.4810792575168846,0.4655363920149121,0.4436056384524399,0.4562783515256436,0.46407830190744953,0.4766642183118353,0.46861992789058193,0.48329765348075326,0.46408534269957535,0.4782132475817339,0.46321297583135257,0.46121283414259107,0.47106348725744795,0.4583741989410768,0.01398,0.017898,0.014031,0.014662,0.014763,0.013938,0.015326,0.013298,0.014702,0.01529,0.014086,0.014703,0.014088,0.016536,0.014646,0.015439,0.012737,0.014033,0.015239,0.013943,0.013244,0.013258,0.015124,0.014547,0.014866,0.01422,0.014015,0.013974,0.014786,0.013196
letRecog.D106.N20000.C26.num,Glove,200,16,0.10059560080587887,0.09757245109315718,0.10065717605875885,0.10034337053500515,0.10136736151157673,0.10121967457277874,0.09721272223000672,0.09845890088658682,0.09836843359864109,0.10259750193774023,0.10127371225051929,0.10143734386421237,0.10063959772731215,0.10059832634863974,0.10228874993176983,0.10241396933673343,0.1018301188252824,0.10099629993283489,0.09683742979329464,0.10028776493862919,0.10049708356042741,0.1033403175065506,0.09780891846461413,0.10118363429073708,0.09739272945646511,0.0974213151760873,0.09999608384859139,0.09746918197174559,0.1004696906160182,0.10102676630435115,0.179722,0.167746,0.284266,0.245856,0.200432,0.276806,0.217395,0.202355,0.217117,0.221159,0.290176,0.253593,0.320341,0.247182,0.399297,0.248078,0.179471,0.226383,0.190338,0.174973,0.231082,0.203991,0.255374,0.202662,0.39221,0.23984,0.26481,0.183376,0.209179,0.201455
