dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
adult.D97.N48842.C2.num,Glove,100,16,0.1070397646669277,0.10716571147130274,0.1094874506215361,0.10742417841190907,0.10574392568369412,0.10377907876787495,0.10533882492618789,0.10323521924727196,0.105790657041927,0.10256913222122793,0.10821861735391636,0.10665524426793739,0.10533539226731697,0.10770867509317483,0.10440297886635357,0.10286142902729782,0.10714286387938891,0.10799612999164115,0.10338589348412851,0.10762962851363306,0.10901703875491875,0.10585734844512165,0.1065464965609841,0.10682612773826644,0.10366956433585071,0.10781140983309134,0.1046747715134459,0.10651129364056144,0.10718160400370899,0.10616461333218682,0.321149,0.186486,0.192675,0.336114,0.267586,0.349983,0.208148,0.265215,0.215675,0.363247,0.305281,0.428639,0.18796,0.240235,0.205647,0.182806,0.214857,0.20713,0.198531,0.23521,0.460737,0.19341,0.304461,0.259316,0.223469,0.246595,0.213391,0.204186,0.228278,0.31429
anneal.D73.N898.C6.num,Glove,100,16,0.11119333394377849,0.11144275266938682,0.11124079512053266,0.11480503699833187,0.12703999120956033,0.10836686813478245,0.10444085391778436,0.11747217327881318,0.11871504288626238,0.11668294576188856,0.12308835520222093,0.1089096157038966,0.10604603542254892,0.11933738318038381,0.11846272008525559,0.10883562079973123,0.10617594441914732,0.10427542994075907,0.10569767496922194,0.11139052740267176,0.12112170149843256,0.11860134553711592,0.11588622435179086,0.1028779645682018,0.11637235615870307,0.10477157297319907,0.10199094014596831,0.11311236759153903,0.12932908346406813,0.11637425355253557,0.008521,0.008365,0.008858,0.010898,0.006992,0.009331,0.007921,0.00851,0.009713,0.009154,0.014979,0.019041,0.016984,0.00795,0.008985,0.007684,0.007961,0.010292,0.010604,0.008078,0.008262,0.008237,0.009409,0.007669,0.008405,0.007709,0.007225,0.010478,0.009744,0.007878
breast.D20.N699.C2.num,Glove,100,16,0.3213152840768356,0.3192616848810805,0.3249765856091231,0.326868682836703,0.32217831608197467,0.3209579791099324,0.3214255886733035,0.3198197649847056,0.32217831608197467,0.3191567766591185,0.3202675619085479,0.32221343863689855,0.3221783160819747,0.3221783160819747,0.3221783160819747,0.3196325804315903,0.3216583146004397,0.3226601949956175,0.32944162088657936,0.3251951258065304,0.32195621863328944,0.3221104212536976,0.32217831608197467,0.32655895302392135,0.3251951258065303,0.32058882801857896,0.3279773715927365,0.3210757243123552,0.3245302180705074,0.3197581750252627,0.004611,0.004364,0.004337,0.0046,0.004609,0.004624,0.004614,0.004357,0.004615,0.00435,0.004344,0.004588,0.004609,0.004596,0.004604,0.00436,0.004615,0.004594,0.00436,0.004361,0.004597,0.004341,0.004587,0.004605,0.004337,0.004354,0.004584,0.004368,0.004338,0.004354
chessKRvK.D58.N28056.C18.num,Glove,100,16,0.1104571085114933,0.11094598594510878,0.10272880540867245,0.11054378189444625,0.10894735316279683,0.11495864121252768,0.106948666284476,0.11260200398479325,0.11083483103542899,0.11162474921108967,0.10992447590022568,0.11367401000660401,0.11487299729828089,0.11168727679632902,0.10853959770167103,0.11364056865473135,0.10549408441031612,0.10892307852797407,0.1078031646146697,0.10612256608119248,0.10795487257439049,0.1110228156215992,0.10878353761424889,0.10788793636076846,0.10602943020950416,0.11271341846207238,0.1128282755929991,0.10881567847781698,0.10543451220663566,0.11014406520574022,0.122124,0.109044,0.142379,0.126653,0.208265,0.173705,0.117002,0.147387,0.10596,0.199845,0.120363,0.16464,0.142622,0.146474,0.198582,0.11847,0.161083,0.118395,0.234978,0.168508,0.128468,0.120587,0.171303,0.105235,0.115444,0.114325,0.116579,0.09242,0.143863,0.100176
connect4.D129.N67557.C3.num,Glove,100,16,0.0023931426806525604,0.0023633423073791014,0.0022995400932329596,0.0023591529292844074,0.0023045473750412564,0.00238064344209973,0.002432370858037249,0.0024016996697121726,0.002275066694612706,0.0024160368068872015,0.0024689344548496357,0.0023856064770850483,0.0023499941754567357,0.002363342307379102,0.002394714346980605,0.0024567740097186114,0.0024278354770097097,0.002495178587205256,0.0021600510082787953,0.002270649380456514,0.0022778631430786503,0.0024166646325101005,0.002270649380456514,0.002416026931524005,0.0023664875463486118,0.0023628748633628483,0.0024176156470377295,0.002186789067975566,0.0024148729875530677,0.002405845403996749,0.797478,2.051729,0.828557,0.378334,1.345449,0.74164,0.687589,0.959202,0.571687,0.650252,1.028048,0.96154,0.623376,1.094143,1.318944,0.753412,0.65732,0.528258,0.618513,1.490246,0.967945,1.039949,1.37019,0.632483,0.392141,1.055418,1.56916,0.534169,0.85373,0.998567
heart.D52.N303.C5.num,Glove,100,16,0.16745445224089495,0.19039006764160996,0.19850347828497483,0.19305294579198376,0.17812468522185806,0.17629691566116976,0.17913699698024718,0.17768396370198036,0.18339129203686097,0.20186492276550633,0.19019568209900856,0.18664923471690203,0.21207318678825607,0.1772495096003431,0.17291023262979419,0.18320018708260885,0.16640888925002914,0.17198188948341842,0.1818692640265484,0.18201680204770215,0.17327651124303547,0.17879642064249038,0.19116300101213182,0.19240084652839648,0.16851400951565734,0.18400052575089326,0.1801095874976016,0.19408894241906136,0.17604747347899471,0.16595393282296542,0.005731,0.006415,0.00484,0.004671,0.005866,0.005681,0.004858,0.005125,0.005656,0.005355,0.006152,0.004672,0.006564,0.006298,0.005162,0.005137,0.005725,0.005081,0.004884,0.005917,0.004621,0.005848,0.005418,0.004642,0.005839,0.005364,0.006954,0.019223,0.005434,0.00582
ionosphere.D157.N351.C2.num,Glove,100,16,0.08735353760703862,0.0855800770149983,0.08814775459744088,0.08358452611873886,0.08431037583726644,0.0798712791004001,0.09671414921925851,0.09078134111473256,0.07965997053861457,0.07756452708200942,0.07643395626477655,0.09118915329730172,0.09453668637213752,0.08758602133333333,0.0884875551641023,0.08516112257385906,0.09342168406660327,0.08974765572679436,0.08272014844599776,0.07034213510778278,0.08496165608058828,0.09295810052533453,0.08542496987518604,0.07749194717622293,0.08348492301621413,0.07944786251008261,0.08703931489520234,0.07964383274115858,0.08925693331094087,0.0976371813610968,0.006709,0.006364,0.005382,0.005201,0.004922,0.005198,0.006988,0.005214,0.006622,0.006644,0.008952,0.005633,0.005349,0.006349,0.005651,0.005942,0.005587,0.009794,0.005909,0.005182,0.006541,0.006127,0.005598,0.005451,0.005176,0.006938,0.005451,0.005744,0.005618,0.005159
iris.D19.N150.C3.num,Glove,100,16,0.5612828472480397,0.5506927154702049,0.5672324243781873,0.5438591671848476,0.5620673913833438,0.5941403999009219,0.5399568268967287,0.5307915036739194,0.567909861990157,0.5441714700301841,0.5565999366914277,0.5429815103617115,0.5858064219473978,0.540821041682872,0.5696642863672011,0.5634350691980359,0.5596903343564826,0.5535092324919486,0.5604543708358959,0.5291354472457918,0.5637702659182355,0.5532854945868478,0.5772310765304641,0.5907805941518192,0.5729747931757174,0.555492794124099,0.5550498262419526,0.5484563087441208,0.5521863141086777,0.5533910330864833,0.003697,0.003484,0.003488,0.003495,0.003474,0.003521,0.003511,0.003494,0.003474,0.00348,0.003485,0.003492,0.003497,0.003479,0.003492,0.003479,0.003495,0.003761,0.003671,0.003482,0.003479,0.003495,0.003506,0.003481,0.0035,0.00348,0.003488,0.003503,0.003694,0.00349
led7.D24.N3200.C10.num,Glove,100,16,0.5332411765533145,0.5178089504372754,0.4955564283736497,0.5136235819559867,0.5195583368256207,0.5455769944824643,0.539947444459878,0.5228012156242815,0.5252750841907103,0.5128072377643561,0.5220716638473624,0.5263675997862175,0.5420475013889446,0.5199855215139256,0.5154390110571148,0.49862856288833357,0.5311455292951902,0.5223530897237844,0.5330436819944331,0.5159541651623127,0.5367489986108549,0.5105525975942998,0.5122927708344449,0.5236487769671303,0.5234878279105942,0.5494228331108738,0.5126715214870925,0.5425805012836076,0.5222568953178899,0.5189926947490802,0.009419,0.010319,0.009547,0.010568,0.00949,0.008888,0.0089,0.010015,0.010425,0.009471,0.011039,0.008966,0.010029,0.008948,0.011683,0.009572,0.008918,0.010044,0.009995,0.00891,0.008974,0.010154,0.010594,0.009404,0.010468,0.008937,0.00995,0.010498,0.009435,0.009421
letRecog.D106.N20000.C26.num,Glove,100,16,0.10078848157538028,0.09639993455334596,0.10058115990148858,0.09832873833804454,0.0996802873564235,0.09880414784710294,0.09955909081758119,0.10094642197128398,0.09823686103657679,0.0986371506435196,0.09980556947523664,0.09658008156904735,0.09945741847179065,0.1010755194694239,0.09976395839986886,0.0998565372252824,0.09860751405088419,0.09776975008932631,0.09834010391036759,0.10008762536278545,0.09984566557090264,0.09982861148748058,0.0974413862135481,0.09981362199953397,0.09754021688842507,0.09936450774383955,0.10307614062395545,0.0974794241416029,0.1001793746484451,0.09909449242825043,0.136129,0.100244,0.176249,0.157144,0.142286,0.149224,0.195979,0.145322,0.28869,0.222386,0.142637,0.164006,0.147224,0.125832,0.206941,0.133508,0.276135,0.184055,0.131726,0.13141,0.177089,0.106663,0.233278,0.18537,0.153521,0.147642,0.248607,0.208694,0.140139,0.18316
