dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
adult.D97.N48842.C2.num,Glove,200,4,0.12280022826784516,0.12203937647588417,0.1243746073909794,0.12405147066050702,0.12437460739097941,0.11800413538170175,0.12280022826784516,0.12437460739097941,0.11747051111227663,0.12437460739097941,0.12437460739097941,0.12270413143735705,0.1181053450976585,0.11899071984002041,0.12280022826784516,0.12437460739097941,0.12437460739097941,0.1243746073909794,0.1243746073909794,0.11675290499989455,0.1172822735450644,0.12276979350258804,0.12203937647588418,0.12437460739097941,0.11747051111227663,0.12437460739097941,0.12437460739097941,0.11812586571953966,0.11809081816311995,0.1181053450976585,0.197533,0.17388,0.265477,0.165291,0.350253,0.181373,0.191444,0.211386,0.189888,0.3259,0.325534,0.170681,0.20468,0.182249,0.228347,0.218899,0.352645,0.23838,0.31201,0.197276,0.191835,0.187324,0.196554,0.299174,0.167963,0.321316,0.252848,0.175825,0.214922,0.205675
anneal.D73.N898.C6.num,Glove,200,4,0.08784863957025284,0.08440881577256579,0.08434625001478513,0.0815853440604884,0.08510979439015721,0.08656732875906266,0.08157601504029519,0.08784863957025284,0.08127897432160743,0.08510979439015719,0.0819534797189539,0.08784863957025284,0.0820408059207099,0.08542303151193678,0.08158534406048842,0.0819534797189539,0.08510979439015719,0.0851097943901572,0.08158534406048842,0.08421346770173974,0.08510979439015719,0.0815853440604884,0.08002655439140162,0.08784863957025284,0.08221885539189569,0.08784863957025284,0.0815853440604884,0.08156936380953501,0.0815853440604884,0.0815853440604884,0.004114,0.005156,0.004566,0.005705,0.006103,0.004923,0.003691,0.005126,0.003912,0.006136,0.00453,0.00543,0.004589,0.003947,0.008992,0.00458,0.006086,0.005531,0.00757,0.005743,0.007081,0.007875,0.005164,0.005122,0.00397,0.005407,0.006536,0.004872,0.008498,0.007556
breast.D20.N699.C2.num,Glove,200,4,0.42957181594414473,0.4438417736417596,0.46387894232563975,0.4647883578228242,0.4315930070641763,0.4438417736417596,0.4473916708968521,0.44923604206258166,0.4473916708968521,0.45238084175587184,0.42957181594414473,0.4438417736417596,0.4438417736417596,0.4438417736417596,0.4438417736417596,0.4492360420625816,0.435944195188593,0.42957181594414473,0.4438417736417596,0.45710968702145754,0.42095178154358276,0.44923604206258166,0.46806986509197374,0.44923604206258166,0.44923604206258166,0.42514695857717333,0.44923604206258166,0.46387894232563975,0.4473916708968521,0.45238084175587184,0.003109,0.002997,0.003011,0.003272,0.003001,0.002986,0.002704,0.002708,0.002727,0.00245,0.002711,0.002966,0.002965,0.002965,0.00297,0.00326,0.003017,0.002706,0.002987,0.002712,0.002711,0.003284,0.003272,0.002965,0.003285,0.002983,0.002743,0.002706,0.002707,0.002461
chessKRvK.D58.N28056.C18.num,Glove,200,4,0.05414124658043761,0.054155939468553745,0.05411148445147698,0.05411148445147699,0.051392205218080834,0.05165288742201139,0.05145789033986774,0.05406848841474292,0.054256997968591285,0.05148539020265991,0.05137863500937911,0.051602473383456575,0.05411148445147698,0.054155939468553745,0.05139546578869484,0.053937447270406134,0.05407642506445049,0.05406387359501318,0.051380112404331844,0.05404778138197923,0.0541938358606151,0.054155939468553745,0.054130604147310746,0.051376847050623606,0.05415593946855375,0.051376847050623606,0.051348199385010077,0.05405562681175887,0.05427007596637416,0.054109364233426695,0.116495,0.149146,0.231994,0.200157,0.136707,0.125973,0.117731,0.125347,0.130308,0.121861,0.150041,0.124862,0.157103,0.155221,0.152174,0.175606,0.125528,0.157259,0.15739,0.119183,0.119861,0.165424,0.130075,0.137354,0.147985,0.127381,0.137113,0.154476,0.151409,0.161743
connect4.D129.N67557.C3.num,Glove,200,4,0.001280530769667132,0.0012868324958192165,0.0012868324958192165,0.001288436127935691,0.001288436127935691,0.0012868324958192165,0.001283735349915778,0.001283735349915778,0.001288436127935691,0.0012894230735192955,0.0012888135270136976,0.001283735349915778,0.0012868324958192165,0.001283735349915778,0.001288436127935691,0.001280476212353062,0.0012868324958192165,0.001283735349915778,0.001288436127935691,0.001283735349915778,0.001284068517585789,0.0012890474868787517,0.0012868324958192165,0.0012824149300321732,0.0012888135270136974,0.001283735349915778,0.0012868324958192165,0.001289423073519295,0.001287187528940133,0.0012868324958192165,0.306558,0.288137,0.337463,0.328649,0.293918,0.312259,0.304262,0.298879,0.300615,0.321453,0.265155,0.302544,0.281271,0.337441,0.330356,0.267918,0.262292,0.327017,0.332175,0.319036,0.25808,0.280861,0.270791,0.314355,0.252334,0.362916,0.288946,0.296522,0.333003,0.277563
heart.D52.N303.C5.num,Glove,200,4,0.15934006028788922,0.14217855094483095,0.14543379097241013,0.14550852635481262,0.1597198572135059,0.15971985721350593,0.15934006028788922,0.1597198572135059,0.15934006028788925,0.15934006028788922,0.139463051262418,0.14217855094483095,0.14217855094483095,0.14543379097241016,0.14217855094483095,0.1597198572135059,0.14550852635481262,0.14342452576454517,0.15934006028788922,0.15934006028788922,0.1593400602878892,0.15934006028788922,0.14543379097241016,0.14543379097241016,0.15934006028788922,0.1593400602878892,0.14217855094483095,0.1593400602878892,0.1597198572135059,0.14543379097241016,0.007799,0.007582,0.004827,0.003126,0.003061,0.004417,0.005209,0.002602,0.004692,0.004715,0.003305,0.004879,0.00286,0.003985,0.003181,0.003554,0.0031,0.002911,0.003063,0.005171,0.004091,0.003357,0.003305,0.00306,0.003298,0.005679,0.003861,0.004285,0.004651,0.003548
ionosphere.D157.N351.C2.num,Glove,200,4,0.09884022867500247,0.060675621068202096,0.05722032679689132,0.061591921355944296,0.06439268918973926,0.06376044678093935,0.084308258041085,0.04816454881166594,0.06376044678093934,0.06134271833238969,0.0872534443697701,0.09401700092488152,0.06376044678093935,0.05721589515606452,0.09514815866986236,0.04816454881166594,0.04816454881166594,0.09401700092488152,0.04816454881166594,0.06134271833238969,0.09401700092488152,0.06439268918973926,0.10000827016062909,0.04066569637604202,0.0892854539708016,0.0872534443697701,0.04674328514358774,0.060675621068202096,0.06289374950060603,0.06575228042903453,0.008302,0.004011,0.00553,0.003367,0.003894,0.004664,0.006269,0.003841,0.003671,0.005249,0.003848,0.004484,0.004158,0.003921,0.003149,0.009319,0.00901,0.005729,0.004717,0.005451,0.004735,0.003358,0.003582,0.002667,0.003815,0.006072,0.00289,0.00415,0.003151,0.0059
iris.D19.N150.C3.num,Glove,200,4,0.7509822707694804,0.8227121204936029,0.7521507267968287,0.7778187245477295,0.8005703488159999,0.8005703488159998,0.7509822707694805,0.7723953519029649,0.7530522968184181,0.8262616633497635,0.8311868521917839,0.8262616633497636,0.7554185866660381,0.7930725724133947,0.7711430117391886,0.8178522828751401,0.8340766894022388,0.8066963792205086,0.7952056165478419,0.7509822707694804,0.7509822707694805,0.7509822707694805,0.7693638996174498,0.7964119830310354,0.8005703488159996,0.7942866751394803,0.792622010253642,0.7509822707694804,0.8311868521917837,0.7509822707694805,0.001826,0.001779,0.001805,0.001791,0.001591,0.001601,0.001795,0.002166,0.002363,0.001796,0.001604,0.001782,0.001779,0.001613,0.001787,0.001793,0.001765,0.001587,0.001597,0.001774,0.001778,0.001602,0.002151,0.001969,0.0016,0.001792,0.002186,0.001592,0.001812,0.0016
led7.D24.N3200.C10.num,Glove,200,4,0.27979575179962113,0.33286103565579334,0.24172650227907988,0.27805622909305744,0.24237517227059402,0.32436188010313527,0.328387365676355,0.32838736567635507,0.2780650094320049,0.31241576202897536,0.2882330413540985,0.30570630102067414,0.2304656313080509,0.31601728783852806,0.30855110830838767,0.2668097226265265,0.2882330413540985,0.32838736567635507,0.28656631447215997,0.2881457530682199,0.3267907195783654,0.30484786394187174,0.2739248146918982,0.3141968818486934,0.32069581993885393,0.3211042481814171,0.31909207186252186,0.3200910784762939,0.29659810270630155,0.3243618801031352,0.006839,0.010139,0.00909,0.009171,0.009142,0.009197,0.010048,0.009451,0.00793,0.008482,0.008009,0.009112,0.008476,0.008534,0.008093,0.008562,0.009168,0.01001,0.008625,0.009017,0.00795,0.011012,0.008026,0.00795,0.008949,0.007922,0.008536,0.008986,0.007997,0.008067
letRecog.D106.N20000.C26.num,Glove,200,4,0.05415774969358961,0.05442566154872623,0.05417688098170355,0.05393053438432189,0.05442806094590088,0.05442566154872623,0.05442806094590087,0.05442566154872623,0.053930534384321896,0.05387179899676714,0.053930534384321875,0.05442806094590087,0.05415774969358961,0.05387179899676714,0.053871798996767147,0.05442566154872624,0.05442566154872623,0.05387179899676714,0.05387179899676714,0.053871798996767126,0.05442566154872623,0.05387179899676714,0.05387179899676714,0.05442566154872623,0.05442566154872623,0.05387179899676714,0.05393053438432189,0.05387179899676714,0.05393053438432188,0.05442806094590087,0.077142,0.086349,0.076858,0.090221,0.099831,0.0779,0.076226,0.088112,0.072905,0.085247,0.085596,0.085841,0.082222,0.08284,0.080388,0.0822,0.080096,0.086028,0.07964,0.084001,0.084228,0.093052,0.077255,0.094197,0.095228,0.083603,0.082419,0.085084,0.088089,0.100864
