dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30
adult.D97.N48842.C2.num,w2v,200,16,0.10764868139265217,0.10213755572273354,0.09892231573281603,0.10629672713867486,0.09935941294266973,0.10591847743858364,0.10260977279996351,0.10517967990651896,0.10494513657336788,0.09969976038582624,0.09741225084611632,0.10738819357482568,0.09747761928801843,0.0991784479806354,0.10167111882162204,0.10004953211515463,0.09965345916160599,0.1025324132788499,0.10249718152320726,0.10414386279015855,0.1015548861155161,0.09855204038432873,0.10007728022729127,0.10192153026077402,0.10333933303061596,0.10234380574125619,0.10268515613683817,0.09915970746628221,0.10185323510521158,0.1031541792880413,0.387307,0.405939,0.42046,0.401628,0.369094,0.389654,0.396783,0.508753,0.374798,0.3302,0.334628,0.411462,0.390677,0.378584,0.411256,0.370739,0.412435,0.457239,0.387511,0.408534,0.368811,0.485637,0.461361,0.502424,0.399018,0.408511,0.359173,0.39612,0.454517,0.349563
anneal.D73.N898.C6.num,w2v,200,16,0.29399731726709377,0.2980353304623584,0.3201239755716689,0.330856438526895,0.33790064670092096,0.30408995835807684,0.2658324178632709,0.28374870442082056,0.3359070248168283,0.29067245763165483,0.2912152051405609,0.291269871526725,0.3217845571109337,0.27992571250764237,0.33897200834194047,0.3063262989871131,0.28518485919819103,0.28853433037786247,0.3463072230557671,0.3059347749569922,0.295699579286083,0.34228411819708593,0.28626001094723524,0.34739402161732413,0.376504228044141,0.32575369979606084,0.3968475334282879,0.33599459071637744,0.313658058760193,0.2945452514868197,0.012009,0.012558,0.011199,0.014295,0.0117,0.011546,0.01106,0.012253,0.012994,0.014267,0.011169,0.01132,0.01054,0.016217,0.010845,0.014087,0.014699,0.013498,0.010919,0.012076,0.013595,0.012574,0.012928,0.012951,0.011342,0.01385,0.009988,0.011794,0.012957,0.012603
breast.D20.N699.C2.num,w2v,200,16,0.3403443705277463,0.34915403275265194,0.33825856179814207,0.33972704566244805,0.33955339157324826,0.33825856179814207,0.3381856109345282,0.33825856179814207,0.33343197185965556,0.33685036608012575,0.33825856179814207,0.35788413711693545,0.3529643611269541,0.341652489244456,0.33505331235779007,0.32979540535303936,0.34915403275265194,0.34916100876342765,0.32838844712583287,0.33139799924842284,0.33825856179814207,0.35398875060016805,0.3326468081872414,0.32979540535303936,0.3403443705277463,0.34770062495193554,0.338258561798142,0.3428328493010302,0.33825856179814207,0.3389299052170932,0.007967,0.007618,0.007905,0.007917,0.007903,0.00793,0.007596,0.007914,0.007586,0.007589,0.00791,0.007623,0.007544,0.007582,0.007922,0.007595,0.007567,0.007614,0.007609,0.007612,0.007947,0.007602,0.007944,0.007635,0.007963,0.007618,0.007941,0.007603,0.007939,0.007611
chessKRvK.D58.N28056.C18.num,w2v,200,16,0.12860281954607447,0.13004535751166102,0.1314561156644278,0.130043000516886,0.13240839028101128,0.13508200740223314,0.13054447043195402,0.1285986442345415,0.13300977093341182,0.12796186115956115,0.13198426994895515,0.13222710759229567,0.13168750334431006,0.13019258328365638,0.12870427240861762,0.13345327697159692,0.13015469889628695,0.13277025246730917,0.12941519792113299,0.13198426994895515,0.1307536059157652,0.1309922748469341,0.12702006296888468,0.13339190125824038,0.13016060509133245,0.13066729032187197,0.13647284952847355,0.1302218564792754,0.12816492912445937,0.12911219216097874,0.186759,0.214157,0.202003,0.217597,0.239806,0.22146,0.202853,0.197048,0.206058,0.331866,0.259514,0.276069,0.226349,0.205295,0.19452,0.211407,0.222365,0.252453,0.209096,0.217501,0.230088,0.204497,0.229972,0.231719,0.200167,0.18696,0.23466,0.192746,0.195877,0.186168
connect4.D129.N67557.C3.num,w2v,200,16,0.0030992604923008008,0.0030867789600270553,0.0029379105239731576,0.0031603134781050157,0.0025676325133880207,0.002974262734573075,0.002611655295940054,0.0031847446260134735,0.0030867196381164593,0.0033975810033640853,0.0030630997950546654,0.003237979453661811,0.003166276981112499,0.0029034873957075285,0.0029918688312965554,0.00317149439583937,0.0025740340959430072,0.0033493379145256045,0.0029709445931326264,0.002927094799661225,0.003003019826517544,0.0031543699242871813,0.0029162458460712973,0.0027002097989018117,0.0025894076669696424,0.003060602357290988,0.00321993492780956,0.002915847791101824,0.0029343973195984944,0.003192146172874754,0.821859,0.637223,1.194206,0.816502,0.700504,0.663424,1.02663,1.004305,0.759278,0.664633,0.693691,0.891215,0.676035,0.631572,0.928687,0.700771,0.8284,0.75022,0.718074,0.970384,1.138018,0.565102,0.66395,0.726727,0.600301,0.557822,0.738739,0.72213,0.551793,0.816799
heart.D52.N303.C5.num,w2v,200,16,0.2495342927127362,0.24545708313206424,0.23133505966408882,0.24346727310190036,0.24532519372919503,0.24276055785267248,0.23092098809421177,0.23248846194728126,0.24587723193519276,0.24693993770294176,0.24370060642209648,0.2493102184488935,0.240558666181636,0.24207039087488266,0.23644754723619466,0.2375764678491701,0.24136975692030863,0.25165880647534095,0.2390466206425361,0.24543135333416297,0.22961499772208402,0.2569692200194812,0.23469260867908012,0.24183685894005597,0.24724259927984146,0.2434867178156006,0.23644994458004362,0.25241075564640725,0.23271178475764764,0.23642361257420771,0.008343,0.009567,0.00796,0.009447,0.008076,0.008641,0.00815,0.007789,0.008145,0.009711,0.009807,0.009352,0.007481,0.008436,0.007235,0.008785,0.007912,0.008214,0.007554,0.009918,0.012331,0.007843,0.007924,0.008488,0.00877,0.007852,0.009132,0.007163,0.012518,0.007775
ionosphere.D157.N351.C2.num,w2v,200,16,0.2636535425249392,0.25020057945397867,0.2265758188290793,0.24763496549272157,0.24158220287127555,0.2448053872737856,0.26090669711776887,0.25237391138609155,0.27976000008672136,0.2442766158728907,0.25206477168260977,0.2433074415789114,0.2302525661760317,0.23934061976569512,0.26825943835884375,0.2481145145678935,0.2615113125863518,0.2406129267475524,0.2540576852055305,0.25553851815959433,0.2484077260312994,0.26693388040848665,0.24062810259731549,0.23543201763260435,0.27067247593130933,0.2412758461207456,0.25962799904529704,0.2629628900044509,0.261206974842813,0.26446159506474515,0.008159,0.007932,0.007969,0.008224,0.008066,0.008239,0.008567,0.007007,0.007666,0.010486,0.007975,0.007996,0.007921,0.007914,0.007663,0.007942,0.008267,0.00827,0.00826,0.007309,0.007689,0.010152,0.015965,0.007965,0.008172,0.008596,0.009764,0.00667,0.007268,0.008903
iris.D19.N150.C3.num,w2v,200,16,0.5646100572276928,0.546169201236771,0.5492439624884551,0.5712095775714566,0.5885395418066403,0.5633106175535831,0.5593928018254306,0.5578627452993288,0.5607092210442752,0.5747497703469286,0.5770570986727152,0.5745545438368655,0.5789675888137378,0.5705969339893062,0.5796533828219285,0.5558278264586985,0.5849187979219251,0.5641787572575839,0.5560591730499497,0.5800370133933657,0.5517846362130128,0.5606629521700368,0.5586419267892091,0.570600887322424,0.5694282889190234,0.6003480255439902,0.5667104345204719,0.5868480177959922,0.5722855725888173,0.575015032319758,0.005226,0.005094,0.005392,0.004946,0.004946,0.004924,0.005439,0.005197,0.005192,0.005206,0.005192,0.004951,0.00519,0.00494,0.005457,0.00519,0.004953,0.004949,0.004925,0.005181,0.005188,0.005196,0.00495,0.004958,0.005357,0.004933,0.005194,0.004946,0.004945,0.00519
led7.D24.N3200.C10.num,w2v,200,16,0.49337043809445996,0.4860269459461018,0.4819414981071712,0.4946545663266467,0.48969578137355085,0.48300993962276945,0.4782825624199023,0.49081929127421614,0.4840540499955668,0.4875313142585359,0.4978480575280874,0.48162557798671646,0.4806657015638897,0.48339955325301237,0.4742830387633551,0.4839632255693539,0.4869442582672707,0.48138975282840724,0.48798001951391184,0.49303430689725586,0.47352254732266286,0.5069971057745165,0.5052699690302932,0.5017771076478779,0.4868237490211611,0.5015079005601668,0.47830455048837434,0.49047331208650496,0.491554517278948,0.4993144876890197,0.024259,0.024241,0.022958,0.024887,0.024339,0.022961,0.024173,0.024236,0.022998,0.023572,0.022925,0.023571,0.024578,0.024459,0.022968,0.022938,0.023586,0.023062,0.023695,0.022966,0.023646,0.02298,0.022946,0.023719,0.023113,0.022956,0.022957,0.024351,0.022316,0.023596
letRecog.D106.N20000.C26.num,w2v,200,16,0.19978692190116856,0.19494870158476427,0.21182506932959494,0.19439159957763769,0.19145951841414025,0.1911320134506176,0.1974017345182692,0.19499381000442353,0.19305906561750866,0.20062334117714128,0.19220459772952259,0.19147542800865097,0.19898138372791563,0.1994923927538574,0.1916949744308545,0.19891288287084619,0.1961662223106354,0.1937219407050824,0.20097395234377577,0.19571519398902665,0.1929469348686646,0.1968663555646389,0.19585011194110072,0.19683826070154503,0.19457694549725071,0.2021421917715954,0.19212095695937792,0.1862467577301755,0.1951772461596418,0.20089314321322227,0.229752,0.246633,0.202547,0.20664,0.184376,0.205923,0.22983,0.289482,0.244302,0.18923,0.211381,0.186421,0.257649,0.171244,0.381158,0.23713,0.232626,0.193748,0.228845,0.208252,0.206776,0.255668,0.257425,0.219496,0.277984,0.257807,0.245434,0.214918,0.212782,0.190399
