dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30,K_01,K_02,K_03,K_04,K_05,K_06,K_07,K_08,K_09,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30
T100k.D2k.L50.P20.O10.C6.data,Glove,100,-1,0.9997569550653443,0.9997569550653445,0.9997569550653443,0.9997569550653443,0.9997569550653442,0.9578913016206134,0.9997569550653443,0.965011946061008,0.9578926038974143,0.9997569550653442,0.9221954587400061,0.9028866014484342,0.9997569550653442,0.9068501528124763,0.9259511064211889,0.9997569550653443,0.9150400105346609,0.9997569550653445,0.9578936587539231,0.9997569550653442,0.9349840735067131,0.9997569550653443,0.9132223403041932,0.9997569550653445,0.9729181996064901,0.9997569550653443,0.9028821734666618,0.9997569550653443,0.9997569550653445,0.9997569550653442,0.144376,0.157121,0.157115,0.157637,0.156764,0.244145,0.157304,0.235565,0.233317,0.160206,0.270575,0.303581,0.167349,0.280315,0.239346,0.158263,0.244669,0.157758,0.224399,0.164494,0.397445,0.158006,0.315605,0.161585,0.199458,0.157547,0.26776,0.157431,0.156206,0.157123,6,6,6,6,6,7,6,7,7,6,9,9,6,9,8,6,9,6,7,6,8,6,9,6,7,6,9,6,6,6
T100k.D2k.L50.P20.O10.C6.data,Glove,200,-1,0.9997032620901801,0.9997032620901801,0.9997032620901801,0.9997032620901801,0.9997032620901801,0.9728683488107611,0.9997032620901801,0.9578944246307842,0.9690774376914337,0.9997032620901801,0.899618079511794,0.9017327070492289,0.9997032620901801,0.9103414678290749,0.9350362518082874,0.9997032620901802,0.9089869182256264,0.9997032620901802,0.9732742788988832,0.9997032620901802,0.931997847801416,0.9997032620901802,0.8996266995844215,0.9997032620901801,0.9690807048322009,0.9997032620901801,0.9089849848877416,0.9997032620901802,0.9997032620901802,0.9997032620901802,0.259525,0.276702,0.279885,0.285401,0.272147,0.412642,0.281002,0.420714,0.353264,0.280687,0.493674,0.472097,0.27853,0.785305,0.786384,0.279121,0.536639,0.279835,0.413368,0.281934,0.468206,0.281805,0.479453,0.269035,0.376624,0.268829,0.478123,0.271927,0.271135,0.271462,6,6,6,6,6,7,6,7,7,6,9,9,6,9,8,6,9,6,7,6,8,6,9,6,7,6,9,6,6,6
T100k.D2k.L50.P20.O20.C6.data,w2v,50,-1,0.8598285283077418,0.9607171225725857,0.8924105427766021,0.8963640577208704,0.8476545874166808,0.9995578892005995,0.9051340874716833,0.9995578892005995,0.9037109799947469,0.8629690982401836,0.9309844983690413,0.9267271574773496,0.9995578892005996,0.9597695832260775,0.8398214613622748,0.8776725432994092,0.9995578892005995,0.9454116524248546,0.8794749291336588,0.926728130973502,0.9238592644429453,0.9995578892005995,0.9628121355935342,0.9404561557897555,0.9995578892005995,0.8950316570411401,0.9995578892005995,0.9090140497547801,0.8649475808454357,0.9607245502359988,0.196129,0.152643,0.16266,0.194279,0.207052,0.095695,0.18347,0.095312,0.12781,0.269565,0.191305,0.153914,0.096157,0.120794,0.284137,0.184028,0.102701,0.14901,0.219636,0.147525,0.140697,0.095917,0.131605,0.18839,0.095997,0.18236,0.096287,0.201103,0.184118,0.128288,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O20.C6.data,w2v,100,-1,0.8476166460270768,0.9628996377947955,0.9106392357214941,0.9133615074064697,0.847602226631837,0.9996835268077807,0.9070478721563373,0.9077920362531665,0.9996835268077807,0.8476452153794378,0.9435229614152714,0.9290653601586044,0.9996835268077807,0.9608232200970104,0.8179589890106179,0.8808836390509531,0.9077770417221478,0.9290671562875302,0.8739970357175119,0.9433333177812095,0.9309317607717321,0.9996835268077807,0.962886032778302,0.9405691292705399,0.9996835268077807,0.8649830410568697,0.9996835268077807,0.8924687459272489,0.8769560457962685,0.9629028212699801,0.280378,0.228606,0.306197,0.323101,0.445611,0.170532,0.434348,0.222933,0.170628,0.337353,0.233174,0.274893,0.169486,0.216601,0.341728,0.422795,0.214334,0.264404,0.303477,0.235149,0.249086,0.170543,0.20163,0.452867,0.16862,0.337458,0.167704,0.274055,0.488441,0.203499,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O20.C6.data,w2v,200,-1,0.8485121809324301,0.959861170234662,0.9281140439943001,0.8971383476551572,0.8637322739013228,0.999690289838186,0.9080847945003674,0.900686050981466,0.9996902898381862,0.8568210928153801,0.923979607711038,0.9267803741362887,0.999690289838186,0.9608278743091402,0.8594533501563991,0.891713678689567,0.999690289838186,0.9267789293245713,0.8786494209421991,0.9239941058967627,0.926775056018734,0.999690289838186,0.9608279328836415,0.925887789918998,0.9033812753234789,0.8807823091052361,0.9996902898381862,0.8945211185955303,0.8939012228783629,0.9628827308182933,0.61619,0.362717,0.642979,0.451735,0.947403,0.273974,0.543208,0.334707,0.27524,1.064667,0.421851,0.398518,0.291895,0.377865,0.770119,0.498912,0.292888,0.429789,0.556712,0.416531,0.412996,0.298555,0.365335,0.416102,0.339891,0.667811,0.293543,0.51155,0.954345,0.404945,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O20.C6.data,Glove,50,-1,0.8757957235982519,0.9600798220414481,0.8944838711287858,0.905688678623713,0.8602678793521981,0.9999376746700249,0.9130292921298838,0.9999376746700249,0.9999376746700249,0.8703954046696653,0.9308517946375362,0.9289824339805044,0.9999376746700249,0.9610610901688768,0.8193690252204842,0.8901220660590857,0.9999376746700249,0.9269449420300984,0.8648070274741111,0.9241845625077605,0.928068054759994,0.9999376746700249,0.9652599898919937,0.9308478939972273,0.9999376746700249,0.8750322224318466,0.9999376746700249,0.9294334544212854,0.8785276536635628,0.9652594446233047,0.40882,0.115009,0.145338,0.187733,0.354474,0.089389,0.193734,0.090288,0.090552,0.238832,0.119934,0.17663,0.08928,0.124123,0.430603,0.167833,0.089756,0.172922,0.152514,0.139607,0.140355,0.09083,0.12811,0.164898,0.09018,0.171954,0.089472,0.37254,0.251058,0.126159,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O20.C6.data,Glove,100,-1,0.8591258180168784,0.9600798220414481,0.8945047155617701,0.8970884496495274,0.8569357258129758,0.9999376746700249,0.9076529504982582,0.9999376746700249,0.999937674670025,0.8758413642344205,0.9242067440806983,0.9382526516759565,0.9201242707262336,0.961086866076624,0.8279622226146204,0.8780373675061521,0.9999376746700249,0.9242051091026028,0.8850598105210055,0.926962920319016,0.9260281186028845,0.9999376746700249,0.8969345147702671,0.9290020496356287,0.9999376746700249,0.8648731825472561,0.9201243711876623,0.8945033983058708,0.8737111478698515,0.9600794874284697,0.445628,0.226026,0.29229,0.272209,0.626428,0.150035,0.3772,0.151586,0.151534,0.638572,0.261886,0.298977,0.209451,0.223944,0.380854,0.358296,0.151202,0.286156,0.54861,0.305956,0.238744,0.150959,0.194813,0.412982,0.151348,0.273424,0.274797,0.292683,0.542767,0.25765,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O20.C6.data,Glove,200,-1,0.8591341489998852,0.962995070545982,0.9044322064899245,0.9145216249169308,0.8606763084625272,0.9999376746700249,0.9044329330862455,0.9999376746700249,0.9999376746700249,0.8484005384577927,0.9427842046676274,0.9242103553409862,0.9999376746700249,0.9652599616186861,0.8153075387604616,0.8750673871931461,0.9999376746700249,0.9427842046676275,0.8741000935890241,0.9280676913158041,0.9280696677421936,0.9999376746700249,0.9629952123032178,0.9242129204261776,0.9999376746700249,0.8736533849016904,0.9999376746700249,0.9070140371130407,0.8775948730532639,0.9629950705459819,0.476601,0.583348,0.945675,0.404044,0.511024,0.274559,0.882218,0.270333,0.267875,0.471237,0.501329,0.449883,0.274155,0.375437,0.767817,0.497531,0.27154,0.446734,0.595346,0.426204,0.425658,0.269566,0.370648,0.493172,0.273116,0.846066,0.273319,0.543754,0.573493,0.442328,11,7,9,9,11,6,9,6,6,11,8,8,6,7,13,10,6,8,10,8,8,6,7,8,6,10,6,9,10,7
T100k.D2k.L50.P20.O30.C6.data,w2v,50,-1,0.9998161071975846,0.8954181226318279,0.9998161071975844,0.8961189324006146,0.9658638877272756,0.9998161071975844,0.9054628207051044,0.9998161071975844,0.9705609859497717,0.9434413464521261,0.9239351077879325,0.9998161071975844,0.9998161071975844,0.9347689068489146,0.9998161071975844,0.971091044417814,0.9998161071975846,0.9998161071975846,0.9618934570022163,0.9998161071975844,0.9998161071975844,0.9998161071975844,0.9998161071975846,0.8836796357755251,0.8614973876059127,0.9658254346549092,0.9998161071975846,0.9410449744017987,0.9998161071975846,0.9998161071975844,0.097726,0.176592,0.098202,0.123986,0.140482,0.097863,0.162941,0.096929,0.134397,0.163331,0.195993,0.097518,0.097807,0.151988,0.096905,0.138579,0.10056,0.097892,0.133278,0.098204,0.097687,0.097355,0.097919,0.173009,0.392259,0.141099,0.096923,0.149044,0.097436,0.097487,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P20.O30.C6.data,w2v,100,-1,0.9998161071975844,0.8814201641124836,0.9998161071975844,0.9998161071975846,0.9731931949937338,0.9998161071975846,0.9108700398557574,0.9998161071975844,0.9685258034055467,0.9365980172484444,0.927978852251273,0.9998161071975846,0.896179414135935,0.9304489599210187,0.9998161071975846,0.9685328842717723,0.9998161071975844,0.9027130125242615,0.9710554905272112,0.9998161071975844,0.9998161071975846,0.9998161071975844,0.9998161071975846,0.8814103945785635,0.8586484252733426,0.970533584063866,0.9998161071975844,0.9353222957430227,0.9998161071975844,0.9052211224656019,0.148651,0.298174,0.173376,0.173559,0.417175,0.172078,0.252772,0.173227,0.228252,0.241982,0.30353,0.173332,0.214624,0.243105,0.172174,0.227014,0.173405,0.204824,0.222495,0.172926,0.172647,0.172467,0.179633,0.292303,0.366214,0.227756,0.175342,0.232138,0.172061,0.227366,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P20.O30.C6.data,w2v,200,-1,0.9027144996093893,0.8815208096527871,0.902714197005472,0.9998161071975844,0.9710329247248322,0.9998161071975846,0.9298490131071337,0.9998161071975844,0.9658561111270932,0.9458906714312412,0.9050485342432645,0.9998161071975846,0.9998161071975844,0.9352864368161411,0.9998161071975844,0.9619614554967104,0.9998161071975846,0.8961862715794783,0.9705182554253627,0.9998161071975844,0.9998161071975846,0.9998161071975846,0.9998161071975846,0.8814043696121332,0.8533475083888671,0.9710435805075186,0.9998161071975844,0.9304826041271735,0.9998161071975844,0.9998161071975843,0.347674,0.722576,0.358193,0.29327,0.37731,0.293288,0.699917,0.29682,0.400125,0.44335,0.428886,0.282554,0.282252,0.410576,0.282628,0.347015,0.282135,0.3629,0.372427,0.292652,0.293011,0.316746,0.277971,0.480867,0.778212,0.386435,0.2969,0.428925,0.295914,0.295743,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P20.O30.C6.data,Glove,50,-1,1.0,0.9033553165918549,1.0,1.0,0.9621072267137577,1.0,0.9197588014118083,1.0000000000000002,0.9621097865768486,0.9411579872557166,0.9157296037806791,1.0,1.0,0.933096059035445,0.9999999999999999,0.9659973997771967,1.0,0.9999999999999999,0.9621062667900241,1.0,0.9029790731471238,1.0,1.0,0.8868527303764746,0.8476540685912849,0.9686998444572382,0.8942454288521117,0.930582055541014,1.0,1.0,0.088245,0.366323,0.090465,0.090746,0.126397,0.091144,0.146319,0.090572,0.116806,0.137357,0.323984,0.090534,0.09239,0.126517,0.092183,0.114262,0.092506,0.090937,0.114997,0.091434,0.101603,0.090859,0.091842,0.220107,0.171226,0.125452,0.134434,0.13176,0.090426,0.09127,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P20.O30.C6.data,Glove,100,-1,1.0000000000000002,0.8849861749228448,1.0,1.0,0.9686982683112403,1.0,0.9130188236020715,1.0,0.9712105521132902,0.9470797769933378,0.9155892604301499,1.0,1.0,0.9367001941199934,1.0,0.96595131571685,1.0,0.896358562491214,0.9706579473629109,1.0,1.0,1.0,1.0,0.8984695778414431,0.85740954352035,0.9659402981622497,1.0,0.9410606876194304,1.0,1.0000000000000002,0.141663,0.377692,0.153816,0.15324,0.210978,0.154202,0.22184,0.153027,0.212526,0.20179,0.260889,0.154759,0.154166,0.252338,0.154781,0.198223,0.153249,0.244596,0.23574,0.154672,0.154465,0.1555,0.154083,0.290302,0.671957,0.222649,0.155707,0.228648,0.155064,0.155728,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P20.O30.C6.data,Glove,200,-1,1.0,0.8932028274320911,1.0,1.0000000000000002,0.970674420763237,1.0,0.9110525270893645,1.0,0.9687036320883209,0.9367047931811748,0.9075198400960955,1.0,1.0,0.9412899861389584,1.0,0.9712066138773994,1.0,1.0,0.965940379146838,1.0,1.0,1.0,1.0,0.8907550290361949,0.8612408886474922,0.9733503933903309,1.0,0.9410524366344976,1.0,1.0,0.258234,0.562746,0.279424,0.275578,0.444558,0.275591,0.5469,0.272972,0.436185,0.414514,0.440792,0.275794,0.275066,0.849509,0.274411,0.381846,0.27405,0.274539,0.366956,0.274292,0.272784,0.274807,0.2726,0.696954,0.988559,0.368106,0.274248,0.434708,0.274744,0.273875,6,10,6,6,7,6,9,6,7,8,9,6,6,8,6,7,6,6,7,6,6,6,6,10,12,7,6,8,6,6
T100k.D2k.L50.P30.O0.C6.data,w2v,50,-1,0.9681480257291042,0.908184954733604,0.9992044078837475,0.9658088374968204,0.9437185324252036,0.8690464506078995,0.902825278710331,0.9992044078837475,0.9658179842012833,0.9354021997037011,0.9992044078837474,0.9992044078837475,0.9992044078837474,0.8955129130650457,0.9992044078837474,0.9408060497724879,0.9343506154018186,0.9992044078837476,0.9992044078837475,0.9350720305400357,0.8839631402851574,0.9992044078837474,0.9510327577944975,0.9992044078837475,0.9731992476536708,0.9028068285021785,0.9658446796468522,0.9474231120341734,0.9992044078837476,0.9992044078837474,0.14537,0.230765,0.121015,0.148252,0.189515,0.227223,0.136222,0.112652,0.161508,0.173144,0.121893,0.115175,0.122488,0.138315,0.124653,0.170395,0.186492,0.113065,0.12448,0.175998,0.214887,0.114966,0.193059,0.115495,0.159733,0.142296,0.161196,0.257477,0.121759,0.113247,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O0.C6.data,w2v,100,-1,0.966668456790286,0.9185105289633662,0.9992044078837476,0.965621132755036,0.9376225859200111,0.8753051806738642,0.9992044078837474,0.9992044078837475,0.9731713430959024,0.9423084459839501,0.8974203203880511,0.9992044078837475,0.9992044078837476,0.9992044078837475,0.9992044078837475,0.9415067038064522,0.9366070528191665,0.9992044078837475,0.9992044078837475,0.9376186850966943,0.9044659943314795,0.9992044078837475,0.9383638081046484,0.9992044078837474,0.9666726608294163,0.9992044078837474,0.9681994354358681,0.9412817999426693,0.9992044078837474,0.8954670283146509,0.225873,0.509212,0.199632,0.245237,0.306611,0.379434,0.218593,0.200481,0.24872,0.321143,0.239971,0.196742,0.196691,0.199344,0.199748,0.328346,0.282801,0.199111,0.200792,0.316206,0.396686,0.200069,0.286768,0.195932,0.288448,0.201011,0.25144,0.271713,0.199081,0.238421,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O0.C6.data,w2v,200,-1,0.9657465883062031,0.9080548637001794,0.9993264924818462,0.9701129707826647,0.9476374235713971,0.8617231256227008,0.9993264924818462,0.9993264924818465,0.965671136810279,0.9355013914768369,0.8962757392982791,0.9993264924818465,0.9993264924818462,0.9285519989857124,0.9993264924818462,0.9345099379086482,0.9369031861933624,0.9993264924818461,0.9993264924818461,0.9352580679160011,0.8895053267458242,0.9993264924818462,0.9355049513030259,0.9993264924818461,0.9700147119237342,0.9993264924818462,0.965672716795244,0.9369005834979983,0.8954432808050968,0.895427458796864,0.38072,0.530535,0.314129,0.406021,0.554539,0.565193,0.320051,0.313591,0.406136,0.451432,0.483305,0.329024,0.312792,0.320774,0.31274,0.50422,0.47523,0.32876,0.318964,0.453865,0.51146,0.312464,0.515773,0.342068,0.427624,0.350777,0.433279,0.585117,0.494397,0.403157,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O0.C6.data,Glove,50,-1,0.9671852076885751,0.9113124885100868,0.9997364815922761,0.9684466822701102,0.9590456338952712,0.8664180658061967,0.9997364815922761,0.9997364815922761,0.9662319494505783,0.9439775908965323,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9997364815922761,0.9401542653239184,0.9343154400102978,0.9997364815922761,0.9997364815922761,0.937481321799612,0.8939549287293039,0.9997364815922761,0.9401475601576794,0.9997364815922759,0.9671852071390821,0.8943194330559439,0.966231131735124,0.9467085163401157,0.9997364815922761,0.9997364815922761,0.139509,0.183718,0.105506,0.145362,0.219862,0.199519,0.10572,0.109086,0.13541,0.197702,0.105623,0.105397,0.106288,0.142315,0.156525,0.20651,0.15669,0.105958,0.105986,0.163687,0.213178,0.106742,0.165153,0.105948,0.149658,0.142826,0.142239,0.234033,0.105364,0.105829,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O0.C6.data,Glove,100,-1,0.9672800776882868,0.9303051038081238,0.9048938440627727,0.9685491792312579,0.9591441167917717,0.8741358637679794,0.999838047951563,0.999838047951563,0.9663286851579982,0.9413085479313306,0.999838047951563,0.999838047951563,0.9998380479515631,0.999838047951563,0.999838047951563,0.9390670683050452,0.942863820036635,0.9045511199391794,0.999838047951563,0.9352444886986568,0.9022722603636348,0.9998380479515631,0.9440601979521772,0.999838047951563,0.9656463667262132,0.9045485305248572,0.9672802363369231,0.9352461963369515,0.9998380479515631,0.999838047951563,0.25605,0.271206,0.230957,0.238981,0.224293,0.301171,0.17679,0.176091,0.300803,0.272109,0.176038,0.176624,0.176173,0.176319,0.176243,0.252227,0.244324,0.24291,0.17636,0.249786,0.273188,0.175331,0.287577,0.176336,0.291402,0.283904,0.227325,0.278531,0.175995,0.176011,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O0.C6.data,Glove,200,-1,0.968440685912355,0.9150913984453947,0.9997364815922761,0.9655899685973383,0.959048261234224,0.8646581146010078,0.9997364815922761,0.9997364815922761,0.966230949463543,0.9427740632137686,0.9997364815922758,0.9997364815922761,0.9031422162901062,0.9997364815922759,0.9997364815922761,0.9401601569828365,0.9343001593797569,0.9997364815922761,0.9997364815922761,0.9374732642592815,0.8800438471641109,0.9997364815922761,0.9412586309443102,0.9997364815922758,0.9736747792534374,0.9997364815922761,0.965593275733479,0.9374748098051382,0.9997364815922761,0.9997364815922758,0.415569,0.616967,0.316145,0.422288,0.734008,0.631912,0.31114,0.315555,0.379816,0.592356,0.315364,0.31509,0.365019,0.313448,0.315586,0.502095,0.435308,0.311058,0.31208,0.46216,0.472963,0.31025,0.856143,0.317402,0.539641,0.315897,0.403617,0.47633,0.315577,0.313688,7,9,6,7,8,11,6,6,7,8,6,6,6,6,6,8,8,6,6,8,10,6,8,6,7,6,7,8,6,6
T100k.D2k.L50.P30.O10.C6.data,w2v,50,-1,0.9982760512736668,0.9982760512736667,0.9982760512736667,0.9982760512736668,0.8931589407447109,0.9982760512736667,0.9982760512736667,0.9630988887087683,0.9053520517356537,0.9053362104679833,0.9982760512736667,0.9337100283357833,0.9982760512736668,0.9356549795216403,0.863556196656466,0.9982760512736667,0.9982760512736667,0.9982760512736668,0.9630987982738632,0.9089004709115767,0.9982760512736667,0.9338227803607186,0.9982760512736668,0.9982760512736667,0.9698422756465026,0.9982760512736667,0.9017674991659348,0.8510353345534042,0.9982760512736667,0.9437923437039565,0.107789,0.098266,0.098243,0.095171,0.257039,0.09653,0.098733,0.131291,0.121084,0.135766,0.098352,0.14587,0.101456,0.145797,0.206028,0.095456,0.095894,0.097815,0.144386,0.172543,0.095297,0.162703,0.097576,0.098334,0.130829,0.098327,0.114328,0.416852,0.097934,0.152464,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O10.C6.data,w2v,100,-1,0.9017293263709802,0.9017976486665983,0.9984124088762527,0.9017721175501852,0.9006712287180766,0.9084555500128929,0.9984124088762527,0.9632286069080379,0.9984124088762528,0.9984124088762527,0.9984124088762528,0.9367566556593555,0.9984124088762528,0.9305023658597251,0.882677432369698,0.9984124088762527,0.9984124088762528,0.9017371276701498,0.9632723356474879,0.9031380164556796,0.9052399940151854,0.9304770363211381,0.9984124088762527,0.9984124088762528,0.9690979435514753,0.9017902911486929,0.9017904636356547,0.8599517143545583,0.9984124088762528,0.9384436553050503,0.203778,0.199238,0.171357,0.210163,0.349968,0.203268,0.170974,0.221483,0.170748,0.172341,0.172103,0.250471,0.173106,0.265425,0.378567,0.171399,0.169197,0.223971,0.218,0.295663,0.191586,0.272117,0.172146,0.177207,0.225175,0.223406,0.2785,0.378038,0.17352,0.247196,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O10.C6.data,w2v,200,-1,0.9986035097722705,0.9986035097722706,0.9986035097722709,0.9018248151592272,0.8845634343656654,0.9017981900899741,0.9986035097722709,0.87271407008531,0.9986035097722706,0.9986035097722709,0.9052443332014747,0.9369444008561081,0.9986035097722705,0.945051248640552,0.8699489708487645,0.9986035097722709,0.9018265842414939,0.9986035097722706,0.9633709970933912,0.9084208187548691,0.9986035097722709,0.9446935864279161,0.9986035097722709,0.9986035097722705,0.9701568398982257,0.9986035097722706,0.9986035097722706,0.8436513786872732,0.9986035097722706,0.9439371210497837,0.283253,0.294511,0.300407,0.363315,0.472667,0.357769,0.282402,0.38399,0.315747,0.299423,0.352031,0.437348,0.284566,0.422548,0.670762,0.278881,0.36918,0.283233,0.370403,0.440775,0.28652,0.400547,0.283851,0.298178,0.361228,0.285841,0.285047,0.746452,0.284222,0.473096,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O10.C6.data,Glove,50,-1,0.9999380011671886,0.9999380011671886,0.9999380011671883,0.9999380011671883,0.8805386861515119,0.9999380011671885,0.9999380011671885,0.9643897325966653,0.9999380011671885,0.9999380011671885,0.9999380011671885,0.9315158521007555,0.9999380011671885,0.9455420023127479,0.8803052405764935,0.9999380011671883,0.9999380011671883,0.9999380011671886,0.9646417760985423,0.9076646651460345,0.9999380011671883,0.9504790836141639,0.9999380011671883,0.9999380011671885,0.9714570023833019,0.9999380011671883,0.9999380011671885,0.8720345951635591,0.9999380011671885,0.9371036771467486,0.082108,0.090095,0.090195,0.090076,0.163403,0.089969,0.091004,0.157398,0.090692,0.09031,0.091556,0.140315,0.090981,0.138114,0.177161,0.089942,0.090016,0.090856,0.124683,0.151791,0.090462,0.190719,0.089538,0.090907,0.127977,0.089603,0.090511,0.345319,0.0908,0.132955,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O10.C6.data,Glove,100,-1,0.9998137445711993,0.9998137445711993,0.9998137445711993,0.9998137445711993,0.8955897502544737,0.9998137445711994,0.9998137445711993,0.9643861723944692,0.9998137445711993,0.9998137445711993,0.9998137445711993,0.9315134175994959,0.9998137445711993,0.9447374636282349,0.8642114970900577,0.9998137445711993,0.909636862680502,0.9998137445711993,0.9643870608117576,0.909969078337311,0.9998137445711994,0.9405368135591371,0.9998137445711993,0.9998137445711993,0.97134182468803,0.9998137445711994,0.9998137445711993,0.8620298044894992,0.9998137445711993,0.9554245701167557,0.148268,0.151838,0.153175,0.152786,0.441045,0.152356,0.152906,0.200634,0.152807,0.153141,0.152145,0.252391,0.153557,0.310903,0.277843,0.151547,0.218518,0.153506,0.187126,0.238541,0.152186,0.251655,0.153148,0.153436,0.180117,0.151172,0.153522,0.345069,0.153479,0.220919,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O10.C6.data,Glove,200,-1,0.9998756530129115,0.9998756530129115,0.9998756530129116,0.9998756530129115,0.8813917430743026,0.9998756530129115,0.9998756530129116,0.9680913457390374,0.9998756530129116,0.9998756530129115,0.9998756530129115,0.9437160078946298,0.9998756530129115,0.9437179749403959,0.8677149359025937,0.9998756530129115,0.9998756530129116,0.9998756530129115,0.9705690359238925,0.9185378657138416,0.9998756530129116,0.9437172898218105,0.9998756530129116,0.9998756530129115,0.9645800859546934,0.9998756530129116,0.9998756530129116,0.8421530704613908,0.9998756530129115,0.934966968675992,0.254462,0.273364,0.273159,0.279456,0.519296,0.27213,0.271073,0.350325,0.273928,0.271887,0.27227,0.370471,0.270929,0.415742,0.522525,0.264792,0.263824,0.26591,0.362789,0.63995,0.272623,0.445639,0.271619,0.269822,0.329878,0.27095,0.272038,0.46753,0.272393,0.41475,6,6,6,6,10,6,6,7,6,6,6,8,6,8,11,6,6,6,7,9,6,8,6,6,7,6,6,12,6,8
T100k.D2k.L50.P30.O20.C6.data,w2v,50,-1,0.9074309275507318,0.9983454033473995,0.9011267441497077,0.9407812719314298,0.9983454033473997,0.9066956410872496,0.9358201458204897,0.9983454033473995,0.9384168879077746,0.9089394487216064,0.9664808738946127,0.9049797658350313,0.9983454033473997,0.9983454033473995,0.9011325872004127,0.9372906942413338,0.9083742964931932,0.8999579583266785,0.9983454033473995,0.8889604629373883,0.8950230987098318,0.8920535383364516,0.9328406548915755,0.9983454033473995,0.9091597202453522,0.9983454033473994,0.9983454033473997,0.9056391564273515,0.905637553155565,0.9041003061579695,0.159007,0.09603,0.118116,0.166877,0.093924,0.174489,0.154621,0.100373,0.143103,0.170768,0.127736,0.162388,0.093874,0.098944,0.132063,0.155357,0.158958,0.131011,0.093808,0.34605,0.171821,0.24187,0.175088,0.093993,0.171803,0.096301,0.096222,0.12005,0.137757,0.122525,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
